id	gpdm	gpjc	gpywjc	ssb	cxzt	gsmc	gssx	clrq	zczb	fddbr	jyfw	zycp	sf	cs	zcdz	bgdz	xydm	hymc	hydm
0	002039.SZ	黔源电力	QIANYUAN POWER	中小企业板	L	贵州黔源电力股份有限公司	中央国有企业	1993-10-12	305398662.0	陶云鹏	投资、开发、经营水、火电站及其他电力工程；电力、热力产品购销及服务，配电网投资及经营，合同能源管理和节能咨询服务；水电工程项目管理及工程技术咨询；为电力行业服务的各种机电设备及原材料；水工机械安装、维修以及有关的第三产业。	黔源电力贵州省火电供应、黔源电力贵州省水电供应、黔源电力普定水电站、黔源电力水城发电厂、黔源电力引子渡水电站	贵州省	贵阳市	贵州省贵阳市南明区都司高架桥路46号(黔源大厦)	贵州省贵阳市南明区都司高架桥路46号(黔源大厦)	91520000214433792D	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000791.SZ	甘肃电投	GEPIC	主板	L	甘肃电投能源发展股份有限公司	地方国有企业	1997-09-23	1359576680.0	刘万祥	以水力发电为主的可再生能源、新能源的投资开发、高科技研发、生产经营及相关信息咨询服务。	风力发电、光伏发电、水力发电	甘肃省	兰州市	甘肃省兰州市城关区北滨河东路69号甘肃投资集团大厦	甘肃省兰州市城关区北滨河东路69号甘肃投资集团大厦24楼	916200002243725832	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000899.SZ	赣能股份	JXGNCL	主板	L	江西赣能股份有限公司	地方国有企业	1997-11-04	975677760.0	陈万波	火力发电，水力发电，水库综合利用，节能项目开发，电力购销、电力输配，电力设备安装及检修，粉煤灰综合利用，电力技术服务及咨询，机械设备维修，房地产开发，电力物质的批发、零售；房屋租赁；住宿、泊车及餐饮服务(限下属执证单位经营)楼宇物业管理。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	赣能股份江西省火电供应、赣能股份江西省水电供应	江西省	南昌市	江西省南昌市高新技术开发区火炬大街199号	江西省南昌市高新技术开发区火炬大街199号	913600001583122317	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000539.SZ	粤电力A	GED	主板	L	广东电力发展股份有限公司	地方国有企业	1996-02-05	5250283986.0	王进	电力项目的投资、建设和经营管理，电力的生产和销售，电力行业技术咨询和服务。 码头设施租赁；普通货物仓储、装卸、运输服务。	粤电力广东省供热、粤电力广东省火电供应	广东省	广州市	广东省广州市天河东路2号粤电广场南塔33-36楼	广东省广州市天河东路2号粤电广场南塔33-36楼	91440000617419493W	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000611.SZ	*ST天首	TSD	主板	L	内蒙古天首科技发展股份有限公司	民营企业	1996-09-27	337822022.0	邱士杰	通信终端设备制造及相关技术咨询服务；数据处理和存储服务；软件和信息技术服务；计算机设备销售；冶金技术咨询服务；金属材料、有色金属、冶金炉料、矿产品、木材、沥青、建筑材料、机电产品、塑料制品、机械设备、化工原料及产品、纺织原料、针纺织品、办公耗材、差别话纤维氨纶、中高档纺织面料批发零售及进出口(需要前置审批许可的项目除外)；对建筑业、商业的投资及管理；钢材加工；仓储(需要前置审批许可的项目除外)；机械设备、房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	时代电子检测仪、时代试验机	内蒙古自治区	包头市	内蒙古自治区包头市青山区钢铁大街7号楼正翔国际广场B6号楼	北京市朝阳区朝外大街16号中国人寿大厦1201A	91150000114123543N	制造业-纺织业	C-C17--
0	603221.SH	爱丽家居	ELETILE	主板	L	张家港爱丽家居科技股份有限公司	民营企业	1999-11-01	240000000.0	宋正兴	室内外装饰材料（不含化学品）、家居产品的设计、研发、生产、销售；塑料地板、地砖及相关塑料制品的设计、研发、生产和销售；自营和代理各类商品及技术的进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）	普通地板、锁扣地板、悬浮地板	江苏省	张家港市	江苏省苏州市张家港市锦丰镇合兴街道	江苏省苏州市张家港市锦丰镇合兴街道	91320582714943959W	制造业-橡胶和塑料制品业	C-C29--
0	000966.SZ	长源电力	CHANGYUAN	主板	L	国电长源电力股份有限公司	中央国有企业	1995-04-07	1108284080.0	杨勤	电力、热力及设备生产及其有关技术的开发、技术服务和培训；新能源开发利用；对煤矿、房地产、化工原料及化学制品(不含化学危险物品)、水泥、铝及相关有色金属产品等项目的投资和管理；煤炭批发经营；批零兼营机电设备、黑色金属、铜及铜材、铝及铝材、汽车(不含九座及以下品牌乘用车)及配件、五金交电、日用百货、纺织品；塑料制品、建筑材料的生产、销售；货物运输保险、机动车辆保险、家庭财产保险、企业财产保险代理。	长源电力湖北省火电供应、长源电力湖北省热水供应、长源电力湖北省蒸汽供应	湖北省	武汉市	湖北省武汉市洪山区徐东大街113号国电大厦	湖北省武汉市洪山区徐东大街113号国电大厦24-29楼	91420000177597420R	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000768.SZ	中航飞机	AVIC AIRCRAFT	主板	L	中航飞机股份有限公司	中央国有企业	1997-06-18	2768645071.0	何胜强	飞机、飞行器零部件、航材和地随设备的设计、试验、生产、维修、改装、销售、服务及相关业务；飞行机务保证及服务；飞机租赁及相关服务保障业务；技术装备的设计、制造、安装、调试及技术服务；航空及其它民用铝合金系列产品和装饰材料的开发、设计、研制、生产、销售以及相关的技术服务；进出口加工业务；动力设备和设施、机电设备、工矿备件、电气、管道、非标设备及特种设备的设计、制造、安装、销售、技术服务；碳材料、粉末冶金制品、橡胶件、塑料件、锻铸件的制造；城市暖通工程、天然气安装工程、电子工程的设计、运行、安装、维护、管理、技术服务；汽车零部件的制造、维修、销售及技术服务；客户培训及相关配套服务；员工培训(仅限本系统内部员工)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	ARJ-21飞机机身、ARJ-21飞机机翼零部件、波音747组件、西飞VCM产品、西飞铝合金型材、西飞装饰材料、新舟60飞机、新舟60飞机零部件	陕西省	西安市	陕西省西安市阎良区西飞大道一号	陕西省西安市阎良区西飞大道一号	916100002942059830	制造业-铁路、船舶、航空航天和其他运输设备制造业	C-C37--
0	002207.SZ	ST准油	XZPT	中小企业板	L	新疆准东石油技术股份有限公司	民营企业	2001-06-29	239177378.0	简伟	石油天然气勘探开发技术服务；油气田地质研究；钻井、修井、测井、油气田生产运营与管理；井下作业(酸化、压裂、连续油管作业、堵水、调剖、清蜡、防蜡、制氮注氮、气举等)；油气田动态监测；油气田二次、三次开采技术与方案研究及应用；油气田生产化学分析；油气田地面建设；油气田化工产品生产与销售；仪器仪表的维修及检测；储油罐机械清洗；压力管道检测与防腐；压力管道、电气安装；建筑业；防雷工程；成品油零售；汽车维修；普通货物运输、危险货物运输；自营和代理各类商品及技术的进出口；电子计算机及配件销售；房地产经营；石油钻采专用设备制造；金属加工机械制造及销售；软件开发，物联网技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	准油股份储油罐机械清洗、准油股份建筑安装业务、准油股份井下措施业务、准油股份连续油管作业及制氮注氮作业、准油股份清（防）蜡、准油股份油气井测试业务、准油股份油田管理业务、准油股份运输服务业务	新疆维吾尔自治区	克拉玛依市	新疆维吾尔自治区克拉玛依市友谊路251号	新疆维吾尔自治区阜康市准东石油基地	91650200729156392B	采矿业-开采辅助活动	B-B11--
0	300775.SZ	三角防务	XI'AN TRIANGLE DEFENSE	创业板	L	西安三角防务股份有限公司	公众企业	2002-08-05	495500000.0	严建亚	机械产品、航空、航天、电力、船舶、有色金属等行业的模锻件产品、航空、航天零部件及系统的研制、生产、销售(不含民用航空器材)；货物或技术的进出口业务(国家禁止或限制进出口的货物、技术除外)；金属材料(含锻铸件)理化检测分析和无损检测服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	三角防务航空发动机,地面和舰用燃气轮机盘类件、三角防务客机,战斗机机身结构件、三角防务起落架系统结构件、三角防务直升机结构件	陕西省	西安市	陕西省西安市航空基地蓝天二路8号	陕西省西安市航空基地蓝天二路8号	91610137735087821G	制造业-铁路、船舶、航空航天和其他运输设备制造业	C-C37--
0	300696.SZ	爱乐达	ALD	创业板	L	成都爱乐达航空制造股份有限公司	民营企业	2004-03-01	178800000.0	范庆新	机械零部件、模具、机电设备、电子元器件、成套电缆及电缆线束总成的设计、制造、销售；飞机零部件、地面设备的研发、制造、修理、技术服务及销售；飞机零部件的特种检测、理化试验及热表处理；货物及技术进出口(以上经营项目不含前置许可项目、后置许可项目凭许可证或审批文件经营)(依法须经批准的项目，经相关部门批准后方可展开经营活动)。	接头、框、肋、梁、支座、组件	四川省	成都市	四川省成都市高新区西部园区天勤路819号	四川省成都市高新西区安泰二路18号	91510100758755984E	制造业-铁路、船舶、航空航天和其他运输设备制造业	C-C37--
0	002328.SZ	新朋股份	XINPENG	中小企业板	L	上海新朋实业股份有限公司	民营企业	1997-10-30	761770000.0	宋琳	半导体研发和销售，生产加工计算机网络集成柜、通信设备及部件（仅限分支机构经营），生产加工汽车零部件、复印机零件、电脑配件、汽摩配件、电动工具、冷冲、塑料模具、销售建筑装潢材料、五金交电、金属材料（除专控）、日用百货、木材、精密金属零件、复印机，机械设备租赁，自有房屋租赁，物业管理，经营本企业自产产品的出口业务和本企业所需的机械设备、 零配件、原辅材料的进口业务（但国家限定公司或禁止进出口的商品及技术除外，本企业包括本企业控股的成员企业）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。	APC机柜、AR系列网络电源机柜、宝来A5车型车窗导轨模、刹车箍、单相交流电动机、等离子电视散热板、电动工具、工作台、反折压平模具、割草机、切割机、诺基亚机箱、其它电动机、发电机、汽车底盘、座椅	上海	上海市	上海市青浦区华新镇华隆路1698号	上海市清浦区华新镇华隆路1698号	91310000134307024Y	制造业-汽车制造业	C-C36--
0	000722.SZ	湖南发展	HNFZ	主板	L	湖南发展集团股份有限公司	地方国有企业	1993-08-12	464158282.0	张禹文	以自有合法资产进行养老、养生、医疗机构的投资、建设、运营管理及股权投资、并购（不得从事吸收存款、集资收款、受托贷款、发放贷款等国家金融监管及财政信用业务）；水力发电综合开发经营；健康咨询服务；医疗器械、老年用品、药品、保健用品的研发、生产及销售；休闲旅游及房地产开发经营；酒店经营及物业管理；土地、矿产资源开发经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动）	湖南巫水流域供电、湖南芷江蟒塘供电、金果实业电缆加工、金果实业短颈超薄彩管、金果实业菁泉豪苑及园景、金果实业食品罐头、金智车载卫星天线、科信电子—DIP清洗机、科信电子－抛光机、普照彩色滤光片、普照匀胶铬版、养老、医疗	湖南省	长沙市	湖南省长沙市天心区芙蓉中路三段142号光大发展大厦2708	湖南省长沙市天心区芙蓉中路三段142号光大发展大厦B座27楼	91430000185034687R	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	001896.SZ	豫能控股	YNHC	主板	L	河南豫能控股股份有限公司	地方国有企业	1997-11-25	1150587847.0	赵书盈	投资管理以电力生产为主的能源项目；高新技术开发、推广及服务；电力物资、粉煤灰销售；电力环保、节能技术改造。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	豫能控股河南省火电供应	河南省	郑州市	河南省郑州市金水区农业路东41号投资大厦B座8-12层	河南省郑州市金水区农业路东41号投资大厦B座8-13层	91410000170011642P	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	600609.SH	金杯汽车	SJA	主板	L	金杯汽车股份有限公司	地方国有企业	1984-05-14	1311200558.0	刘同富	汽车及配件制造；汽车相关技术开发、技术咨询、技术转让；产业投资；知识产权服务（最终以工商核定为准）。	华晨宝马轿车、金杯超级领航者轿车、金杯阁瑞斯MPV、金杯海狮微型面包车、金杯领航者轿车、金杯锐驰轿车、金杯微型卡车、金杯优越者轿车、中华晨风轿车	辽宁省	沈阳市	辽宁省沈阳市沈河区万柳塘路38号	辽宁省沈阳市大东区东望街39号	91210100243490067P	制造业-汽车制造业	C-C36--
0	000953.SZ	*ST河化	HC CHEMICAL	主板	L	广西河池化工股份有限公司	外资企业	1993-07-03	366122195.0	施伟光	化学原料药及其制剂、生物药品、医药中间体的研发、生产、销售及技术推广；食品添加剂、植物提取物、专用化学产品（不含危险化学品）的研发、生产、销售及技术推广；生物技术研发及技术推广；肥料、农药、化学原料（不含危险化学品）、化工产品（不含危险化学品）的生产、销售；货物进出口、技术进出口（国家限定公司经营或禁止进出口的商品和技术除外）。	合成氨、河池化工二氧化碳、河池化工甲醇、群山复混肥料、群山尿素	广西壮族自治区	河池市	广西壮族自治区河池市六甲镇	广西壮族自治区河池市六甲镇	914512002008875580	制造业-化学原料和化学制品制造业	C-C26--
0	002933.SZ	新兴装备	EEAE	中小企业板	L	北京新兴东方航空装备股份有限公司	民营企业	1997-06-16	117350000.0	戴岳	航空机载装备及配套仪器设备的生产制造等；航空机载装备及配套仪器设备的技术开发、技术转让、技术咨询、技术服务；销售机械设备、五金交电、计算机、软件及辅助设备、通讯设备；计算机系统服务；投资管理；投资咨询；经济贸易咨询。(未取得行政许可的项目除外)(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动)	飞机信息管理与记录系统、机载悬挂/发射装置、技术服务及其他、军用自主可控计算机、综合测试与保障系统	北京	北京市	北京市海淀区西杉创意园四区4号楼	北京市海淀区西杉创意园四区4号楼	91110108633645490N	制造业-铁路、船舶、航空航天和其他运输设备制造业	C-C37--
0	002889.SZ	东方嘉盛	EASTTOP	中小企业板	L	深圳市东方嘉盛供应链股份有限公司	民营企业	2001-07-09	138101429.0	孙卫平	一般经营项目：国内贸易(不含专营、专控、专卖商品)；国际货运代理；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；投资兴办实业(具体项目另行申报)；提供展览服务(不含限制项目)；网上贸易(不含专营、专控、专卖商品)；初级农产品的销售；仪器、实验室设备的批发、零售及进出口；生物技术制品的批发、零售及进出口；肥料、农药的销售；体育设备、体育用品及零配件的销售；医疗设备的安装、维修和保养服务;自有物业租赁、物业管理；叉车及零配件的批发、零售及进出口。(以上各项法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)许可经营项目：普通货运；仓储物流；家畜冷冻制品的销售；乳制品的批发和零售；酒类、药品的销售。	基础供应链管理服务、深度整合供应链管理服务	广东省	深圳市	广东省深圳市南山区前海深港合作区前湾一路1号A栋201室	广东省深圳市福田保税区市花路10号东方嘉盛大厦6楼	91440300729872524X	租赁和商务服务业-商务服务业	L-L72--
0	000687.SZ	*ST华讯	HUAXUN FANGZHOU	主板	L	华讯方舟股份有限公司	民营企业	1997-02-01	766199362.0	吴光胜	电气设备、光电机械设备、气象专用仪器、电子产品的研发、生产、销售；软件产品研发、销售和维护服务；卫星通信技术、网络技术的技术研发；货物和技术的进出口业务及贸易；信息系统集成服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	天鹅120D无光半连续纺粘胶长丝、天鹅150D无光半连续纺粘胶长丝、天鹅氨纶、天鹅半连续纺粘胶长丝、天鹅浆粕、天鹅连续纺粘胶长丝、天鹅熔融纺氨纶丝、天鹅粘胶长丝合股纱线	河北省	保定市	河北省保定市安新县新旅游路北侧7号别墅	广东省深圳市南山区科技园南区粤兴六道六号中科纳能大厦A区8A	9113000010436487XC	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	002155.SZ	湖南黄金	HUNAN GOLD	中小企业板	L	湖南黄金股份有限公司	地方国有企业	2000-12-26	1202039474.0	黄启富	在许可证核定项目内从事黄金、锑、钨的勘探、开采、选冶；金锭、锑及锑制品、钨及钨制品的生产、销售；工程测量，控制地形、矿山测量；经营商品和技术的进出口业务；以自有资产对矿山企业、高新技术项目和企业投资，自有资产管理；管理、技术咨询服务(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	辰州矿业金锭、辰州矿业金条、辰州矿业精锑、辰州矿业三氧化二锑、辰州矿业钨产品、辰州矿业仲钨酸铵	湖南省	长沙市	湖南省长沙市长沙经济技术开发区人民东路211号1号栋9楼	湖南省长沙市长沙县人民东路211号1号栋9楼	914300001891221230	采矿业-有色金属矿采选业	B-B09--
0	300475.SZ	聚隆科技	JULONG TECH	创业板	L	安徽聚隆传动科技股份有限公司	民营企业	1998-09-16	420000000.0	徐伟	机器人核心零部件、家用电器核心零部件、模具的研发、生产、销售；房屋租赁；自营本公司产品和技术的进出口业务(国家限定公司经营或禁止进出口的产品和技术除外)(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	大容量波轮减速离合器、普通波轮减速离合器、双波轮减速离合器、双驱动减速离合器、直驱电机减速离合器一体化装置	安徽省	宁国市	安徽省宣城市宁国市经济技术开发区创业北路16号	安徽省宣城市宁国市经济技术开发区创业北路16号	91341800153442926M	制造业-电气机械和器材制造业	C-C38--
0	000856.SZ	冀东装备	JIDONG EQUIPMENT	主板	L	唐山冀东装备工程股份有限公司	地方国有企业	1998-06-16	227000000.0	周承巍	资本运营、运营管理；水泥机械设备及配件、普通机械设备及配件制造、销售；成套设备销售；普通货运；经营本企业自产产品和技术的进出口业务和本企业所需的原辅材料、机械设备及零配件及技术的进口业务；机电设备研发、设计、安装、维修及技术咨询；计算机及辅助设备的销售安装及计算机系统服务；工程项目技术咨询与工程建设项目管理；土建安装工程施工；电气设备销售；矿山工程施工；冶金机械设备制造；装卸搬运服务；货物及技术的进出口业务。(国家限定或禁止的项目除外)(以上涉及行政许可项目限分支经营)。	电气设备、水泥机械设备制造、水泥生产线土建安装、水泥生产线维修工程	河北省	唐山市	河北省唐山市曹妃甸装备制造产业园区	河北省唐山市曹妃甸区通岛路金隅冀东科技大厦	9113020070071264XQ	制造业-专用设备制造业	C-C35--
0	002608.SZ	江苏国信	SAINTY MARINE	中小企业板	L	江苏国信股份有限公司	地方国有企业	2003-06-16	3778079704.0	浦宝英	实业投资、股权投资(包括金融、电力能源股权等)、投资管理与咨询，电力项目开发建设和运营管理，电力技术咨询、节能产品销售，进出口贸易。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	财产权信托、单一资金信托、电力、集合资金信托、热力	江苏省	南京市	江苏省南京市玄武区长江路88号	江苏省南京市玄武区长江路88号16层	91320000751254554N	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	600868.SH	梅雁吉祥	MEI YAN	主板	L	广东梅雁吉祥水电股份有限公司	公众企业	1993-01-01	1898148679.0	张能勇	电力生产业；房地产开发与经营；制造业； 股权投资；商业物资供销业的批发、零售。	梅雁TFT彩色液晶显示器、梅雁超薄铜箔、梅雁广东省梅州市水电供应、梅雁螺旋藻、梅雁旋窑水泥	广东省	梅州市	广东省梅州市梅县区新县城沿江南路1号	广东省梅州市梅县区新县城沿江南路1号	91441400196375188U	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
0	000670.SZ	*ST盈方	INFOTMIC	主板	L	盈方微电子股份有限公司	民营企业	1993-02-22	816627360.0	张韵	集成电路芯片、电子产品及计算机软硬件(除计算机信息系统安全专用产品)的研发、设计和销售； 数据收集、分析与数据服务； 数据管理软件产品以及数据管理整体解决方案的研发、销售； 计算机技术领域内的技术开发、技术咨询、技术转让、技术服务； 投资公司、从事实业投资活动(不含关系国家安全和生态安全、涉及全国重大生产力布局战略性资源开发和重大公共利益等项目外)； 自营和代理各类商品和技术的进出口业务(国家限制或禁止的商品和技术除外)。	皇家湾小区名邸苑二期、皇家湾小区名邸苑一期车位、长兴皇家湾	湖北省	荆州市	湖北省荆州市沙市区北京西路440号	上海市长宁区江苏路458号308,312室	91421000676499294W	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	300423.SZ	鲁亿通	LYT ELECTRIC	创业板	L	山东鲁亿通智能电气股份有限公司	民营企业	2003-12-11	499308190.0	纪法清	研发、生产、销售电气设备、电源设备、元件、输配电及控制设备及进出口业务；电气安装（国家限定公司经营或禁止进出口的商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）	HXGN17-12系列成套设备、KYN28-1系列成套设备、KYN-40.5系列成套设备、L-GCK系列成套设备、L-GCS 系列成套设备、L-GGD系列成套设备、MNS系列成套设备、XGN2-12系列成套设备、ZNYBW-12/0.4	山东省	莱阳市	山东省莱阳市龙门西路256号	山东省莱阳市龙门西路256号	913706007574549600	制造业-电气机械和器材制造业	C-C38--
0	300570.SZ	太辰光	T&S	创业板	L	深圳太辰光通信股份有限公司	民营企业	2000-12-12	229996800.0	张致民	光电器件及相关设备的研发、设计、生产、销售及技术咨询；国内贸易(法律、行政法规、国务院决定规定在登记前须批准的项目除外)；经营进出口业务(法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营)；自有物业租赁。	光分路器、光纤传感分析仪、光纤光栅、光纤光栅传感器、光纤接续产品、光纤连接器、解决方案、陶瓷插芯、专用设备	广东省	深圳市	广东省深圳市坪山区坑梓街道锦绣中路8号太辰光通信科技园	广东省深圳市坪山区坑梓街道锦绣中路8号太辰光通信科技园	91440300724721938J	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	688058.SH	宝兰德	BES	科创板	L	北京宝兰德软件股份有限公司	民营企业	2008-03-27	40000000.0	易存道	技术开发、技术咨询、技术服务、技术转让；货物进出口、代理进出口、技术进出口；销售计算机、软件及辅助设备、电子产品；计算机系统服务;专业承包。(依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动。)	Web中间件BES8.1.1、Web中间件BES8.20、Web中间件BES9.2.0、Web中间件BES9.5、分布式缓存数据库CacheDB、分布式中间件VBroker、数据统一交换平台DES DataLink DXP、消息中间件BES MQ 1.0.0、消息中间件BES MQ 2.0.0、应用可用性探测AppChecker、应用性能管理WebGate、云计算CloudLink CMP、云运维CloudLink	北京	北京市	北京市海淀区上地六街17号6314室	北京市海淀区上地六街17号6314室	911101086738170589	信息传输、软件和信息技术服务业-软件和信息技术服务业	I-I65--
0	300777.SZ	中简科技	SINOFIBERS TECHNOLOGY	创业板	L	中简科技股份有限公司	民营企业	2008-04-28	400010000.0	杨永岗	高性能碳纤维、织物、复合材料及相关产品的开发、制造、销售、技术服务、技术咨询；自营和代理各类商品及技术的进出口业务，国家限定企业经营或禁止进出口的商品和技术除外。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。	碳纤维、碳纤维织物	江苏省	常州市	江苏省常州市新北区兴丰路6号	江苏省常州市新北区兴丰路6号	91320400674857975P	制造业-化学纤维制造业	C-C28--
0	002259.SZ	*ST升达	SHENGDA FORESTRY	中小企业板	L	四川升达林业产业股份有限公司	公众企业	1995-03-09	752328267.0	单洋	林木种植；木竹材经营加工；生产、加工、批发、销售胶合板、刨花板、定向刨花板、中密度纤维板、装饰单板贴面人造板、浸渍胶膜纸饰面人造板、细木工板、实木复合地板、浸渍纸层压木质地板、竹地板、实木地板；进出口业(以上项目不含前置许可项目，后置许可项目凭许可证或审批文件经营)。	CNG/LNG加气站、城镇燃气管网系统、液化天然气的生产和销售	四川省	成都市	四川省成都市锦江区东华正街42号	四川省成都市锦江区东华正街42号	91510000621605256E	电力、热力、燃气及水生产和供应业-燃气生产和供应业	D-D45--
0	605001.SH	威奥股份	VICTALL	主板	L	青岛威奥轨道股份有限公司	民营企业	2007-10-08	302220000.0	孙汉本	研发、加工、制造、销售：轨道交通装备、机电产品、模具；批发、零售：办公设备、化工产品(不含危险化学品)；轨道交通装备、机电产品和模具的技术开发、技术转让、技术咨询和技术服务；厂房租赁；货物与技术进出口。(以上范围需经许可经营的，须凭许可证经营)。	车外结构件、检修业务、金属结构件、模块化产品、内装产品、卫生间系统	山东省	青岛市	山东省青岛市城阳区兴海支路3号	山东省青岛市城阳区兴海支路3号	91370214664547623D	制造业-铁路、船舶、航空航天和其他运输设备制造业	C-C37--
0	300483.SZ	沃施股份	WSGF	创业板	L	上海沃施园艺股份有限公司	民营企业	2003-01-08	123219968.0	吴海林	农机具,园林机械、园艺用品，家居用品的生产销售，从事货物及技术的进出口业务；蔬菜、花卉种子(苗)批发、零售，从事园艺科技领域内的技术开发、技术转让、技术咨询、技术服务；房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动)	天然气的勘探、开采与销售、园艺类灌溉、园艺类机械、园艺类手工具、园艺类装饰类	上海	上海市	上海市闵行区元江路5000号	上海市闵行区元江路5000号	9131000074617658XB	采矿业-石油和天然气开采业	B-B07--
0	300474.SZ	景嘉微	JINGJIA MICRO	创业板	L	长沙景嘉微电子股份有限公司	民营企业	2006-04-05	301273134.0	曾万辉	电子产品（不含电子出版物）、计算机软件的研究、开发、生产和销售及其相关的技术服务，集成电路设计，微电子产品的研究、开发。（不含前置审批和许可项目，涉及行政许可的凭许可证经营）	图形显控、小型专用化雷达领域核心模块	湖南省	长沙市	湖南省长沙市高新开发区麓谷麓景路2号	湖南省长沙市岳麓区梅西湖路1号	914301007853917172	制造业-计算机、通信和其他电子设备制造业	C-C39--
0	300819.SZ	聚杰微纤	JUJIE MICRO	创业板	L	江苏聚杰微纤科技集团股份有限公司	民营企业	2000-05-26	99470000.0	仲鸿天	超细纤维制品研发、生产、销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）	超细纤维仿皮面料、超细纤维干发帽、超细纤维功能面料、超细纤维麂皮沙发套、超细纤维无尘洁净制品、超细纤维浴袍、超细纤维运动巾、运动裤	江苏省	苏州市	江苏省苏州市吴江区八坼镇南郊	江苏省苏州市吴江区太湖新城交通路68号	91320509724190698L	制造业-纺织业	C-C17--
0	000767.SZ	漳泽电力	ZHANGZE POWER	主板	L	山西漳泽电力股份有限公司	地方国有企业	1993-02-08	3076942219.0	刘文彦	电力商品生产和销售；热力商品生产与销售；燃料、材料、电力高新技术、电力物资的开发销售。发电设备检修；电力工程安装、设计、施工(除土建)；工矿机电产品加工、修理；室内外装潢；采暖设备维修；设备清扫；电子信息咨询及技术服务；电力系统设备及相关工程的设计、调试、试验及相关技术开发、技术咨询、技术服务；环境监测。	漳泽电力电解铝、漳泽电力山西省火电供应、漳泽电力炭素、漳泽电力蒸汽和热水供应	山西省	太原市	山西省太原市晋阳街南一条10号	山西省太原市晋阳街南一条10号	911400007159303324	电力、热力、燃气及水生产和供应业-电力、热力生产和供应业	D-D44--
