mc	gpdm	bgnd	order	bl
HK DRAGON POWER ELECTRONIC LIMITED	300504.SZ	2017.0	4.0	2.74
HK DRAGON POWER ELECTRONIC LIMITED	300504.SZ	2018.0	5.0	2.11
Interroll Automation	300293.SZ	2018.0	5.0	0.85
Nouryon	300387.SZ	2019.0	4.0	6.35
UYeong Apparel	002612.SZ	2017.0	3.0	2.73
上海企越信息技术有限公司	603189.SH	2018.0	2.0	19.7
上海希都游乐设备制造厂	300756.SZ	2017.0	1.0	5.21
上海成思信息科技有限公司	688039.SH	2017.0	5.0	4.34
上海海亮铜业有限公司	002602.SZ	2017.0	3.0	3.72
上海秋葳实业有限公司	002878.SZ	2017.0	3.0	2.5
上海谷辰机电有限公司	002338.SZ	2017.0	1.0	16.3
上海谷辰机电有限公司	002338.SZ	2018.0	1.0	14.15
上海谷辰机电有限公司	002338.SZ	2019.0	1.0	9.29
上海车享家汽车科技服务有限公司	000793.SZ	2018.0	3.0	3.22
中化蓝天集团贸易有限公司	688268.SH	2018.0	1.0	5.05
中化蓝天集团贸易有限公司	688268.SH	2017.0	3.0	4.6
中国化学工程第六建设有限公司	002140.SZ	2017.0	3.0	3.65
中国化学工程第六建设有限公司	300156.SZ	2017.0	2.0	5.45
中海油广东销售有限公司	002778.SZ	2019.0	2.0	14.27
中海油惠州石化有限公司	002986.SZ	2017.0	1.0	42.37
中海油惠州石化有限公司	002986.SZ	2018.0	1.0	71.45
中海油惠州石化有限公司	002986.SZ	2019.0	1.0	60.78
乌兰浩特市新兴达粮食购销有限责任公司	002982.SZ	2017.0	2.0	7.27
九江市旭阳光电科技有限公司	002620.SZ	2017.0	5.0	1.46
北京局集团,济南局集团,上海局集团	601816.SH	2017.0	1.0	53.53
北京局集团,济南局集团,上海局集团	601816.SH	2018.0	1.0	59.31
华能聊城热电有限公司	000720.SZ	2017.0	2.0	14.27
吉林华微电子股份有限公司	688368.SH	2017.0	3.0	12.53
吉林华微电子股份有限公司	688368.SH	2018.0	4.0	13.57
吉林华微电子股份有限公司	688368.SH	2019.0	4.0	10.72
天津键凯科技有限公司	688278.SH	2017.0	5.0	5.38
宝鸡鑫诺新金属材料有限公司	688085.SH	2019.0	3.0	6.35
客商3	600491.SH	2019.0	3.0	1.39
山东圣泉新材料股份有限公司	605001.SH	2017.0	3.0	3.19
山东圣泉新材料股份有限公司	605001.SH	2018.0	4.0	3.11
山东圣泉新材料股份有限公司	002282.SZ	2019.0	3.0	4.23
山东省昱通安装有限公司	300105.SZ	2019.0	5.0	3.19
山西西山煤电股份有限公司	000789.SZ	2017.0	1.0	11.42
山西西山煤电股份有限公司	000789.SZ	2018.0	1.0	5.3
岭南水务集团有限公司	300070.SZ	2019.0	1.0	1.45
川	600820.SH	2018.0	3.0	3.32
川	600820.SH	2019.0	5.0	1.8
广州市惠光建材有限公司	002989.SZ	2019.0	1.0	1.31
广州市惠光建材有限公司	002989.SZ	2018.0	5.0	1.11
徐州**化工有限公司	300152.SZ	2019.0	4.0	1.67
成都首创包装有限公司	000752.SZ	2018.0	5.0	2.71
成都首创包装有限公司	000752.SZ	2019.0	5.0	4.76
拓达电子有限公司	688036.SH	2017.0	1.0	9.91
拓达电子有限公司	688036.SH	2018.0	1.0	11.68
昌都中启制药有限公司岳阳分公司	000004.SZ	2017.0	4.0	6.01
朔州市易元洗煤有限公司	000767.SZ	2019.0	4.0	1.66
松下制冷(大连)有限公司	000530.SZ	2019.0	1.0	4.02
松下制冷(大连)有限公司	000530.SZ	2017.0	2.0	2.69
松下制冷(大连)有限公司	000530.SZ	2018.0	3.0	2.58
柳州化工股份有限公司	002096.SZ	2017.0	1.0	26.78
武汉楚石科技有限责任公司	688081.SH	2018.0	4.0	3.77
汕头市乐飞科教有限公司	000835.SZ	2019.0	1.0	8.84
江苏新华合金电器有限公司	000633.SZ	2017.0	2.0	10.17
江阴华新钢缆有限公司	001965.SZ	2019.0	4.0	1.13
河北立中集团	603348.SH	2017.0	3.0	12.69
深圳市佳美达光电有限公司	002983.SZ	2018.0	3.0	5.81
深圳市南方银通科技有限公司	300330.SZ	2019.0	1.0	9.78
系统A公司	300397.SZ	2018.0	3.0	5.32
贰陆红外激光(苏州)有限公司	300747.SZ	2017.0	5.0	3.66
遵义恒佳铝业有限公司	002988.SZ	2017.0	4.0	7.31
遵义恒佳铝业有限公司	002988.SZ	2018.0	4.0	5.4
重庆市财政局	000961.SZ	2018.0	2.0	5.09
钟日娟	688196.SH	2018.0	5.0	2.34
阳煤集团	600348.SH	2017.0	1.0	17.79
阳煤集团	600348.SH	2018.0	1.0	19.07
阳煤集团	600348.SH	2019.0	1.0	26.18
陕西绿源石化运输有限公司	002259.SZ	2018.0	5.0	0.85
黑龙江龙煤矿业集团股份有限公司	000761.SZ	2017.0	2.0	9.02
黑龙江龙煤矿业集团股份有限公司	000761.SZ	2018.0	3.0	5.94
黑龙江龙煤矿业集团股份有限公司	000761.SZ	2019.0	3.0	4.84
黑龙江龙煤矿业集团股份有限公司	601011.SH	2019.0	1.0	9.18
黑龙江龙煤矿业集团股份有限公司	601011.SH	2017.0	5.0	3.85
黑龙江龙煤矿业集团股份有限公司	601011.SH	2018.0	5.0	3.43
