mc	gpdm	bgnd	order	bl
上海中电投电力设备有限公司	002128.SZ	2018.0	1.0	13.41
上海嘉利兴国际贸易有限公司	601212.SH	2018.0	3.0	4.63
上海大华电器设备有限公司	002421.SZ	2018.0	2.0	1.22
上海大华电器设备有限公司	002421.SZ	2017.0	3.0	1.44
上海诚佳化工有限公司	000859.SZ	2017.0	4.0	7.23
上海诚佳化工有限公司	000859.SZ	2018.0	4.0	4.7
中国国家铁路集团有限公司	688009.SH	2019.0	2.0	1.82
中海油东方石化有限责任公司	000637.SZ	2017.0	2.0	10.11
中海油东方石化有限责任公司	000637.SZ	2019.0	2.0	6.15
中海油东方石化有限责任公司	000637.SZ	2018.0	3.0	7.86
中海石油气电集团责任有限公司广东销售分公司	000027.SZ	2017.0	5.0	3.49
中软信息系统工程有限公司	300324.SZ	2017.0	2.0	2.26
京申国际(香港)有限公司	300273.SZ	2017.0	3.0	3.92
佛山市南海区同菲乐金属回收有限公司	300838.SZ	2017.0	1.0	4.22
佛山欧神诺陶瓷有限公司	002989.SZ	2019.0	3.0	1
内蒙古中油霍煤石油有限责任公司	002128.SZ	2017.0	2.0	8.77
内蒙古中油霍煤石油有限责任公司	002128.SZ	2018.0	3.0	6.26
内蒙古中油霍煤石油有限责任公司	002128.SZ	2019.0	4.0	2.34
北京盈凯鹏展科技有限公司	300810.SZ	2017.0	2.0	13.29
北京盈凯鹏展科技有限公司	300810.SZ	2018.0	2.0	14.47
四川欣顺建材有限公司	600039.SH	2018.0	5.0	1.29
广州科天视畅信息科技有限公司	300245.SZ	2018.0	3.0	5.7
庆城县志诚油田服务有限公司	300084.SZ	2018.0	3.0	4.48
张家港保税区兴牧国际贸易有限公司	000779.SZ	2018.0	4.0	1.42
强生(中国)投资有限公司	300792.SZ	2018.0	4.0	2.7
新疆国懋棉麻有限公司	000850.SZ	2017.0	3.0	7.92
江苏亨通电子线缆科技有限公司	300351.SZ	2017.0	5.0	2.23
河南佳杰科技发展有限公司	603322.SH	2018.0	2.0	2.29
河南佳杰科技发展有限公司	603322.SH	2017.0	3.0	5.65
浙江莫尼厨具有限公司	002035.SZ	2017.0	5.0	2.96
湖南亚宏新材料科技有限公司	002848.SZ	2018.0	5.0	3.99
第五命名	300120.SZ	2019.0	5.0	2.32
谦比希铜冶炼有限公司	000878.SZ	2018.0	4.0	5.03
贵州建工集团第四建筑工程有限责任公司	001914.SZ	2017.0	5.0	1.03
重庆华峰化工有限公司	603217.SH	2017.0	2.0	7.24
重庆华峰化工有限公司	603217.SH	2018.0	2.0	8.16
青岛港集团	603967.SH	2017.0	4.0	5.3
青岛港集团	603967.SH	2018.0	4.0	5.42
青岛港集团	601298.SH	2017.0	5.0	2.08
