mc	gpdm	bgnd	order	bl
DYNAENERGETICSUS,INC.	300164.SZ	2018.0	3.0	5.56
上海湘易商贸有限公司	002457.SZ	2017.0	4.0	3.74
上海维绎信息科技有限公司	688118.SH	2017.0	1.0	7.18
上海锐鸿贸易有限公司	300637.SZ	2017.0	3.0	4.21
中国南海工程有限公司第十二分公司	300055.SZ	2019.0	4.0	6.87
云南白药集团股份有限公司	002390.SZ	2018.0	4.0	1.28
云南白药集团股份有限公司	002433.SZ	2018.0	5.0	3.66
伊丽莎白雅顿(上海)化妆品贸易有限公司	300792.SZ	2017.0	3.0	2.21
伊丽莎白雅顿(上海)化妆品贸易有限公司	300792.SZ	2018.0	5.0	1.85
北京市设备安装工程集团有限公司	000616.SZ	2018.0	4.0	2.57
北京盛世华融科技有限公司	002933.SZ	2017.0	4.0	7.01
北京精宜特科技有限公司	688068.SH	2018.0	3.0	4.54
华润电力(渤海新区)有限公司	600230.SH	2019.0	3.0	12.53
华润电力(渤海新区)有限公司	600230.SH	2018.0	4.0	7.77
协鑫光伏电力科技控股有限公司	688599.SH	2017.0	1.0	6.32
协鑫光伏电力科技控股有限公司	688599.SH	2018.0	1.0	5.41
南京冉旺物资实业有限公司	002040.SZ	2017.0	2.0	6.05
南京冉旺物资实业有限公司	002040.SZ	2018.0	4.0	2.26
南京琪胜金属精密材料有限公司	688029.SH	2017.0	2.0	5.54
南京琪胜金属精密材料有限公司	688029.SH	2018.0	2.0	6.3
国铁集团	601816.SH	2018.0	3.0	3.5
国铁集团	601816.SH	2017.0	4.0	3.64
天津万通包装有限公司	600251.SH	2017.0	2.0	6.9
天津万通包装有限公司	600251.SH	2019.0	5.0	2.98
天津晟海通物流有限公司	000927.SZ	2019.0	3.0	5.97
宁夏金圆化工有限公司	000635.SZ	2017.0	3.0	2.81
宁夏金圆化工有限公司	000635.SZ	2019.0	5.0	2.12
宁波顺利食品有限公司	601116.SH	2017.0	3.0	2.09
宁波顺利食品有限公司	601116.SH	2019.0	4.0	1.98
宁波顺利食品有限公司	601116.SH	2018.0	5.0	1.95
山东华泰纸业股份有限公司	300788.SZ	2017.0	2.0	3.97
山东华泰纸业股份有限公司	300788.SZ	2018.0	3.0	4.05
川化股份有限公司	000652.SZ	2017.0	4.0	5
广东美的制冷设备有限公司	000419.SZ	2017.0	2.0	5.53
广东美的制冷设备有限公司	000419.SZ	2018.0	2.0	6.32
广东金柏能新材料有限公司	002102.SZ	2017.0	5.0	2.66
排名1	000662.SZ	2017.0	1.0	22.4
排名1	000662.SZ	2018.0	1.0	28.8
杨通志	688196.SH	2017.0	2.0	4.38
格利尔数码科技股份有限公司	300763.SZ	2017.0	2.0	8.5
格利尔数码科技股份有限公司	300763.SZ	2018.0	3.0	7.31
江苏兴业聚化有限公司	000859.SZ	2017.0	5.0	5.17
江苏兴业聚化有限公司	603332.SH	2017.0	5.0	4.04
泰豪软件股份有限公司	688081.SH	2018.0	3.0	7.15
浙江卡森建设有限公司	002344.SZ	2018.0	1.0	13.26
浙江卡森建设有限公司	002344.SZ	2019.0	1.0	13.99
海南漓源饲料有限公司	000735.SZ	2019.0	2.0	3.15
深圳市空港油料有限公司	000089.SZ	2017.0	5.0	0.42
深圳市金润建设工程有限公司	300388.SZ	2018.0	1.0	7.75
绥芬河龙江商联进出口有限公司	601011.SH	2018.0	4.0	3.57
绥芬河龙江商联进出口有限公司	601011.SH	2019.0	4.0	6.92
苏州凯邦信息技术有限公司	603990.SH	2019.0	2.0	8.68
苏州凯邦信息技术有限公司	603990.SH	2018.0	3.0	4.77
范德兰德物流自动化系统(上海)有限公司	688360.SH	2017.0	2.0	6.01
逸盛大化石化有限公司	002585.SZ	2019.0	2.0	18.04
镇江东方山源电热有限公司	300217.SZ	2019.0	2.0	7.46
飞利浦(中国)投资有限公司	603825.SH	2017.0	4.0	6.84
飞利浦(中国)投资有限公司	603825.SH	2019.0	5.0	3.05
齐鲁安替制药有限公司	603998.SH	2018.0	4.0	5.18
齐鲁安替制药有限公司	603998.SH	2019.0	4.0	5.99
齐鲁安替制药有限公司	002435.SZ	2018.0	4.0	2.63
