mc	gpdm	bgnd	order	bl
InternationalPaperCompany公司	000911.SZ	2019.0	4.0	0.54
KHANBOGDCASHMERECO.,LTD	000982.SZ	2019.0	5.0	5.64
SeismicEquipmentSpecialists,LLC	300191.SZ	2019.0	1.0	27.91
三亚中法供水有限公司	000613.SZ	2019.0	3.0	8.96
三亚中法供水有限公司	000613.SZ	2018.0	4.0	7.68
三亚运旺食品配送有限公司	000613.SZ	2017.0	1.0	32.13
三亚运旺食品配送有限公司	000613.SZ	2018.0	1.0	32.97
三亚运旺食品配送有限公司	000613.SZ	2019.0	2.0	29.77
上海中泰多经国际贸易有限责任公司	000626.SZ	2019.0	1.0	3.27
上海电气风电集团有限公司	600956.SH	2018.0	3.0	9.32
上海电气风电集团有限公司	000803.SZ	2018.0	1.0	36.05
东营道元石油化工有限公司	000407.SZ	2018.0	5.0	3.29
北供资源有限公司	000652.SZ	2019.0	2.0	5.81
南京中宏再生资源有限公司	300797.SZ	2017.0	5.0	2.01
南京宏顺物资贸易有限公司	002899.SZ	2019.0	1.0	8.23
南京美瑞电气有限公司	300670.SZ	2017.0	5.0	3.07
南京联创科技集团股份有限公司	002285.SZ	2018.0	5.0	1.27
博世汽车系统(无锡)有限公司	000550.SZ	2018.0	3.0	3.73
博世汽车系统(无锡)有限公司	000550.SZ	2019.0	3.0	3.36
天祝藏族自治县玛雅工贸有限公司	000691.SZ	2017.0	2.0	18.8
天祝藏族自治县玛雅工贸有限公司	000691.SZ	2019.0	5.0	5.04
太仓市施美电镀有限公司	002976.SZ	2017.0	1.0	7.98
太仓市施美电镀有限公司	002976.SZ	2018.0	2.0	4.84
宁夏金昱元能源化学有限公司	300021.SZ	2017.0	4.0	3.57
宁夏金昱元能源化学有限公司	300021.SZ	2018.0	5.0	2.24
宁波市象山县国土资源局	000517.SZ	2018.0	5.0	6.26
宁波欣泰磁器件有限公司	000970.SZ	2018.0	4.0	4.99
安徽淮化股份有限公司	002748.SZ	2017.0	2.0	11.06
山东天久生物技术有限公司	002956.SZ	2018.0	3.0	3.94
山东天久生物技术有限公司	002956.SZ	2017.0	5.0	4.32
平顶山市银旭商贸有限公司	000683.SZ	2018.0	5.0	2.5
广东众德医药股份有限公司	600518.SH	2018.0	3.0	""
成都墨钜电子科技有限公司	002977.SZ	2017.0	2.0	11.11
成都墨钜电子科技有限公司	002977.SZ	2018.0	3.0	7.57
成都联想信息技术有限公司	002232.SZ	2017.0	4.0	1.09
排名3	000662.SZ	2017.0	2.0	16.97
排名3	000662.SZ	2018.0	3.0	19.73
新浪	605168.SH	2018.0	2.0	15.35
新浪	605168.SH	2019.0	2.0	19.26
新疆新治华美科技有限公司	000655.SZ	2017.0	4.0	6.93
江苏阳光呢绒销售有限公司	002687.SZ	2018.0	4.0	4.31
江苏阿里斯木业有限公司	002631.SZ	2019.0	5.0	2.84
河南省防腐保温开发有限公司	000856.SZ	2018.0	3.0	1.35
洪洞广大物资贸易有限公司	000755.SZ	2017.0	2.0	5.7
浙江南方建设工程有限公司	000005.SZ	2019.0	1.0	7
浙江海翔川南药业有限公司	000566.SZ	2019.0	3.0	10.05
浙江海翔川南药业有限公司	000566.SZ	2018.0	5.0	5
浙江钧力科技有限公司	002021.SZ	2019.0	5.0	2.1
深圳市兴森快捷电路科技股份有限公司	300810.SZ	2018.0	4.0	6.48
深圳市兴森快捷电路科技股份有限公司	300810.SZ	2017.0	5.0	5.21
深圳市新美居建材有限公司	002830.SZ	2017.0	4.0	4.02
深圳市新美居建材有限公司	002830.SZ	2018.0	5.0	3.76
深圳市盛峰黄金有限公司	000587.SZ	2018.0	2.0	19.48
深圳市盛峰黄金有限公司	000587.SZ	2017.0	5.0	1.15
湖南友淳新材料开发有限公司	000622.SZ	2019.0	4.0	4.45
湖南广播电视广告总公司	300343.SZ	2018.0	5.0	2.65
湖南广播电视广告总公司	002400.SZ	2017.0	4.0	2.35
瑞典明士克阿尔诺维根斯	002282.SZ	2018.0	4.0	4.49
甘肃容和矿用设备集团有限公司	000552.SZ	2018.0	4.0	5.02
石嘴山市诺之舟兰炭有限公司	000635.SZ	2018.0	4.0	3.93
西安航天发动机厂	600636.SH	2017.0	5.0	1.6
邵武华新化工有限公司	603773.SH	2017.0	1.0	19.78
重庆市凯丰食品有限公司	603697.SH	2017.0	3.0	5.53
长春一汽富维汽车零部件股份有限公司	000800.SZ	2017.0	2.0	3.54
长春一汽富维汽车零部件股份有限公司	000800.SZ	2018.0	3.0	3.11
长春一汽富维汽车零部件股份有限公司	000800.SZ	2019.0	3.0	4.37
霍尔果斯盛夏星空影视传媒有限公司	300133.SZ	2017.0	3.0	1.78
青岛山奥金属制品有限公司	002871.SZ	2018.0	1.0	6.05
青岛山奥金属制品有限公司	002871.SZ	2019.0	3.0	4.39
青岛驰隆不锈钢制品有限公司	300786.SZ	2017.0	1.0	19.08
青岛驰隆不锈钢制品有限公司	300786.SZ	2018.0	1.0	16.17
青海海西化工建材有限股份有限公司	600326.SH	2017.0	1.0	51.73
鹤壁福源煤炭购销有限公司	000778.SZ	2017.0	2.0	4.43
