mc	gpdm	bgnd	order	bl
Facebook Ireland Limited	300058.SZ	2017.0	1.0	23.12
FedEx	300284.SZ	2018.0	5.0	3.03
LOTTE CHEMICAL CORPORATION	002481.SZ	2018.0	4.0	2.13
The Milestone Aviation Asset HoldingGroup N0.25 Ltd	000099.SZ	2017.0	4.0	6.98
上海昆禾泰实业有限公司	002077.SZ	2018.0	2.0	3.76
上海昆禾泰实业有限公司	002077.SZ	2017.0	4.0	9.38
东风标致雪铁龙汽车销售有限责任公司	002627.SZ	2017.0	4.0	9.62
东风标致雪铁龙汽车销售有限责任公司	002627.SZ	2019.0	5.0	2.08
中国石油新疆油田分公司	300191.SZ	2019.0	2.0	11.26
共享智能铸造产业创新中心有限公司	000811.SZ	2019.0	5.0	1.08
北京云联智高信息咨询有限公司	688228.SH	2017.0	3.0	5.91
哈尔滨仁君珠宝销售有限公司	600891.SH	2019.0	5.0	3.32
四川立业电子有限公司	002484.SZ	2017.0	3.0	10.81
天合光能(上海)有限公司	300040.SZ	2017.0	5.0	3.53
天水华天科技股份有限公司	603893.SH	2018.0	5.0	1.91
天水华天科技股份有限公司	688123.SH	2017.0	5.0	3.71
天水华天科技股份有限公司	688123.SH	2018.0	5.0	2.5
天水华天科技股份有限公司	688368.SH	2017.0	2.0	13.43
天水华天科技股份有限公司	688368.SH	2019.0	2.0	17.91
天水华天科技股份有限公司	688368.SH	2018.0	3.0	16.68
宁国双赢再生资源有限公司	002066.SZ	2017.0	4.0	1.35
宁波江北南瑞电器有限公司	603662.SH	2018.0	2.0	6.95
宁波江北南瑞电器有限公司	603662.SH	2017.0	4.0	5.7
安徽寿丰建设有限公司	603815.SH	2018.0	5.0	1.77
布引(上海)贸易有限公司	603392.SH	2018.0	5.0	1.95
广东南粤物流实业有限公司	002307.SZ	2017.0	5.0	1.04
抚顺顺能化工有限公司	300637.SZ	2019.0	3.0	3.16
无极县腾益利化工有限公司	688199.SH	2017.0	4.0	4.81
浙江普洛得邦制药有限公司	603998.SH	2018.0	1.0	7.04
浙江普洛得邦制药有限公司	603998.SH	2017.0	5.0	5.22
浙江普洛得邦制药有限公司	603998.SH	2019.0	5.0	5.43
深圳市欣妍生物技术有限公司	688166.SH	2017.0	5.0	4.54
深圳市鼎升兴业科技有限公司	000011.SZ	2019.0	4.0	6.18
烟台未来自动装备有限责任公司	300210.SZ	2018.0	5.0	1.02
珠海博威智能电网有限公司	300670.SZ	2018.0	5.0	3.18
福建上杭太阳铜业有限公司	688388.SH	2017.0	1.0	36.92
福建上杭太阳铜业有限公司	688388.SH	2018.0	1.0	47.55
秦皇岛发电有限责任公司	000421.SZ	2017.0	5.0	1.58
聊城中通轻型客车有限公司	600561.SH	2017.0	3.0	""
聊城中通轻型客车有限公司	600561.SH	2018.0	5.0	""
舟山万连水产有限公司	000798.SZ	2019.0	3.0	6.85
苏州协鑫能源科技有限公司	000301.SZ	2017.0	1.0	23.58
贵州开阳三环磨料有限公司	002282.SZ	2019.0	1.0	7.29
贵州开阳三环磨料有限公司	002282.SZ	2018.0	3.0	4.83
贵州恒嘉建设有限公司	300070.SZ	2019.0	2.0	1.33
辽宁药联制药有限公司	603087.SH	2017.0	2.0	9.79
迈科投资控股有限公司及下的其他企业	601609.SH	2018.0	2.0	5.02
迈科投资控股有限公司及下的其他企业	601609.SH	2019.0	4.0	5.21
青河中能能源科技开发有限公司	000159.SZ	2017.0	3.0	5.41
鼎信科技	603995.SH	2017.0	2.0	24.66
鼎信科技	603995.SH	2018.0	2.0	13.16
