mc	gpdm	bgnd	order	bl
CARGILLLIMITED	002481.SZ	2019.0	2.0	23.22
Volta River Authority	000027.SZ	2018.0	2.0	7.99
上海客通信息科技有限公司	688365.SH	2017.0	4.0	2.36
上海明玫贤汇文化传媒有限公司	300528.SZ	2017.0	4.0	2.16
上海汉滨实业发展有限公司	600636.SH	2017.0	3.0	2.76
世平国际(香港)有限公司	300787.SZ	2017.0	2.0	3.73
世平国际(香港)有限公司	300787.SZ	2018.0	3.0	2.81
东莞市美士富实业有限公司	002388.SZ	2018.0	4.0	2.06
中粮集团及其	002423.SZ	2019.0	1.0	1.81
中铁上海工程局集团市政工程有限公司	688178.SH	2018.0	2.0	7.26
公司五	002462.SZ	2019.0	5.0	1.51
公航旅(兰州新区)国际贸易有限公司	601212.SH	2018.0	1.0	12.31
公航旅(兰州新区)国际贸易有限公司	601212.SH	2017.0	2.0	6.43
公航旅(兰州新区)国际贸易有限公司	601212.SH	2019.0	3.0	""
公航旅(兰州新区)国际贸易有限公司	601168.SH	2018.0	1.0	""
北京天诚星源信息技术有限公司	688058.SH	2019.0	1.0	58.14
北京维通利华实验动物技术有限公司	688202.SH	2017.0	2.0	4.91
北京维通达生物技术有限公司	300759.SZ	2017.0	2.0	3.52
北京鑫茂华商进出口有限公司	300313.SZ	2019.0	5.0	2.38
南宁全世泰汽车零部件有限公司	002592.SZ	2018.0	3.0	11.49
南通建工集团股份有限公司	300091.SZ	2017.0	3.0	7.54
南阳市振诚物资有限公司	000683.SZ	2017.0	4.0	2.59
厦门鸿锦盛建设工程有限公司	603909.SH	2017.0	3.0	4.28
吉林市新源利佳物资经销有限公司	300210.SZ	2017.0	5.0	1.47
四川川南减震器集团有限公司	000913.SZ	2017.0	5.0	1.12
四川科伦药业股份有限公司	600538.SH	2018.0	3.0	3.64
大理美登印务有限公司	603963.SH	2018.0	5.0	4.74
天津民祥药业有限公司	002643.SZ	2017.0	1.0	9.47
宁波业邦铜业有限公司	603700.SH	2017.0	4.0	6.13
安徽华米信息科技有限公司	600083.SH	2019.0	3.0	6.43
安阳龙腾热处理材料有限公司	000862.SZ	2017.0	5.0	4.2
广东奥美格传导科技股份有限公司	300351.SZ	2017.0	3.0	2.9
广东宏恩精密机械有限公司	688310.SH	2017.0	2.0	6.18
广东宏恩精密机械有限公司	688310.SH	2018.0	4.0	3.26
广东瑞隆照明电器有限公司	603390.SH	2017.0	4.0	3.35
广东祥通供应链管理有限公司	600382.SH	2018.0	3.0	4.61
广州嘉明彩印有限公司	300808.SZ	2017.0	3.0	4.82
德清县华韵钢琴有限公司	300329.SZ	2017.0	5.0	3.8
德清县华韵钢琴有限公司	300329.SZ	2018.0	5.0	4.49
杭州泰格医药科技股份有限公司集团	688520.SH	2019.0	1.0	20.78
杭州泰格医药科技股份有限公司集团	688520.SH	2018.0	2.0	9.51
某国有证券创新投资有限公司	300309.SZ	2018.0	2.0	29.79
江苏盛安资源股份有限公司	603915.SH	2018.0	1.0	5.01
江苏盛安资源股份有限公司	603915.SH	2017.0	2.0	5.35
河北骏昌浩达防腐设备制造有限公司	688466.SH	2019.0	5.0	3.54
济南腾捷物资有限公司	002459.SZ	2017.0	3.0	3.79
济南腾捷物资有限公司	002459.SZ	2018.0	4.0	2.38
浙江宝琦智能科技有限公司	002021.SZ	2017.0	3.0	3.76
浙江宝琦智能科技有限公司	002021.SZ	2018.0	3.0	4.66
深圳市中天元供应链管理有限公司	688159.SH	2017.0	2.0	22.06
深圳市中天元供应链管理有限公司	688159.SH	2018.0	2.0	19.29
深圳市涛龙科技有限公司	688312.SH	2018.0	2.0	3.34
湖北银丰棉花股份有限公司	600251.SH	2018.0	5.0	3.46
白银安力达工贸有限公司	000552.SZ	2017.0	4.0	5.32
白银安力达工贸有限公司	000552.SZ	2018.0	5.0	3.98
维达商贸有限公司武汉分公司	000759.SZ	2019.0	4.0	1.35
西部钛业有限责任公司	300402.SZ	2018.0	5.0	4.2
西部钛业有限责任公司	300402.SZ	2019.0	5.0	3.01
镇江李长荣综合石化工业有限公司	002095.SZ	2017.0	5.0	5.34
