mc	gpdm	bgnd	order	bl
ALB-MI SHPK	002738.SZ	2017.0	2.0	12.62
JOYCHINA(HONGKONG)LIMITED	002153.SZ	2019.0	5.0	1.41
Keysight Technologies Singapore(Sales)Pte.Ltd.	002388.SZ	2017.0	1.0	3.21
S005	688126.SH	2017.0	3.0	8.66
S005	688126.SH	2018.0	4.0	5.91
S006	688126.SH	2017.0	4.0	5.83
上海恒圆电子材料有限公司	688233.SH	2017.0	4.0	4.92
中国石油化工股份有限公司天然气华北销售营业部	000407.SZ	2018.0	4.0	3.37
中国移动通信集团有限公司	300634.SZ	2017.0	5.0	3.59
中国移动通信集团有限公司	688158.SH	2017.0	5.0	7.38
中国能源建设集团有限公司	003816.SZ	2019.0	5.0	4.44
中国能源建设集团有限公司	601330.SH	2017.0	2.0	8.4
中铁油料集团有限公司	000557.SZ	2017.0	1.0	19.62
中铁油料集团有限公司	000557.SZ	2019.0	1.0	15.58
中铁油料集团有限公司	000159.SZ	2019.0	2.0	18.08
五洋电力建设股份有限公司	002452.SZ	2017.0	5.0	1.57
仪征化纤广州康祺有限公司	000955.SZ	2018.0	4.0	3.88
仪征化纤广州康祺有限公司	000955.SZ	2017.0	5.0	3.99
厦门兴希望建筑劳务有限公司	603909.SH	2017.0	1.0	27.86
厦门兴希望建筑劳务有限公司	603909.SH	2018.0	1.0	9.63
天津冈齐物流有限公司	000927.SZ	2019.0	5.0	4.58
宁夏宝盛泰商贸有限公司	000635.SZ	2019.0	2.0	3.37
宁德市电力勘察设计所	300635.SZ	2019.0	5.0	2.47
宁波市昊朋钢材有限公司	002591.SZ	2018.0	5.0	2.6
山东东宏管业股份有限公司	002700.SZ	2017.0	4.0	1.08
山东省*******有限公司	300152.SZ	2018.0	4.0	1.52
山东高速物资储运有限公司	000915.SZ	2018.0	4.0	3.61
常熟市海虞镇人民政府	601512.SH	2018.0	3.0	3.92
常熟市海虞镇人民政府	601512.SH	2017.0	5.0	3.12
广东沈海能源发展有限公司	600866.SH	2018.0	4.0	5.56
广州五行材料科技有限公司	688157.SH	2019.0	4.0	5.1
德州德工机械有限公司	000680.SZ	2018.0	1.0	5.96
德州德工机械有限公司	000680.SZ	2019.0	1.0	6.91
德阳市康金塑胶制品有限公司	002629.SZ	2019.0	5.0	3.85
杭州亦鹏电子科技有限公司	688020.SH	2017.0	3.0	11.19
杭州伟盛印刷有限公司	688298.SH	2017.0	3.0	7.02
杭州裕科贸易有限公司	000933.SZ	2018.0	4.0	0.69
江苏兴达钢帘线股份有限公司	000589.SZ	2019.0	2.0	5.66
江苏兴达钢帘线股份有限公司	000589.SZ	2017.0	3.0	5.07
江苏兴达钢帘线股份有限公司	000589.SZ	2018.0	3.0	5.71
江苏安德福化工贸易有限公司	688106.SH	2019.0	3.0	5.62
江苏安德福化工贸易有限公司	688106.SH	2018.0	4.0	5.21
江苏安德福化工贸易有限公司	688106.SH	2017.0	5.0	4.18
江苏春兰空调设备有限公司	600854.SH	2017.0	1.0	92.72
江苏春兰空调设备有限公司	600854.SH	2018.0	1.0	93.56
沈阳和旺实业有限公司长沙分公司	300147.SZ	2017.0	5.0	0.98
沧州凯阳机电设备科技有限公司	300807.SZ	2017.0	1.0	6.35
沧州凯阳机电设备科技有限公司	300807.SZ	2018.0	1.0	5.52
海南元坤电力有限公司	300635.SZ	2018.0	5.0	2.78
深圳市三乐精密机械有限公司	688312.SH	2019.0	1.0	3.34
深圳市三乐精密机械有限公司	688312.SH	2018.0	3.0	2.75
深圳市华西劳务有限公司	002949.SZ	2017.0	1.0	13.38
深圳市国电赛思科技有限公司	688006.SH	2018.0	3.0	3.08
磐安县晟鑫特种钢有限公司	002552.SZ	2017.0	2.0	15.72
磐安县晟鑫特种钢有限公司	002552.SZ	2018.0	3.0	16.3
福州大通机电有限公司	002213.SZ	2017.0	5.0	6.28
苏州巨峰电气绝缘系统股份有限公司	000922.SZ	2017.0	5.0	4.13
荣盛建设工程有限公司	002146.SZ	2017.0	1.0	7.22
荣盛建设工程有限公司	002146.SZ	2018.0	1.0	6.79
荣盛建设工程有限公司	002146.SZ	2019.0	1.0	4.8
超润电器	603195.SH	2017.0	2.0	7.06
采购商4	300267.SZ	2018.0	4.0	2.72
陕西核工业蓝天能源有限公司	000767.SZ	2019.0	2.0	10.37
霸州中石油昆仑燃气有限公司	300332.SZ	2019.0	4.0	3.55
