mc	gpdm	bgnd	order	bl
上海得一医药有限公司	000509.SZ	2019.0	2.0	23.45
上药控股有限公司	000509.SZ	2019.0	3.0	12.87
丽水津正电机科技有限公司	002196.SZ	2018.0	2.0	4.82
北京京都世纪文化有限公司	300528.SZ	2017.0	3.0	3.01
北京城建盛力源建筑劳务有限公司	002504.SZ	2018.0	3.0	3.99
南京翔展物资有限公司	300402.SZ	2017.0	4.0	4.8
品牌 1	002024.SZ	2018.0	1.0	24.21
四川宏源燃气股份有限公司	002357.SZ	2018.0	5.0	1.83
四川省工业品电子商务有限公司	000912.SZ	2019.0	3.0	4.09
国网江苏省电力有限公司如东县供电分公司	600228.SH	2018.0	3.0	2.28
山东世纪阳光纸业集团有限公司	002803.SZ	2017.0	2.0	9
山西同天翔有色金属有限公司	603876.SH	2017.0	4.0	6
广东广数网络科技有限公司	300288.SZ	2017.0	4.0	2.06
广东申通物流有限公司	002468.SZ	2017.0	1.0	3.64
振华集团(昆山)建设工程股份有限公司	000573.SZ	2017.0	2.0	20.94
振华集团(昆山)建设工程股份有限公司	000573.SZ	2018.0	3.0	8.32
新余凯美精密机械制造有限公司	300722.SZ	2018.0	2.0	10.7
新余凯美精密机械制造有限公司	300722.SZ	2019.0	3.0	8.32
新余凯美精密机械制造有限公司	300722.SZ	2017.0	5.0	3.36
新疆国信煤电能源有限公司	600133.SH	2018.0	4.0	7.18
无锡市新风轴瓦厂	603185.SH	2017.0	3.0	2.38
日照市凌云海糖业集团有限公司	603755.SH	2017.0	1.0	5.08
极润贸易有限公司	000996.SZ	2018.0	5.0	0.37
极润贸易有限公司	000996.SZ	2019.0	5.0	0.3
武汉奔腾网络系统集成有限公司	688081.SH	2017.0	5.0	7.35
江苏时讯捷通讯有限公司	688288.SH	2017.0	2.0	7.04
江苏时讯捷通讯有限公司	688288.SH	2018.0	2.0	7.52
江苏科尔能源有限公司	600929.SH	2017.0	2.0	4.68
浙江江铜富冶和鼎铜业有限公司	002602.SZ	2017.0	1.0	6.61
浙江江铜富冶和鼎铜业有限公司	002602.SZ	2018.0	2.0	4
浙江江铜富冶和鼎铜业有限公司	603897.SH	2017.0	4.0	3.39
海宁润通快递有限公司	300792.SZ	2017.0	5.0	1.19
福建凯威斯发电机有限公司	600590.SH	2017.0	1.0	""
福特汽车公司	000550.SZ	2017.0	3.0	3.56
第二位	601558.SH	2018.0	2.0	5.51
第二位	601558.SH	2019.0	2.0	7.89
第二位	002363.SZ	2017.0	2.0	7.25
第二位	002363.SZ	2018.0	2.0	7.2
第二位	300279.SZ	2017.0	2.0	3.25
第二位	300279.SZ	2018.0	2.0	2.55
第二位	300279.SZ	2019.0	2.0	2.7
系统B公司	300397.SZ	2018.0	1.0	9.87
西安大光阳建材有限公司	002989.SZ	2019.0	5.0	0.82
郑州宇通客车股份有限公司	600561.SH	2017.0	1.0	""
郑州宇通客车股份有限公司	600561.SH	2018.0	1.0	""
郑州宇通客车股份有限公司	600561.SH	2019.0	1.0	""
郑州软通合力计算机技术有限公司	002857.SZ	2019.0	5.0	2.18
马鞍山市天马冶金材料有限公司	300084.SZ	2017.0	2.0	14.31
