mc	gpdm	bgnd	order	bl
Marubeni                                        Corporation	603681.SH	2017.0	4.0	3.53
ViscothermAG	300362.SZ	2019.0	3.0	4.91
上海 DIC 油墨有限公司	002605.SZ	2017.0	4.0	1.15
中棉集团河北棉花有限公司	000158.SZ	2019.0	4.0	5.29
中石化森美(福建)石油有限公司	603909.SH	2017.0	5.0	3.93
中石化胜利石油工程有限公司	002828.SZ	2019.0	1.0	18.66
南京派久钢绳索具有限公司	002040.SZ	2019.0	3.0	4.53
天津仁汇新能源科技有限公司	000595.SZ	2019.0	2.0	6.14
天津欹信科技有限公司	002072.SZ	2018.0	4.0	10
威力富戎化工有限责任公司	002827.SZ	2018.0	5.0	7.81
孟州市金玉米有限责任公司	000952.SZ	2017.0	4.0	4.18
安徽富煌钢构股份有限公司	002323.SZ	2017.0	1.0	4.6
安徽苗通药业有限责任公司	603439.SH	2019.0	5.0	4.76
广州威联信息技术有限公司	300297.SZ	2019.0	2.0	5.77
广州广电运通智能科技有限公司	300330.SZ	2018.0	5.0	3.93
广西丰岭肥业有限公司	000911.SZ	2018.0	3.0	1.39
广西丰岭肥业有限公司	000911.SZ	2017.0	4.0	1.92
张家港保税区大德新福珠宝金行有限公司	000679.SZ	2019.0	2.0	4.5
晋豫鲁铁路通道股份有限公司	001896.SZ	2019.0	1.0	6.35
杭州宋城实业有限公司	300144.SZ	2017.0	3.0	2.63
江苏万圣伟业网络科技有限公司	002591.SZ	2017.0	1.0	8.19
江苏万圣伟业网络科技有限公司	002591.SZ	2018.0	4.0	2.67
江阴富泰兴澄特种材料有限公司	300084.SZ	2017.0	1.0	21.04
河南荣厚实业有限公司	300829.SZ	2019.0	1.0	4.54
浙江舟山坤禾能源有限公司	600387.SH	2018.0	5.0	""
海南现代电梯有限公司	000886.SZ	2017.0	5.0	1.96
深圳前海周大福珠宝金行有限公司	600891.SH	2019.0	2.0	4.82
深圳市*****材料有限公司	002830.SZ	2019.0	5.0	2.98
深圳市联创杰科技有限公司	300810.SZ	2018.0	5.0	4.4
甘肃华夏建设集团股份有限公司	000603.SZ	2018.0	4.0	5.5
福建中能电气有限公司	002339.SZ	2017.0	5.0	2.51
福建创世化工有限公司	000155.SZ	2017.0	4.0	5.9
郴州市北湖区联晟贸易有限公司	002716.SZ	2017.0	4.0	4.28
重庆钢铁股份有限公司	300767.SZ	2019.0	1.0	18.28
重庆钢铁股份有限公司	300767.SZ	2018.0	3.0	13.51
钟祥凯龙楚兴化工有限责任公司	002096.SZ	2017.0	3.0	5.31
陕西宇航科技工业有限公司	600636.SH	2017.0	1.0	15.15
隆基乐叶光伏科技有限公司,银川隆基乐叶光伏科技有限公司	601778.SH	2018.0	1.0	5.73
雅科贝思精密机电(上海)有限公司	688025.SH	2018.0	5.0	4.41
青神县恒兴工贸有限公司	300780.SZ	2018.0	2.0	12.01
青神县恒兴工贸有限公司	300780.SZ	2017.0	4.0	5.34
