mc	gpdm	bgnd	order	bl
AK-PATEKSTILIHRACATPAZARLAMAA.S.	300699.SZ	2019.0	2.0	10.79
ELPACK	300049.SZ	2019.0	1.0	16.2
F	300775.SZ	2017.0	2.0	13.34
F	300775.SZ	2018.0	2.0	13.56
F	300775.SZ	2019.0	2.0	12.64
F	601231.SH	2017.0	1.0	19.25
F	601231.SH	2019.0	1.0	15.81
F	000710.SZ	2018.0	1.0	47.91
F	000338.SZ	2017.0	1.0	3.97
F	000338.SZ	2018.0	1.0	3.65
F	000338.SZ	2019.0	1.0	3.57
上海宝烁商贸有限公司	001896.SZ	2017.0	2.0	4.62
中国石油化工股份有限公司天然气分公司达州天然气销售营业部	000883.SZ	2018.0	1.0	16.36
中国石油化工股份有限公司天然气分公司达州天然气销售营业部	000883.SZ	2019.0	1.0	13.9
中国石油化工股份有限公司天然气分公司达州天然气销售营业部	000883.SZ	2017.0	2.0	12.36
中山铨欣智能照明有限公司	000065.SZ	2018.0	3.0	3.9
乌海市蒙金冶炼有限公司	000635.SZ	2018.0	3.0	4
北京乾晟科技有限公司	002465.SZ	2018.0	3.0	3.05
北京易迪基金管理有限公司	300023.SZ	2018.0	2.0	12.96
北京金海畅能源投资有限公司	600968.SH	2017.0	4.0	""
嘉兴市自然资源和规划局	000517.SZ	2019.0	3.0	17.36
四川东方	603212.SH	2018.0	4.0	7.34
四川东方	603212.SH	2017.0	5.0	7.37
四川乐山鑫河电力综合开发有限公司	300821.SZ	2017.0	3.0	6.19
国网宁夏电力公司石嘴山供电公司	603115.SH	2017.0	3.0	8.87
国网宁夏电力公司石嘴山供电公司	603115.SH	2018.0	3.0	10.6
国药集团威奇达药业有限公司	000566.SZ	2019.0	2.0	10.31
国药集团威奇达药业有限公司	000566.SZ	2018.0	4.0	7.9
山东中新科农公司	603810.SH	2017.0	1.0	8.27
广州乐创虚拟现实科技有限公司	300805.SZ	2018.0	4.0	2.07
张家港通邦贸易有限公司	002444.SZ	2017.0	2.0	2.64
张家港通邦贸易有限公司	002444.SZ	2018.0	2.0	1.89
新疆大黄山鸿基焦化有限责任公司阜康焦化分公司	603227.SH	2018.0	5.0	5.33
昆明康乾政羽工贸有限公司	300767.SZ	2017.0	4.0	7.08
昆明康乾政羽工贸有限公司	300767.SZ	2018.0	5.0	7.07
昆明康乾政羽工贸有限公司	300767.SZ	2019.0	5.0	4.52
杭州英锐环保科技有限公司	300362.SZ	2018.0	5.0	1.83
浙江洪波科技股份有限公司	603109.SH	2019.0	3.0	3.94
浙江洪波科技股份有限公司	002922.SZ	2017.0	4.0	2.32
浙江洪波科技股份有限公司	605288.SH	2019.0	4.0	2.1
海格汽车销售公司	000502.SZ	2018.0	2.0	20.04
湖北腾威电子科技有限公司	300046.SZ	2017.0	1.0	10.38
湖南华菱涟源钢铁有限公司	601666.SH	2017.0	4.0	0.34
福州创实讯联信息技术有限公司	688168.SH	2018.0	1.0	46.26
福州创实讯联信息技术有限公司	688168.SH	2017.0	2.0	24
福膜科技	603212.SH	2017.0	1.0	16.52
福膜科技	603212.SH	2018.0	2.0	12.8
福膜科技	603212.SH	2019.0	3.0	10.52
西安天力金属复合材料股份有限公司	300402.SZ	2019.0	1.0	21.45
贵州中达工贸有限公司	600227.SH	2018.0	3.0	9.52
阜新矿业集团恒大煤炭销售有限公司	000692.SZ	2019.0	4.0	5.71
陕西瑞科新材料股份有限公司	300725.SZ	2018.0	2.0	5.28
