mc	gpdm	bgnd	order	bl
Google Inc.	300624.SZ	2017.0	1.0	58.29
Pfeiffer-Vacuum-SAS	300724.SZ	2017.0	1.0	6.2
上海华讯网络存储系统有限责任公司	300168.SZ	2017.0	3.0	1.6
中元汇金国际物流(天津)有限公司	000409.SZ	2019.0	2.0	14.21
中元汇金国际物流(天津)有限公司	000409.SZ	2018.0	3.0	4.41
中国石油天然气股份有限公司天然气销售江苏分公司	002608.SZ	2019.0	1.0	21.05
中国石油天然气股份有限公司天然气销售江苏分公司	000421.SZ	2019.0	1.0	39.17
中海石油气电集团有限责任公司珠海销售分公司	000037.SZ	2017.0	2.0	24.47
中海石油气电集团有限责任公司珠海销售分公司	000037.SZ	2018.0	3.0	9.48
丽水市缤格电子科技有限公司	688039.SH	2018.0	2.0	10.29
云南精鹏源经贸有限公司	000960.SZ	2017.0	3.0	8.06
亚马逊通技术服务(北京)有限公司,Amazon                             Web   Services,Inc.	688111.SH	2017.0	5.0	6.04
佛山杜邦鸿基薄膜有限公司	688020.SH	2018.0	1.0	16.57
佛山杜邦鸿基薄膜有限公司	688020.SH	2017.0	2.0	15.94
兰州福事达包装有限公司	000995.SZ	2018.0	1.0	26.99
北京世纪禹和商贸有限公司	002186.SZ	2017.0	5.0	0.91
北京为华新业电子技术有限公司	600855.SH	2019.0	5.0	""
北京京东世纪信息技术有限公司	600083.SH	2019.0	4.0	5.75
北京京东世纪信息技术有限公司	300785.SZ	2018.0	3.0	4.66
北京京东世纪信息技术有限公司	300785.SZ	2017.0	5.0	5.13
北京京东世纪信息技术有限公司	002987.SZ	2019.0	3.0	""
北京京东世纪信息技术有限公司	002987.SZ	2017.0	5.0	""
北京京东世纪信息技术有限公司	002987.SZ	2018.0	5.0	""
北京信达环宇安全网络技术有限公司	688009.SH	2019.0	4.0	0.67
北京福霞型煤制品有限公司	000695.SZ	2017.0	5.0	4.89
北京科园信海医药经营有限公司	688520.SH	2017.0	3.0	6.05
北京科园信海医药经营有限公司	688266.SH	2017.0	2.0	14.11
北京绮宇水电安装劳务有限公司	002963.SZ	2017.0	1.0	13.03
嘉善华森木业有限公司	002043.SZ	2017.0	1.0	5.31
嘉善华森木业有限公司	002043.SZ	2018.0	3.0	3.55
天津中和石化有限公司	000652.SZ	2019.0	5.0	4.06
孝义市晋茂化工有限公司	600123.SH	2017.0	3.0	2.67
山东新希望六和集团有限公司	603517.SH	2019.0	2.0	4.97
山东金鼎矿业有限责任公司	000655.SZ	2017.0	1.0	38.79
山东金鼎矿业有限责任公司	000655.SZ	2018.0	1.0	36.67
山东金鼎矿业有限责任公司	000655.SZ	2019.0	1.0	32.69
广东强信通信工程有限公司	603220.SH	2017.0	2.0	8.07
广东网域科技有限公司	300277.SZ	2017.0	3.0	5.64
张家港市拓辰毛纺有限公司	000779.SZ	2018.0	1.0	9.74
张家港市拓辰毛纺有限公司	000779.SZ	2019.0	3.0	3.89
德之馨公司	300741.SZ	2017.0	1.0	13.77
晨兴安富利有限公司	002980.SZ	2017.0	4.0	2.89
晨兴安富利有限公司	002980.SZ	2019.0	5.0	2.37
杭州市规划和自然资源局	000517.SZ	2019.0	2.0	18.19
林口县裕达粮油有限公司	002321.SZ	2017.0	2.0	5.04
江苏卓丰国际贸易有限公司	603985.SH	2017.0	5.0	4.21
江阴市欣盛精品苗木专业合作社	000518.SZ	2018.0	1.0	39.79
河北启杰通信技术有限公司	002465.SZ	2017.0	2.0	2.77
洪洞县广大物资贸易有限公司	000755.SZ	2018.0	3.0	7.67
深圳市腾讯计算机系统有限公司	002127.SZ	2017.0	1.0	31.66
深圳市腾讯计算机系统有限公司	002127.SZ	2018.0	2.0	20.88
深圳市腾讯计算机系统有限公司	002127.SZ	2019.0	3.0	22.39
深圳市鑫顺赢科技有限公司	688518.SH	2019.0	2.0	2.56
湖南长沙华阳化工有限责任公司	688157.SH	2018.0	2.0	5.58
湖南长沙华阳化工有限责任公司	688157.SH	2019.0	2.0	6.03
珠海红塔仁恒包装股份有限公司	002951.SZ	2018.0	2.0	12.72
珠海红塔仁恒包装股份有限公司	002951.SZ	2017.0	3.0	14.94
石河子市荣昱商贸有限公司	300106.SZ	2018.0	3.0	4.36
紫光电子商务有限公司	300297.SZ	2017.0	2.0	5.12
艾伦塔斯电气绝缘材料(铜陵)有限公司	002617.SZ	2019.0	5.0	3.72
西藏华君广告有限公司	300781.SZ	2018.0	1.0	9.49
西藏蓝韵广告有限公司	000793.SZ	2019.0	2.0	3.4
青岛盈润实业有限公司	300388.SZ	2018.0	3.0	2.55
黑龙江豪运药业有限公司	000566.SZ	2018.0	2.0	15.08
黑龙江豪运药业有限公司	000566.SZ	2019.0	5.0	2.54
