mc	gpdm	bgnd	order	bl
Apollo	000697.SZ	2017.0	2.0	7.32
Apollo	000697.SZ	2018.0	3.0	8.59
Apollo	000697.SZ	2019.0	3.0	3.22
H	601231.SH	2017.0	3.0	5.97
H	601231.SH	2019.0	3.0	4.11
H	000710.SZ	2018.0	3.0	1.83
H	000338.SZ	2017.0	3.0	3.32
H	000338.SZ	2018.0	3.0	3.16
H	000338.SZ	2019.0	3.0	2.24
H	688008.SH	2017.0	2.0	25.81
H	688008.SH	2018.0	2.0	29.69
上海特焊工贸有限公司	002591.SZ	2017.0	4.0	3.11
上海银音信息科技股份有限公司	300277.SZ	2019.0	3.0	6.44
东方航空进出口有限公司	002985.SZ	2018.0	3.0	6.15
东方航空进出口有限公司	002985.SZ	2017.0	4.0	6.78
中国铁路通信信号股份有限公司	688015.SH	2017.0	2.0	6.58
中国铁路通信信号股份有限公司	688015.SH	2018.0	2.0	4.36
中电科投资开发有限公司	300447.SZ	2017.0	4.0	5.45
云南君旭贸易有限公司	002114.SZ	2018.0	2.0	16.25
云南君旭贸易有限公司	002114.SZ	2019.0	4.0	6.02
亚太精密工业(深圳)有限公司	300790.SZ	2017.0	3.0	8.42
佛山市南海必得福无纺布有限公司	603301.SH	2017.0	1.0	3.33
兰州银河压延玻璃有限公司	000752.SZ	2017.0	2.0	10.43
兰州银河压延玻璃有限公司	000752.SZ	2018.0	2.0	11.47
兰州银河压延玻璃有限公司	000752.SZ	2019.0	2.0	21.79
兰州银河压延玻璃有限公司	000929.SZ	2019.0	2.0	8.73
华艺中工科技(西安)有限公司	300775.SZ	2017.0	3.0	3.23
华艺中工科技(西安)有限公司	300775.SZ	2018.0	3.0	10.46
华艺中工科技(西安)有限公司	300775.SZ	2019.0	4.0	6.48
合肥 ABB 变压器有限公司	300827.SZ	2019.0	5.0	3.2
国网四川综合能源服务有限公司	300091.SZ	2019.0	1.0	4.71
宁波世茂铜业股份有限公司	603195.SH	2017.0	5.0	3.62
宁波世茂铜业股份有限公司	603195.SH	2018.0	5.0	4.25
容汇锂业	002709.SZ	2017.0	1.0	10.75
山东金升有色集团有限公司	002498.SZ	2017.0	2.0	12.18
山东金升有色集团有限公司	002498.SZ	2018.0	4.0	7.57
惠州市蓝微电子有限公司	603486.SH	2017.0	5.0	2.21
成都晨辉物资贸易有限公司	603053.SH	2017.0	4.0	""
成都晨辉物资贸易有限公司	603053.SH	2018.0	4.0	""
新奥能源贸易有限公司	300008.SZ	2017.0	3.0	5.12
新奥能源贸易有限公司	300008.SZ	2018.0	3.0	3.59
新奥能源贸易有限公司	000407.SZ	2017.0	3.0	4.51
新奥能源贸易有限公司	000407.SZ	2018.0	3.0	6.05
朝阳鑫达粮油贸易有限公司	600321.SH	2019.0	2.0	8.66
朝阳鑫达粮油贸易有限公司	600321.SH	2018.0	3.0	6.72
杭州福斯达深冷装备股份有限公司	002140.SZ	2019.0	1.0	4.6
杭州福斯达深冷装备股份有限公司	002140.SZ	2018.0	4.0	4.89
江苏俊知光电通信有限公司	000836.SZ	2018.0	4.0	4.48
江门市裕江贸易有限公司	002495.SZ	2017.0	2.0	9.07
浙江金贸通供应链管理有限公司	300796.SZ	2019.0	4.0	7.14
深圳市中誉宏家居有限公司	002830.SZ	2017.0	1.0	6.01
深圳市兴泰达科技有限公司	002975.SZ	2018.0	2.0	4
湖南省金益达化工有限公司	002785.SZ	2018.0	2.0	4.03
湖州普菲特科技有限公司	002963.SZ	2017.0	2.0	6.76
秦皇岛源辰科技设备有限公司	603060.SH	2017.0	4.0	2.31
秦皇岛源辰科技设备有限公司	603060.SH	2018.0	5.0	2.01
航油 3	600115.SH	2018.0	3.0	2.58
航油 3	600221.SH	2019.0	5.0	1.69
艾睿中国	300822.SZ	2019.0	2.0	6.23
辽宁盈讯建筑劳务有限公司	603322.SH	2019.0	5.0	1.67
重庆左石合金材料有限公司	000559.SZ	2019.0	1.0	4.98
重庆左石合金材料有限公司	000559.SZ	2018.0	3.0	4.4
金龙联合汽车工业(苏州)有限公司	600561.SH	2018.0	4.0	""
银川威特金属制品有限公司	000595.SZ	2017.0	4.0	4.84
长飞上海	601869.SH	2017.0	5.0	5.22
阜新先导电线厂	000585.SZ	2018.0	4.0	2.73
阜新白音华煤炭销售有限公司	000875.SZ	2019.0	3.0	5.61
