mc	gpdm	bgnd	order	bl
SYNEOSHEALTH,LLC	688177.SH	2018.0	3.0	8.22
上海御庆化工有限公司	002476.SZ	2017.0	5.0	1.59
上海炳灿电子科技有限公司	688188.SH	2018.0	2.0	6.61
中国石油化工股份有限公司	603353.SH	2018.0	2.0	10.26
中国石油化工股份有限公司	603353.SH	2019.0	2.0	16.94
中国石油化工股份有限公司	603353.SH	2017.0	3.0	5.99
中国石油化工股份有限公司	603713.SH	2017.0	5.0	1.49
中国石油化工股份有限公司	002357.SZ	2017.0	2.0	18.12
中国石油化工股份有限公司	002357.SZ	2018.0	2.0	26.9
中国石油化工股份有限公司	002357.SZ	2019.0	2.0	21.08
乌鲁木齐亚美克国际贸易有限公司	600251.SH	2018.0	3.0	4.44
介休市康宏洗煤有限公司	600408.SH	2017.0	4.0	7.43
公司	300824.SZ	2018.0	1.0	17.77
厦门港口商务资讯有限公司	002785.SZ	2017.0	2.0	6.06
嘉兴市天鸿纸业有限公司	688365.SH	2017.0	5.0	0.53
国家电投集团物流有限责任公司太原分公司	000767.SZ	2017.0	4.0	1.42
国投京闽(福建)工贸有限公司	600886.SH	2017.0	3.0	5.96
国网江苏省电力公司南通供电公司	603348.SH	2017.0	4.0	40.94
国网江苏省电力公司南通供电公司	603115.SH	2017.0	4.0	7.44
国网江苏省电力公司南通供电公司	603115.SH	2018.0	5.0	6.32
大秦铁路股份有限公司朔州车务段	000983.SZ	2017.0	3.0	8.17
天津市天物旭阳环保科技有限公司	603863.SH	2018.0	4.0	8.89
宁波云梵文化传媒有限公司	002425.SZ	2018.0	5.0	3.61
山东泰山国家粮食储备库	000876.SZ	2017.0	3.0	1.46
山东泰山国家粮食储备库	000876.SZ	2018.0	3.0	1.84
广州市恒远彩印有限公司	603983.SH	2017.0	3.0	5.12
广州市恒远彩印有限公司	603983.SH	2018.0	3.0	6.65
彩虹(合肥)液晶玻璃有限公司	688300.SH	2017.0	5.0	3.82
杨志	600257.SH	2017.0	4.0	3.85
杭州三恒包装材料有限公司	002468.SZ	2017.0	2.0	2.78
杭州金诺建筑工程有限公司	002323.SZ	2018.0	4.0	4.65
河南神马氯碱发展有限责任公司	000615.SZ	2019.0	4.0	1.74
河南神马氯碱发展有限责任公司	000615.SZ	2018.0	5.0	2.35
浙江旭德新材料有限公司	300817.SZ	2017.0	5.0	6.78
浙江旭德新材料有限公司	300817.SZ	2018.0	5.0	6.36
浙江某生态园林股份有限公司	002310.SZ	2018.0	5.0	0.78
海口信德诚建筑安装工程有限公司	000735.SZ	2018.0	2.0	3.3
深圳市瑞彩电子技术有限公司	688080.SH	2018.0	1.0	15.97
深圳市瑞彩电子技术有限公司	688080.SH	2017.0	2.0	15.4
深圳市金鑫磁材有限公司	688080.SH	2018.0	5.0	4.26
王赐仲	000882.SZ	2017.0	2.0	7.6
绎立锐光	300833.SZ	2017.0	1.0	6.56
绎立锐光	300833.SZ	2018.0	1.0	9.66
绎立锐光	300833.SZ	2019.0	1.0	6.78
西安天能电力科技有限公司	300215.SZ	2018.0	5.0	2.29
贵州中车绿色环保有限公司	000920.SZ	2018.0	2.0	9.9
起降1	600221.SH	2017.0	2.0	10.58
鑫茂光通信	601869.SH	2017.0	1.0	16.36
阿里云计算有限公司	688228.SH	2018.0	4.0	4.48
阿里云计算有限公司	688228.SH	2017.0	5.0	3.08
阿里云计算有限公司	688228.SH	2019.0	5.0	3.78
陕西建元新能源开发有限公司	000968.SZ	2018.0	1.0	9.84
陕西建元新能源开发有限公司	000968.SZ	2019.0	1.0	19.8
