mc	gpdm	bgnd	order	bl
Applied Materials South East Asia Pte.ltd.	000536.SZ	2017.0	4.0	4.68
FedEx Corporation	300284.SZ	2017.0	4.0	3.73
JAE HK	300787.SZ	2017.0	1.0	10.9
JAE HK	300787.SZ	2018.0	1.0	7.14
Samil Tech Co.,Ltd	300585.SZ	2018.0	2.0	2.42
Thermo Fisher Scientific (China)Co..Ltd	300165.SZ	2017.0	5.0	2.86
上海宝冶集团有限公司	000668.SZ	2017.0	1.0	39.11
上海宝冶集团有限公司	000668.SZ	2019.0	1.0	19.96
上海汽车电驱动有限公司	300742.SZ	2017.0	3.0	16.48
中国水利水电十一工程局有限公司	000544.SZ	2019.0	5.0	5.69
中国石油化工股份有限公司西南油气分公司	000731.SZ	2017.0	1.0	28.84
中国石油化工股份有限公司西南油气分公司	000731.SZ	2018.0	1.0	27.46
中国石油化工股份有限公司西南油气分公司	000731.SZ	2019.0	1.0	29.26
中国石油化工股份有限公司西南油气分公司	603053.SH	2017.0	2.0	""
中国石油化工股份有限公司西南油气分公司	603053.SH	2018.0	2.0	""
中海石油气电集团有限责任公司	000037.SZ	2019.0	2.0	24.62
中海石油气电集团有限责任公司	600956.SH	2019.0	3.0	4.96
中渔环球食品有限公司	000798.SZ	2017.0	4.0	2.84
内蒙古吉安化工有限责任公司元宝山分公司	000780.SZ	2017.0	4.0	4.42
内蒙古吉安化工有限责任公司元宝山分公司	000780.SZ	2018.0	4.0	2.7
北京港源幕墙有限公司	000668.SZ	2017.0	2.0	16.71
北京港源幕墙有限公司	000668.SZ	2019.0	3.0	11.29
厦门勾股弦劳动服务有限公司	603909.SH	2019.0	2.0	""
厦门勾股弦劳动服务有限公司	603909.SH	2018.0	4.0	6.46
吉林省诚联信息技术有限公司	600225.SH	2019.0	2.0	9.45
国网湖南省电力有限公司宁乡市供电分公司	300345.SZ	2018.0	1.0	12.12
天津市科密欧化学试剂有限公司	603087.SH	2018.0	4.0	4.69
宁波中亿自动化装备有限公司	000595.SZ	2019.0	4.0	1.78
宁波斯隆化工有限公司	002986.SZ	2019.0	4.0	2.84
广州光联电子科技有限公司	300833.SZ	2019.0	3.0	5.54
广州市共能资讯科技有限公司	603322.SH	2018.0	1.0	10.67
广州市共能资讯科技有限公司	603322.SH	2019.0	1.0	14.91
广州市共能资讯科技有限公司	603322.SH	2017.0	2.0	5.68
张家港保税区红鹭国际贸易有限公司	000890.SZ	2018.0	3.0	6.5
惠州建生  PCB	300822.SZ	2017.0	2.0	7.09
惠州建生  PCB	300822.SZ	2018.0	2.0	6.49
惠州建生  PCB	300822.SZ	2019.0	3.0	5.8
招远市供电公司	002481.SZ	2019.0	4.0	4.95
攀枝花市科陶金属铸造有限公司	300345.SZ	2018.0	5.0	5.18
新余锂想新能源贸易有限公司	300432.SZ	2017.0	2.0	7.71
无锡北方化学工业有限公司	300798.SZ	2019.0	3.0	4.06
江苏某建筑集团有限公司	002310.SZ	2019.0	2.0	2.07
江苏雨花钢铁有限公司	002627.SZ	2017.0	5.0	8.56
沈阳鑫华皓铝业有限公司	000585.SZ	2017.0	2.0	17.35
沈阳鑫华皓铝业有限公司	000585.SZ	2019.0	2.0	16.66
浙江瑞宁建筑科技有限公司	002524.SZ	2017.0	4.0	2.73
深圳国通药业有限公司	688189.SH	2017.0	2.0	14.6
深圳市锐明技术股份有限公司	002357.SZ	2019.0	5.0	2.82
深圳市锐明技术股份有限公司	603390.SH	2017.0	2.0	5.03
深圳市锐明技术股份有限公司	603390.SH	2018.0	3.0	6.35
甘肃省公路航空旅游投资集团有限公司物资分公司	601212.SH	2017.0	3.0	5.05
第三名	300762.SZ	2019.0	3.0	5.16
第三名	000700.SZ	2018.0	3.0	2.08
第三名	300436.SZ	2017.0	3.0	4.54
第三名	300436.SZ	2018.0	3.0	8.98
第三名	300436.SZ	2019.0	3.0	8.68
第三名	002565.SZ	2018.0	3.0	5.05
第三名	002565.SZ	2019.0	3.0	5.59
第三名	300337.SZ	2019.0	3.0	2.27
第三名	002518.SZ	2017.0	3.0	2.74
第三名	002518.SZ	2018.0	3.0	5.13
第三名	002518.SZ	2019.0	3.0	4.6
第三名	002100.SZ	2017.0	3.0	2.58
第三名	002100.SZ	2018.0	3.0	1.17
第三名	002100.SZ	2019.0	3.0	0.99
第三名	688177.SH	2019.0	3.0	4.25
莱芜钢铁集团有限公司南京销售分公司	002667.SZ	2017.0	3.0	8.1
莱芜钢铁集团有限公司南京销售分公司	002667.SZ	2018.0	4.0	4.06
闻喜县英发玻璃制品有限公司	002646.SZ	2017.0	5.0	3.96
阿里云公司	688318.SH	2018.0	4.0	3.57
阿里云公司	688318.SH	2019.0	4.0	5.06
阿里云公司	688318.SH	2017.0	5.0	2.39
鸡西市新科洁净煤有限责任公司	600864.SH	2018.0	3.0	11.29
鸡西市新科洁净煤有限责任公司	600864.SH	2017.0	4.0	""
鸡西市新科洁净煤有限责任公司	600864.SH	2019.0	5.0	4.49
