mc	gpdm	bgnd	order	bl
G-TECH ELECTRONICS LIMITED	002952.SZ	2018.0	2.0	5.01
G-TECH ELECTRONICS LIMITED	002952.SZ	2017.0	5.0	2.85
Infineon Technologies	603786.SH	2017.0	3.0	8.32
Infineon Technologies	603786.SH	2018.0	3.0	9.78
JNK Heater Co., Ltd.	002140.SZ	2017.0	4.0	2.79
上海中卡智能卡有限公司	300330.SZ	2017.0	1.0	11.36
上海基越工业设备有限公司	300838.SZ	2017.0	2.0	3.36
东莞市雅顺精密五金模具有限公司	002965.SZ	2017.0	1.0	""
东莞市雅顺精密五金模具有限公司	002965.SZ	2018.0	2.0	""
东风日产汽车销售有限公司	600386.SH	2019.0	4.0	7.84
东风日产汽车销售有限公司	002627.SZ	2017.0	1.0	43.13
东风日产汽车销售有限公司	002627.SZ	2018.0	1.0	41.39
东风日产汽车销售有限公司	002627.SZ	2019.0	1.0	44.75
中国电建集团山东电力建设第一工程有限公司	300105.SZ	2018.0	1.0	7.45
中国电建集团山东电力建设第一工程有限公司	300105.SZ	2019.0	2.0	5.28
中核集团	003816.SZ	2019.0	1.0	36.68
中航光电科技股份有限公司	300447.SZ	2019.0	3.0	6.02
修理4	600115.SH	2019.0	4.0	1.64
分众传媒	300781.SZ	2017.0	1.0	25.56
北京东潮生物科技有限公司	688198.SH	2018.0	5.0	3.98
北京亚细亚影视制作发行有限公司	002905.SZ	2017.0	5.0	0.05
北京华兴宏达科技发展有限公司	300271.SZ	2018.0	4.0	1.73
北京华兴宏达科技发展有限公司	300271.SZ	2017.0	5.0	1.48
北京长远东方不锈钢材料有限公司	300156.SZ	2017.0	3.0	5.4
北京雄特牧业有限公司	300106.SZ	2018.0	4.0	3.73
北高智科技有限公司	002848.SZ	2017.0	4.0	2.45
华硕电脑(重庆)有限公司	000851.SZ	2018.0	1.0	12.04
华硕电脑(重庆)有限公司	000851.SZ	2017.0	2.0	13.22
史陶比尔(杭州)精密机械电子有限公司	300757.SZ	2017.0	3.0	7.7
四川柏岳建筑工程设计咨询有限公司	300778.SZ	2017.0	2.0	""
大连美亚航贸易有限公司	600811.SH	2019.0	4.0	2.93
太仓市群益农产品有限公司	002930.SZ	2017.0	2.0	5.4
富奥汽车零部件股份有限公司	000800.SZ	2019.0	2.0	4.43
富奥汽车零部件股份有限公司	000800.SZ	2017.0	3.0	3.19
富奥汽车零部件股份有限公司	000800.SZ	2018.0	4.0	2.71
山东东明石化集团有限公司	603353.SH	2017.0	1.0	42.59
广东中鹏化工有限公司	688321.SH	2017.0	5.0	0.54
广州华炜科技有限公司	688086.SH	2017.0	1.0	21.27
广州江铜铜材有限公司	002882.SZ	2019.0	1.0	45
张家港市旺兴盛贸易有限公司	000890.SZ	2018.0	1.0	18.22
张家港市旺兴盛贸易有限公司	000890.SZ	2019.0	1.0	14.72
扬州贝贝化工贸易有限公司	000558.SZ	2017.0	1.0	16.62
新疆北泉天康饲料科技有限公司	300313.SZ	2018.0	2.0	6.39
无锡小天鹅电器有限公司	000419.SZ	2019.0	4.0	4.55
无锡顺隆机电有限公司	603095.SH	2017.0	3.0	3.01
无锡顺隆机电有限公司	603095.SH	2018.0	4.0	2.87
普世华康健康管理(澳门)有限公司	300049.SZ	2017.0	4.0	5.13
某国有大型资产管理股份有限公司2	300309.SZ	2018.0	5.0	5.01
武汉保华石化新材料开发股份有限公司	300387.SZ	2017.0	4.0	3.01
江苏帝邦建设工程有限公司	688096.SH	2019.0	3.0	3.66
江苏江都建设集团有限公司	688101.SH	2017.0	5.0	2.52
江苏省电力公司镇江供电公司	688116.SH	2018.0	4.0	7.55
江苏省电力公司镇江供电公司	688116.SH	2017.0	5.0	5.65
河南三缘建设工程有限公司	688178.SH	2017.0	3.0	4.17
洛阳鸿泰半导体有限公司	300046.SZ	2017.0	5.0	4.06
海城市三元特种耐火材料厂	002066.SZ	2017.0	3.0	1.45
湖南瀚洋环保科技有限公司	002322.SZ	2017.0	1.0	6.32
烟台卡贝欧换热器有限公司	000811.SZ	2019.0	3.0	1.43
烟台长裕玻璃有限公司	000869.SZ	2017.0	2.0	7.81
烟台长裕玻璃有限公司	000869.SZ	2018.0	2.0	8
科通国际(香港)有限公司	688169.SH	2017.0	5.0	3.51
聊城市函启商贸有限公司	000595.SZ	2018.0	4.0	3.6
金华三星集团	603379.SH	2018.0	5.0	4.73
阜新市先导电线厂	000585.SZ	2017.0	4.0	5.48
青岛远达路桥工程有限公司	000498.SZ	2017.0	3.0	1.02
鸿博科技有限公司	688036.SH	2017.0	2.0	9.08
鸿博科技有限公司	688036.SH	2018.0	2.0	8.63
