mc	gpdm	bgnd	order	bl
NITTO BOSEKI CO., LTD.	603256.SH	2018.0	2.0	21.39
三井物产(MITSUI)	600096.SH	2017.0	1.0	""
上海同惠油墨涂料有限公司	300160.SZ	2019.0	3.0	3.57
中国航天科工集团	688011.SH	2018.0	5.0	3.6
伊犁冠通生物集团有限公司	002422.SZ	2017.0	1.0	9.52
伊犁冠通生物集团有限公司	002422.SZ	2018.0	1.0	7.3
南京华讯方舟通信设备有限公司	300370.SZ	2017.0	5.0	2.74
哈希水质分析仪器(上海)有限公司	002322.SZ	2017.0	3.0	5.36
四川成高电气有限公司	000803.SZ	2017.0	4.0	3.84
大连恒嘉岩土工程建设有限公司	000679.SZ	2017.0	3.0	1.09
宁波舜宇红外技术有限公司	688002.SH	2018.0	2.0	9.98
安徽山谷建筑工程有限责任公司	603815.SH	2018.0	4.0	2
安徽山谷建筑工程有限责任公司	603815.SH	2017.0	5.0	2.3
山东太阳纸业股份有限公司兴隆分公司	300788.SZ	2017.0	1.0	4.39
山东太阳纸业股份有限公司兴隆分公司	300788.SZ	2018.0	1.0	4.64
开化立创投资管理有限公司	000673.SZ	2018.0	2.0	7.06
惠州宝柏包装有限公司	300740.SZ	2017.0	2.0	4.9
新疆世纪乾源国际贸易有限公司	000655.SZ	2017.0	5.0	4.13
曙光信息产业股份有限公司	688039.SH	2017.0	3.0	4.58
曙光信息产业股份有限公司	688039.SH	2018.0	3.0	8.32
曙光信息产业股份有限公司	688158.SH	2018.0	3.0	7.57
杭州有人光电技术有限公司	300076.SZ	2019.0	4.0	6.21
江苏澳洋顺昌股份有限公司	002976.SZ	2018.0	5.0	2.49
沈阳北方建设股份有限公司	002344.SZ	2017.0	4.0	4.52
泰安鑫兴和经贸有限公司	002359.SZ	2019.0	4.0	5.94
深圳市中航南光电梯工程有限公司	000007.SZ	2019.0	4.0	2.86
深圳市中航南光电梯工程有限公司	000007.SZ	2018.0	5.0	3
深圳市丰泰顺科技有限公司	300812.SZ	2017.0	3.0	6.38
深圳市丰泰顺科技有限公司	300461.SZ	2018.0	5.0	4.19
深圳市巨烽显示科技有限公司	603990.SH	2019.0	3.0	5.1
深圳市捷视飞通科技股份有限公司	300271.SZ	2018.0	3.0	1.77
深圳市捷视飞通科技股份有限公司	300271.SZ	2017.0	4.0	1.96
湖州贸联机械设备有限公司	002629.SZ	2018.0	2.0	28.07
神华销售集团西北能源贸易有限公司	600863.SH	2018.0	2.0	5.83
神华销售集团西北能源贸易有限公司	600863.SH	2019.0	2.0	10.36
神华销售集团西北能源贸易有限公司	600863.SH	2017.0	3.0	9.47
耐特菲姆(广州)农业科技有限公司	000711.SZ	2017.0	3.0	1.59
裕兴股份	603212.SH	2019.0	2.0	13.59
裕兴股份	603212.SH	2018.0	3.0	9.78
黑龙江省云天商贸有限责任公司	600864.SH	2017.0	1.0	""
黑龙江省云天商贸有限责任公司	600864.SH	2018.0	2.0	14.02
黑龙江省云天商贸有限责任公司	600864.SH	2019.0	4.0	8.99
