mc	gpdm	bgnd	order	bl
AL-TAFAWEQCO.FORGENERAL CONTRACTING,LTD	002554.SZ	2018.0	3.0	3.2
BAC大连有限公司	000530.SZ	2018.0	2.0	2.72
RAIMS Ltd	300759.SZ	2017.0	3.0	3.05
STRIX LIMITED	300824.SZ	2017.0	1.0	4.9
STRIX LIMITED	300824.SZ	2018.0	2.0	3.99
一的	000707.SZ	2017.0	1.0	18.12
一的	000707.SZ	2018.0	1.0	13.23
一的	000707.SZ	2019.0	1.0	21.94
上海大富金属制品有限公司	688360.SH	2019.0	2.0	4.1
上海大富金属制品有限公司	688360.SH	2017.0	4.0	3.28
上海杭萧钢铁物资有限公司	300217.SZ	2019.0	1.0	10.36
东莞市宏瑞汽车用品有限公司	000996.SZ	2018.0	3.0	0.97
东莞市宏瑞汽车用品有限公司	000996.SZ	2019.0	3.0	0.8
东莞市宏瑞汽车用品有限公司	000996.SZ	2017.0	4.0	0.43
东风锻造有限公司	603950.SH	2017.0	3.0	6.36
东风锻造有限公司	603950.SH	2018.0	3.0	8.99
东风锻造有限公司	603950.SH	2019.0	3.0	9.42
中国二冶集团有限公司	002090.SZ	2017.0	4.0	1.74
中国石化销售有限公司新疆石油分公司	000159.SZ	2017.0	1.0	20.53
中船重工物贸集团上海贸易有限公司	000622.SZ	2018.0	2.0	20.15
供应四	002547.SZ	2018.0	4.0	3.56
供应四	002708.SZ	2019.0	4.0	3.56
供应四	300505.SZ	2017.0	4.0	3.65
供应四	002669.SZ	2019.0	4.0	5.27
信亦宏达网络存储技术(北京)有限公司	300231.SZ	2019.0	5.0	4.18
华研风电设备有限公司	000791.SZ	2018.0	1.0	11.59
厦门市鑫五豪工贸有限公司	603992.SH	2017.0	2.0	3.45
厦门市鑫五豪工贸有限公司	603992.SH	2018.0	3.0	3.85
山东恒源	000554.SZ	2017.0	3.0	9.91
山东恒源	000554.SZ	2018.0	4.0	8.73
无锡先导智能装备股份有限公司	300750.SZ	2017.0	5.0	2.97
昆山恒源机械制造有限公司	000559.SZ	2017.0	5.0	1.86
江苏三吉利化工股份有限公司	600538.SH	2017.0	2.0	8.35
江苏启安建设集团有限公司,启东市启建贸易有限公司	601778.SH	2017.0	5.0	4.2
沈阳中冶光洋轴承有限公司	300837.SZ	2017.0	4.0	4.04
沈阳鑫华晧商贸有限公司	000585.SZ	2018.0	3.0	16.89
浙江省三门浦东电工电器有限公司	000806.SZ	2018.0	1.0	7.8
浙江省三门浦东电工电器有限公司	000806.SZ	2019.0	4.0	5.58
深圳市富森供应链管理有限公司	300752.SZ	2017.0	1.0	32.09
深圳市富森供应链管理有限公司	002980.SZ	2018.0	1.0	7.42
深圳市富森供应链管理有限公司	002980.SZ	2019.0	1.0	5.02
深圳市富森供应链管理有限公司	002980.SZ	2017.0	3.0	3.58
深圳市富森供应链管理有限公司	688159.SH	2017.0	1.0	22.61
深圳市富森供应链管理有限公司	688159.SH	2018.0	3.0	18.62
深圳市富森供应链管理有限公司	002196.SZ	2019.0	3.0	5.15
深圳爱克莱特科技股份有限公司	002963.SZ	2018.0	1.0	12.54
石家庄中原建筑劳务分包有限公司	688096.SH	2018.0	4.0	2.43
舟山翰晟携创实业有限公司	002095.SZ	2018.0	4.0	6.37
苏州赛尔科技有限公司	688028.SH	2018.0	3.0	7.76
镇江市润吉印务有限公司	688566.SH	2017.0	1.0	24.76
黑龙江恒阳牛业有限责任公司	000571.SZ	2017.0	1.0	33.83
黑龙江恒阳牛业有限责任公司	000571.SZ	2018.0	2.0	9.25
