mc	gpdm	bgnd	order	bl
AMPTEK,INC.	300165.SZ	2017.0	2.0	4.56
AMPTEK,INC.	300165.SZ	2018.0	4.0	3.45
BlackBambooEnterprisesS.A	000571.SZ	2019.0	2.0	4.13
FOX-CHEM公司	000637.SZ	2018.0	2.0	10.11
三亚正庄实业有限公司	000613.SZ	2017.0	3.0	7.19
上海宝开软件有限公司	002261.SZ	2017.0	1.0	5.06
上海宝开软件有限公司	002261.SZ	2018.0	2.0	2.24
上海星可高纯溶剂有限公司	002693.SZ	2017.0	4.0	1.18
上海星可高纯溶剂有限公司	002693.SZ	2019.0	4.0	6.45
东软集团股份有限公司	688004.SH	2019.0	4.0	3.45
北京城建亚泰建设集团有限公司	000609.SZ	2017.0	3.0	3.91
北京盛世腾云国际贸易有限公司	688058.SH	2017.0	1.0	""
北京荣之联科技股份有限公司	002373.SZ	2017.0	5.0	0.92
南通苏通船务工程管理有限公司	300008.SZ	2019.0	5.0	1.77
天津大冶特钢销售有限公司	300828.SZ	2017.0	4.0	0.47
山东恒源石油化工股份有限公司	600387.SH	2018.0	1.0	""
德尔福(上海)动力推进系统有限公司	000913.SZ	2017.0	1.0	1.59
拉萨经济技术开发区润邦矿业有限公司	002114.SZ	2019.0	5.0	5.7
杭州顶星电子有限公司	300820.SZ	2017.0	1.0	4.84
汉中锌业有限责任公司	600988.SH	2017.0	2.0	""
江苏国源建设工程有限公司	300263.SZ	2018.0	4.0	2.53
江苏国源建设工程有限公司	300263.SZ	2017.0	5.0	3.17
江苏新核合金科技有限公司	000633.SZ	2018.0	2.0	10.66
江苏新核合金科技有限公司	000633.SZ	2019.0	3.0	5.64
江苏本色建设工程有限公司	000718.SZ	2019.0	3.0	6.73
浙江物产环保能源股份有限公司	000905.SZ	2018.0	1.0	7.62
浙江鸿翔建设集团股份有限公司	002344.SZ	2019.0	3.0	8.54
湖南长沙合力贸易有限公司	002167.SZ	2018.0	5.0	2.58
石家庄双联瑞尔化工有限公司	002360.SZ	2017.0	4.0	4.96
神马实业股份有限公司	000677.SZ	2019.0	2.0	8.16
神马实业股份有限公司	000677.SZ	2018.0	4.0	5.34
神马实业股份有限公司	000677.SZ	2017.0	5.0	5.87
神马实业股份有限公司	300644.SZ	2017.0	4.0	5.58
苏州耀康医疗科技有限公司	603087.SH	2019.0	2.0	7.21
襄阳宇清锻造有限公司	000678.SZ	2017.0	2.0	4.07
西安航远航空新材料科技有限公司	300775.SZ	2019.0	3.0	8.84
郴州市祥荣凯贸易有限责任公司	002716.SZ	2019.0	3.0	8.71
铜陵有色金属集团上海国际贸易有限公司	000626.SZ	2019.0	2.0	2.63
阿里巴巴集团旗下企业	688365.SH	2017.0	1.0	44.03
阿里巴巴集团旗下企业	688365.SH	2018.0	1.0	47.91
陕西省煤炭运销(集团)有限责任公司韩城分公司	000966.SZ	2018.0	5.0	2.91
陕西省煤炭运销(集团)有限责任公司韩城分公司	000767.SZ	2018.0	2.0	7.62
陕西省煤炭运销(集团)有限责任公司韩城分公司	600397.SH	2018.0	5.0	3.51
鞍山市鑫华际物资有限公司	002667.SZ	2018.0	3.0	5.07
鞍山市鑫华际物资有限公司	002667.SZ	2017.0	4.0	4.44
