mc	gpdm	bgnd	order	bl
Lenstec	688366.SH	2017.0	1.0	29.46
Lenstec	688366.SH	2018.0	1.0	27.98
SOGEFINERG	000035.SZ	2019.0	2.0	2.01
万方建设集团有限公司	000685.SZ	2019.0	4.0	4.72
上海耀皮玻璃集团股份有限公司	300117.SZ	2018.0	2.0	4.14
上海耀皮玻璃集团股份有限公司	300117.SZ	2019.0	2.0	6.34
东莞市昊诚自动化设备有限公司	002965.SZ	2018.0	1.0	""
东莞市昊诚自动化设备有限公司	002965.SZ	2017.0	2.0	""
中国石油天然气股份有限公司东北化工销售分公司	000698.SZ	2018.0	4.0	3.42
中电投电力工程有限公司	000875.SZ	2018.0	1.0	24.18
中铁二十三局集团第二工程有限公司	000557.SZ	2017.0	4.0	7.71
二十二团	600251.SH	2017.0	3.0	4.07
凯爱瑞配料贸易(上海)有限公司	002570.SZ	2017.0	2.0	8.93
北京松联科技有限公司	300413.SZ	2017.0	4.0	3.95
南京家益达机电有限公司	688029.SH	2017.0	4.0	4.62
南京市瓜埠建筑安装工程有限公司	002146.SZ	2017.0	4.0	1.43
南京市瓜埠建筑安装工程有限公司	002146.SZ	2019.0	4.0	0.85
南京市瓜埠建筑安装工程有限公司	002146.SZ	2018.0	5.0	1.52
厦门吉瑞普电子科技有限公司	688288.SH	2017.0	4.0	4.68
天津舜风文化传媒有限公司	300434.SZ	2017.0	3.0	4.45
如皋市中亚钢构件焊接有限公司(如皋市展望贸易有限公司)	300280.SZ	2017.0	5.0	2.68
安阳蓝峰商贸有限公司	000862.SZ	2017.0	1.0	17.89
寻甸三联建安有限责任公司	000005.SZ	2017.0	5.0	3.59
山东京博石油化工有限公司	000915.SZ	2019.0	1.0	12.77
山东京博石油化工有限公司	000915.SZ	2018.0	3.0	3.95
山东京博石油化工有限公司	002682.SZ	2017.0	4.0	5.41
广州市李记包装材料有限公司	300740.SZ	2017.0	5.0	3.28
无锡佳合众新能源科技有限公司	300080.SZ	2017.0	2.0	7.35
杭州永恒钢结构有限公司	000005.SZ	2018.0	3.0	3.12
杭州永恒钢结构有限公司	000005.SZ	2019.0	4.0	3.24
杭州骏彩农业发展公司	002200.SZ	2018.0	2.0	5.17
榆林供电局	002259.SZ	2017.0	2.0	8.76
榆林供电局	002259.SZ	2018.0	2.0	7.56
榆林供电局	002259.SZ	2019.0	2.0	6.71
武汉林榔木结构工程有限公司	300536.SZ	2017.0	2.0	2.3
江苏扬建集团有限公司	000820.SZ	2017.0	1.0	21.51
江西一心医药有限公司	600851.SH	2018.0	5.0	2.3
浙江唯安电力设备股份有限公司	300670.SZ	2017.0	2.0	3.9
浦东新区财政局	600170.SH	2018.0	1.0	1.81
深圳市吉星图文工作室	300564.SZ	2017.0	3.0	2.53
深圳市宝德计算机系统有限公司	300397.SZ	2017.0	3.0	4.27
深圳市宝德计算机系统有限公司	300231.SZ	2017.0	1.0	32.16
深圳市宝德计算机系统有限公司	300231.SZ	2018.0	3.0	5.28
深圳市建侨建工集团有限公司	000011.SZ	2018.0	5.0	2.43
深圳市拓元精密机械有限公司	688389.SH	2017.0	5.0	3.86
深圳市雄飞汽车租赁有限公司	300778.SZ	2018.0	3.0	""
深圳市雅全电子有限公司	688188.SH	2017.0	4.0	5.23
瑞士嘉能可公司	000751.SZ	2017.0	1.0	24.01
苏州东崎自动化科技有限公司	300751.SZ	2017.0	1.0	19.15
苏州东崎自动化科技有限公司	688001.SH	2017.0	2.0	10.53
贵州华兴玻璃有限公司	603027.SH	2017.0	2.0	5.71
贵州华兴玻璃有限公司	603027.SH	2018.0	2.0	9.91
赤峰富强机电设备有限公司	000780.SZ	2019.0	5.0	2.79
长沙新康建筑工程有限公司	000014.SZ	2018.0	4.0	3.05
长沙新康建筑工程有限公司	000006.SZ	2018.0	2.0	9.33
长航货运有限公司	000520.SZ	2017.0	1.0	9.66
陕西秦邦环保科技股份有限公司	300055.SZ	2017.0	5.0	2.46
鹰泰科技有限公司	002848.SZ	2017.0	5.0	2.05
