mc	gpdm	bgnd	order	bl
Nidek	688366.SH	2017.0	4.0	5.9
上海佳方钢管集团有限公司(钢材)	600820.SH	2017.0	5.0	2.19
业兴实业集团有限公司	000537.SZ	2019.0	5.0	4.28
中国建筑第七工程局有限公司	600094.SH	2017.0	1.0	""
中国建筑第七工程局有限公司	600094.SH	2018.0	1.0	""
中国铜业有限公司	000878.SZ	2019.0	3.0	5.24
中磁科技股份有限公司	002196.SZ	2018.0	5.0	2.88
二的	000707.SZ	2017.0	2.0	15.15
二的	000707.SZ	2018.0	2.0	9.02
二的	000707.SZ	2019.0	2.0	6.49
北京奥特维科技有限公司	300651.SZ	2018.0	1.0	7.44
北京德恒诚康商贸有限公司	000616.SZ	2018.0	2.0	3.61
北京航天奥祥通风科技股份有限公司	300594.SZ	2017.0	2.0	7.95
北京航天奥祥通风科技股份有限公司	300594.SZ	2018.0	2.0	7.2
华润新龙(山西)医药有限公司	300158.SZ	2017.0	2.0	4.08
厦门晟茂有限责任公司	603327.SH	2018.0	4.0	4.02
同至嘉(上海)国际贸易有限公司	000878.SZ	2017.0	1.0	10.3
四川新蓉电缆有限责任公司	600101.SH	2018.0	3.0	0.87
天津吉达尔重型机械科技有限公司	300823.SZ	2018.0	1.0	5.03
天津吉达尔重型机械科技有限公司	300823.SZ	2019.0	3.0	3.9
天津润方钢材加工配送有限公司	300823.SZ	2018.0	2.0	4.7
宁波东方电缆股份有限公司	000993.SZ	2017.0	4.0	3.12
宁波普讯信息科技有限公司	002089.SZ	2017.0	3.0	9.44
安徽利诚健康产业有限公司	600851.SH	2017.0	3.0	2.85
安徽省钢通商贸有限公司	603815.SH	2017.0	3.0	2.38
山东荣达农业发展有限公司	000876.SZ	2017.0	4.0	1.46
山东荣达农业发展有限公司	000876.SZ	2018.0	4.0	1.32
山东荣达农业发展有限公司	000876.SZ	2019.0	4.0	1.18
常州首信天发电子有限公司	688080.SH	2017.0	4.0	4.21
捷和泰	603392.SH	2017.0	2.0	7.46
捷和泰	603392.SH	2018.0	2.0	9.45
捷和泰	603392.SH	2019.0	2.0	8.46
新华三云计算技术有限公司	600446.SH	2018.0	5.0	""
日照东六工贸有限公司	603948.SH	2017.0	5.0	3.31
江苏宝庆珠宝有限公司	000587.SZ	2017.0	4.0	2.26
江苏宝庆珠宝有限公司	000587.SZ	2018.0	4.0	8.39
江苏恒盛药业有限公司	603739.SH	2017.0	3.0	2.22
江西拓铂科技有限公司	300370.SZ	2017.0	3.0	3.19
池州市城市管理局	002973.SZ	2017.0	5.0	2.58
河北吉尔化工有限公司	002521.SZ	2017.0	1.0	17.33
深圳市思铭诚科技发展有限公司	688518.SH	2017.0	3.0	2.72
深圳市福田保安服务公司	000058.SZ	2017.0	3.0	0.86
深圳市鑫永诚光电科技有限公司	300282.SZ	2017.0	2.0	3.28
湖南新宇建筑工程有限公司	000014.SZ	2017.0	4.0	7.5
烟台裕峰专用机械设备有限公司	300105.SZ	2018.0	4.0	2.57
紫光华山信息技术有限公司	002657.SZ	2017.0	4.0	3.45
诸城市长青医药有限公司	000004.SZ	2017.0	5.0	4.37
贵州中铝铝业有限公司	300057.SZ	2017.0	5.0	5.32
赣州欣荣物资贸易有限公司	000795.SZ	2018.0	2.0	5.99
赣州欣荣物资贸易有限公司	000795.SZ	2017.0	3.0	4.54
辽宁昌图粮食储备库	601298.SH	2017.0	4.0	2.15
辽宁泓润达建筑工程有限公司	002952.SZ	2018.0	4.0	2.64
霍尼韦尔自动化控制(中国)有限公司	603322.SH	2018.0	3.0	1.89
青岛安吉特国际贸易有限公司	002048.SZ	2019.0	1.0	6.64
青岛安吉特国际贸易有限公司	002048.SZ	2018.0	2.0	2.04
