mc	gpdm	bgnd	order	bl
ADM International SARL	600096.SH	2019.0	1.0	""
Albis Optoelectronics AG	300548.SZ	2017.0	3.0	9.44
BLUE CONNECT PTE LTD	300008.SZ	2017.0	5.0	2.76
HMGTGYL股份有限公司	000948.SZ	2017.0	5.0	2.76
上海蓝韵广告有限公司	000793.SZ	2018.0	4.0	2.84
上海蓝韵广告有限公司	000793.SZ	2019.0	4.0	3.03
东洋莎克赛思(香港)有限公司	002823.SZ	2017.0	4.0	3.17
东莞市晶浦电子材料有限公司	300671.SZ	2017.0	5.0	3.3
中国长城科技集团股份有限公司	688168.SH	2018.0	4.0	4.96
中粮贸易(深圳)有限公司	000048.SZ	2018.0	4.0	3.27
利星行机械有限公司	603619.SH	2017.0	5.0	1.82
北京众恒恒信自动化设备有限公司	000820.SZ	2019.0	3.0	8.14
南京友达自动化设备有限公司	300812.SZ	2018.0	2.0	7.18
国网山东省电力公司安丘市供电公司	000677.SZ	2017.0	3.0	7.21
国网山东省电力公司安丘市供电公司	000677.SZ	2018.0	3.0	6.43
国网山东省电力公司安丘市供电公司	000677.SZ	2019.0	3.0	6.81
国网山东省电力公司青岛供电公司	300779.SZ	2017.0	4.0	7.51
国网山东省电力公司青岛供电公司	300779.SZ	2018.0	4.0	7.63
客商三	600491.SH	2018.0	3.0	1.95
山东慧迪自动化设备有限公司	002043.SZ	2017.0	5.0	3.48
山东昌邑石化有限公司	000554.SZ	2019.0	5.0	6.77
广州骏伯人力资源有限公司	002465.SZ	2017.0	1.0	7.33
广州骏伯人力资源有限公司	002465.SZ	2018.0	1.0	10.19
广州骏伯人力资源有限公司	002465.SZ	2019.0	1.0	8.94
广西电网有限责任公司桂林供电局	000978.SZ	2017.0	3.0	3.52
新疆江阳工程爆破拆迁建设有限公司	603227.SH	2017.0	4.0	3.46
无锡尚德太阳能电力有限公司	300712.SZ	2018.0	3.0	7.64
无锡尚德太阳能电力有限公司	601778.SH	2018.0	5.0	4.63
松原市胜源宏石油技术服务有限公司	300164.SZ	2017.0	3.0	5.09
松原市胜源宏石油技术服务有限公司	300164.SZ	2018.0	5.0	3.97
河南盈安煤业有限公司	300829.SZ	2017.0	1.0	6.01
河南盈安煤业有限公司	300829.SZ	2018.0	1.0	6.44
河钢集团有限公司	000709.SZ	2019.0	1.0	36.55
河钢集团有限公司	000709.SZ	2018.0	5.0	1.66
河钢集团有限公司	000723.SZ	2017.0	1.0	26.73
河钢集团有限公司	000723.SZ	2018.0	1.0	22.15
河钢集团有限公司	000723.SZ	2019.0	1.0	23.78
河钢集团有限公司	000039.SZ	2018.0	3.0	1.78
浪潮(北京)电子信息产业有限公司	002657.SZ	2017.0	5.0	2.99
浪潮(北京)电子信息产业有限公司	300454.SZ	2017.0	4.0	11.73
深圳中建劳务有限公司	002789.SZ	2017.0	2.0	15.77
深圳市博宝源实业有限公司	000007.SZ	2017.0	2.0	10.7
深圳机场信息技术服务有限公司	000089.SZ	2017.0	2.0	1.51
深圳机场信息技术服务有限公司	000089.SZ	2018.0	2.0	1.6
深圳机场信息技术服务有限公司	000089.SZ	2019.0	3.0	1.57
湖南泰鑫瓷业有限公司	000799.SZ	2017.0	3.0	4.52
瑞钢钢板(中国)有限公司	300818.SZ	2018.0	5.0	5.05
白银宝源安顺工贸有限公司	000552.SZ	2019.0	4.0	4.31
第五名	300762.SZ	2019.0	5.0	4.28
第五名	000700.SZ	2018.0	5.0	1.76
第五名	300436.SZ	2017.0	5.0	2.93
第五名	300436.SZ	2018.0	5.0	3.8
第五名	300436.SZ	2019.0	5.0	4.43
第五名	002565.SZ	2018.0	5.0	4.35
第五名	002565.SZ	2019.0	5.0	4.33
第五名	300337.SZ	2019.0	5.0	0.99
第五名	002518.SZ	2017.0	5.0	2
第五名	002518.SZ	2018.0	5.0	2.96
第五名	002518.SZ	2019.0	5.0	2.24
第五名	002100.SZ	2017.0	5.0	2.28
第五名	002100.SZ	2018.0	5.0	1.07
第五名	002100.SZ	2019.0	5.0	0.76
第五名	688177.SH	2019.0	5.0	3.52
艾意凯咨询(上海)有限公司	688222.SH	2019.0	2.0	6.73
西北综合勘察设计研究院	300826.SZ	2019.0	3.0	3.43
迈奇化学股份有限公司	688116.SH	2017.0	1.0	24.85
通号万全信号设备有限公司	300762.SZ	2017.0	3.0	6.77
通号万全信号设备有限公司	300762.SZ	2018.0	3.0	4.67
通号万全信号设备有限公司	688555.SH	2017.0	1.0	35.39
通号万全信号设备有限公司	688555.SH	2018.0	1.0	18.69
通号万全信号设备有限公司	688555.SH	2019.0	2.0	12.87
青岛捷迅汇通商贸有限公司	688363.SH	2018.0	3.0	6.74
顾问H(个人)	688222.SH	2018.0	4.0	3.71
