mc	gpdm	bgnd	order	bl
KingsGroup Holdings	002602.SZ	2018.0	1.0	15.79
Lenstec (Barbados), Inc.	688366.SH	2019.0	1.0	30.62
SRI VENKATESH GRANITES PRIVATE LIMITED	002785.SZ	2019.0	4.0	2.93
上海可伦金属有限公司	603121.SH	2017.0	2.0	9.56
上海方典智能科技有限公司	300479.SZ	2017.0	3.0	3.03
上海银怡信息技术有限公司	300168.SZ	2019.0	4.0	1.98
下40家	000796.SZ	2018.0	1.0	17.35
中国水利电力物资天津公司	300569.SZ	2017.0	2.0	8.64
中国电子系统工程第二建设有限公司	688266.SH	2018.0	5.0	3.28
中山博琅集成装饰材料有限公司	603551.SH	2017.0	2.0	5.39
丰田通商(上海)有限公司	300842.SZ	2017.0	1.0	37.39
亚智科技股份有限公司	002514.SZ	2019.0	2.0	6.27
先锋电子(中国)投资有限公司	688086.SH	2018.0	4.0	5.81
北京恒通达电气有限公司	002622.SZ	2017.0	5.0	3.56
北京港源建筑装饰工程有限公司	000595.SZ	2019.0	5.0	1.1
北明软件股份有限公司	300674.SZ	2017.0	3.0	3.87
北明软件股份有限公司	688158.SH	2017.0	4.0	7.57
南通钰玺机械设备有限公司	300280.SZ	2017.0	1.0	8.67
南通钰玺机械设备有限公司	300280.SZ	2018.0	3.0	4.31
哈药集团营销有限公司	002390.SZ	2017.0	2.0	2.67
哈药集团营销有限公司	002390.SZ	2018.0	2.0	2.04
哈药集团营销有限公司	002390.SZ	2019.0	3.0	2.28
哈药集团营销有限公司	000153.SZ	2017.0	1.0	6.05
嘉兴市××制品有限公司	300434.SZ	2018.0	4.0	2.31
嘉盛	300782.SZ	2017.0	3.0	7.9
嘉盛	300782.SZ	2018.0	3.0	15.38
安徽双赢	688186.SH	2017.0	1.0	16.05
宝山钢铁股份有限公司	603629.SH	2017.0	1.0	36.39
悦扬(天津)科技有限公司	600083.SH	2019.0	5.0	5.03
慧桥电气技术(上海)有限公司	300757.SZ	2017.0	1.0	11.15
施耐德小计	002441.SZ	2019.0	1.0	36.1
昱晶能源科技股份有限公司	600151.SH	2017.0	1.0	""
植瑞投资管理有限公司	300023.SZ	2017.0	1.0	18.57
植瑞投资管理有限公司	300023.SZ	2018.0	3.0	9.11
江变有限公司物资供应站	000806.SZ	2018.0	4.0	3.32
深圳南港动力工程有限公司	000037.SZ	2019.0	3.0	3.23
深圳南港动力工程有限公司	000037.SZ	2018.0	5.0	4.33
福人集团邵武木业有限公司	300749.SZ	2018.0	3.0	2.69
葫芦岛市前进化工厂	000751.SZ	2017.0	5.0	5.09
西藏环诚建设工程有限公司	002941.SZ	2019.0	5.0	1.24
长葛市浦源金属有限公司	300345.SZ	2017.0	3.0	4.88
长葛市浦源金属有限公司	300345.SZ	2018.0	3.0	5.65
