mc	gpdm	bgnd	order	bl
Australia beyond investment pty,ltd	600220.SH	2018.0	1.0	15.45
HEBEINUOKAICASHMEREPRODUCTSCO.,LTD	000982.SZ	2019.0	3.0	7.45
Intel Semiconductor Limited	000977.SZ	2017.0	1.0	29.94
Intel Semiconductor Limited	000977.SZ	2018.0	1.0	30.51
Titan Specialties	300164.SZ	2017.0	5.0	3.38
上海喔噻互联网科技有限公司	300773.SZ	2018.0	2.0	4.53
上海喔噻互联网科技有限公司	300773.SZ	2017.0	4.0	3.24
上海建工集团股份有限公司	688599.SH	2019.0	1.0	9.24
上海数腾软件科技股份有限公司	688058.SH	2017.0	3.0	""
中建远南集团有限公司	000006.SZ	2017.0	2.0	5.43
中建远南集团有限公司	000006.SZ	2019.0	4.0	3.39
中新天津生态城财政局	000965.SZ	2018.0	5.0	1.94
丽江七色花摄影服务公司	002033.SZ	2019.0	4.0	1.18
丽江七色花摄影服务公司	002033.SZ	2018.0	5.0	0.77
保定中北建筑劳务有限公司	300344.SZ	2017.0	5.0	1.99
北京航顺达机械设备有限公司	688068.SH	2018.0	1.0	6.59
北京航顺达机械设备有限公司	688068.SH	2017.0	3.0	6.94
升兴(北京)包装有限公司	000848.SZ	2017.0	1.0	17.16
升兴(北京)包装有限公司	000848.SZ	2019.0	2.0	6.75
升兴(北京)包装有限公司	000848.SZ	2018.0	3.0	10.02
博世汽车部件(苏州)有限公司	000700.SZ	2017.0	5.0	1.81
国网四川省电力公司崇州市供电分公司	603327.SH	2017.0	5.0	3.02
国网四川省电力公司崇州市供电分公司	603327.SH	2018.0	5.0	3.49
国网河南省电力公司郑州供电公司	000544.SZ	2017.0	1.0	36.13
国网河南省电力公司郑州供电公司	000544.SZ	2018.0	2.0	10.92
山东汇丰铸造科技股份有限公司	002598.SZ	2018.0	2.0	4.49
山东汇丰铸造科技股份有限公司	002598.SZ	2017.0	3.0	3.98
山东汇丰铸造科技股份有限公司	002598.SZ	2019.0	3.0	3.92
山东淄建集团有限公司	300090.SZ	2019.0	4.0	2.91
山东淄建集团有限公司	601330.SH	2017.0	1.0	19.28
广东新世纪出版社有限公司	000529.SZ	2018.0	2.0	2.95
广东新世纪出版社有限公司	000529.SZ	2019.0	3.0	2.25
广东新世纪出版社有限公司	000529.SZ	2017.0	4.0	2.15
废品大叔(厦门)环保科技有限公司	603863.SH	2017.0	3.0	6.34
废品大叔(厦门)环保科技有限公司	603863.SH	2018.0	5.0	6.23
新港石油有限公司	000685.SZ	2018.0	4.0	3.87
新港石油有限公司	000685.SZ	2017.0	5.0	4.43
武汉振兴航远船务有限公司	000520.SZ	2017.0	3.0	5.61
武汉振兴航远船务有限公司	000520.SZ	2018.0	3.0	5.71
江苏兴厦建设工程集团有限公司	601155.SH	2017.0	2.0	4.54
江苏泓沣贸易有限公司	000652.SZ	2018.0	2.0	9
江苏泓沣贸易有限公司	000155.SZ	2018.0	1.0	11.52
江苏泓沣贸易有限公司	000155.SZ	2017.0	5.0	5.77
泰地集团(厦门)石油有限公司	600387.SH	2018.0	4.0	""
洛阳双瑞万基钛业有限公司	688122.SH	2018.0	5.0	5.71
洛阳双瑞万基钛业有限公司	688122.SH	2019.0	5.0	7.62
浙江乐普药业股份有限公司	300558.SZ	2019.0	5.0	8.48
浙江任远进出口有限公司	000933.SZ	2018.0	5.0	0.48
浙江新东港药业股份有限公司	300558.SZ	2018.0	1.0	19.84
浙江新东港药业股份有限公司	300558.SZ	2017.0	2.0	13.9
深圳市立可自动化设备有限公司	300776.SZ	2018.0	5.0	3.02
湖北旭乐食品工业有限公司,湖北小胡鸭食品有限责任公司	603719.SH	2018.0	4.0	3.01
珊华电子科技(上海)有限公司	300812.SZ	2017.0	4.0	5.34
珊华电子科技(上海)有限公司	688516.SH	2019.0	2.0	5.02
甘肃煤炭第一工程有限责任公司	000552.SZ	2017.0	1.0	16.4
甘肃煤炭第一工程有限责任公司	000552.SZ	2018.0	1.0	11.46
甘肃煤炭第一工程有限责任公司	000552.SZ	2019.0	1.0	11.03
甘肃荣升建设有限公司	000791.SZ	2017.0	4.0	4.55
航天信息股份有限公司	002368.SZ	2017.0	3.0	2.48
航天信息股份有限公司	300271.SZ	2017.0	1.0	3.06
西安灵境科技有限公司	000835.SZ	2018.0	1.0	54.29
贵溪永辉铜业有限公司	688388.SH	2018.0	2.0	18.87
贵溪永辉铜业有限公司	688388.SH	2017.0	5.0	3.4
铜陵有色股份铜冠电工有限公司	002213.SZ	2017.0	1.0	22.95
阳新县棋盘洲国胜物流有限公司	000088.SZ	2018.0	2.0	7.18
阳新县棋盘洲国胜物流有限公司	000088.SZ	2019.0	2.0	10.04
阳新县棋盘洲国胜物流有限公司	000088.SZ	2017.0	3.0	8.1
靖江市*******机械厂	300152.SZ	2018.0	5.0	1.2
鲁丰织染有限公司	002687.SZ	2019.0	2.0	5.46
鲁丰织染有限公司	002687.SZ	2017.0	4.0	5.03
鲁丰织染有限公司	002687.SZ	2018.0	5.0	4.06
