mc	gpdm	bgnd	order	bl
Life Technologies Holdings Pte Ltd	002030.SZ	2018.0	1.0	19.23
上海电通信息服务有限公司	300380.SZ	2017.0	4.0	7.08
中国核工业二三建设有限公司	003816.SZ	2018.0	5.0	2.96
中国水利水电第五工程局有限公司	002305.SZ	2019.0	2.0	6.61
中恒建设集团有限公司	002059.SZ	2017.0	2.0	5.2
中粮集团有限公司	000930.SZ	2018.0	2.0	3.94
中粮集团有限公司	000930.SZ	2019.0	2.0	3.45
中粮集团有限公司	000876.SZ	2019.0	1.0	2.72
中粮集团有限公司	000876.SZ	2017.0	2.0	1.64
中粮集团有限公司	000876.SZ	2018.0	2.0	2.23
中粮集团有限公司	300761.SZ	2017.0	2.0	6.78
亳州市盛龙药业有限公司	603439.SH	2017.0	1.0	39.84
亳州市盛龙药业有限公司	603439.SH	2018.0	1.0	29.05
亳州市盛龙药业有限公司	603439.SH	2019.0	1.0	34.5
企业H	300722.SZ	2017.0	1.0	18.64
企业H	300722.SZ	2018.0	1.0	20.63
企业H	300722.SZ	2019.0	1.0	15.28
优朋普乐	300770.SZ	2017.0	1.0	22.39
优朋普乐	300770.SZ	2018.0	5.0	7.73
北京缔尚服装服饰有限公司	002612.SZ	2018.0	3.0	3.06
北方铜业股份有限公司销售部	600988.SH	2018.0	5.0	""
南京云海特种金属股份有限公司	002662.SZ	2018.0	3.0	2.8
南京云海特种金属股份有限公司	002931.SZ	2017.0	1.0	11.52
南京天加环境科技有限公司	002421.SZ	2017.0	5.0	1.17
哈密天智新能源科技有限公司	000159.SZ	2018.0	5.0	5.21
嘉善国顺装饰材料有限公司	002043.SZ	2018.0	5.0	3.34
国网江苏省电力有限公司盐城市大丰区供电分公司	603810.SH	2017.0	2.0	3.3
安丘华润燃气有限公司	000677.SZ	2019.0	5.0	1.83
安徽唯艺珠宝有限责任公司	000417.SZ	2019.0	3.0	1.64
安徽唯艺珠宝有限责任公司	000417.SZ	2017.0	4.0	1.23
安徽唯艺珠宝有限责任公司	000417.SZ	2018.0	4.0	1.52
山东新华健康产业有限公司	688085.SH	2017.0	5.0	3.37
山西天然气有限公司	300332.SZ	2018.0	1.0	20.6
山西天然气有限公司	300332.SZ	2019.0	3.0	10.55
广西电网有限责任公司柳州供电局	600423.SH	2017.0	1.0	""
广西电网有限责任公司柳州供电局	600423.SH	2018.0	1.0	97.48
戴兵	603590.SH	2017.0	2.0	11.18
新昌物业管理(深圳)有限公司上海分公司	000608.SZ	2019.0	4.0	3.64
本田技研科技(中国)有限公司	300825.SZ	2019.0	2.0	9.26
本田技研科技(中国)有限公司	300825.SZ	2018.0	4.0	5.14
江阴市振新毛纺有限公司	000779.SZ	2018.0	3.0	2.09
河北合佳医药科技集团股份有限公司	000566.SZ	2017.0	2.0	7.81
河北合佳医药科技集团股份有限公司	000566.SZ	2018.0	3.0	8.25
河北合佳医药科技集团股份有限公司	000566.SZ	2019.0	4.0	9.33
法人三	000514.SZ	2017.0	3.0	5.53
法人三	000514.SZ	2018.0	3.0	8.12
法人三	000514.SZ	2019.0	3.0	5.01
法人三	000029.SZ	2017.0	3.0	6.29
法人三	000029.SZ	2018.0	3.0	4.39
法人三	000029.SZ	2019.0	3.0	3.23
法人三	000046.SZ	2017.0	3.0	1.86
法人三	000046.SZ	2018.0	3.0	1.97
法人三	000046.SZ	2019.0	3.0	1.1
浙江中博光电科技有限公司	688555.SH	2019.0	1.0	17.29
浙江中博光电科技有限公司	688555.SH	2018.0	2.0	11.33
浙江中博光电科技有限公司	000925.SZ	2017.0	3.0	2.56
浙江中博光电科技有限公司	000925.SZ	2018.0	3.0	2.23
海南文盛新材料科技有限公司	002167.SZ	2019.0	5.0	4.7
深圳市永力鼎自动化设备有限公司	688312.SH	2017.0	4.0	3.86
湖北省煤炭投资开发有限公司	600397.SH	2019.0	3.0	4.84
瑞表企业管理(上海)有限公司	000026.SZ	2018.0	5.0	2.98
石志刚	688196.SH	2018.0	4.0	2.39
绍兴市福麒贸易有限公司	600857.SH	2017.0	2.0	3.71
葫芦岛八家矿业股份有限公司	000751.SZ	2017.0	4.0	5.33
西证(北京)股权投资基金管理有限公司	300023.SZ	2017.0	5.0	8.43
重庆斯达尔人力资源管理有限责任公司	001965.SZ	2017.0	4.0	2.07
重庆通联路桥建设有限公司	600939.SH	2017.0	3.0	0.86
霍尔果斯合作成功影业有限公司	000673.SZ	2019.0	2.0	3.59
