mc	gpdm	bgnd	order	bl
NANO	300165.SZ	2017.0	4.0	3.48
三林万业(上海)企业集团有限公司	000158.SZ	2018.0	3.0	4.1
三林万业(上海)企业集团有限公司	000158.SZ	2017.0	5.0	2.27
上海三思电子工程有限公司	002421.SZ	2018.0	3.0	1.2
上海汉钟精机股份有限公司	600854.SH	2017.0	4.0	0.31
东吴在线(上海)金融信息服务有限公司	300377.SZ	2019.0	4.0	5.77
东莞市嘉宝石油化工有限公司	688020.SH	2018.0	5.0	5.87
中兴通讯	002912.SZ	2017.0	3.0	7.13
中国航天科技集团有限公司及	000547.SZ	2017.0	1.0	13.81
中国航天科技集团有限公司及	000547.SZ	2018.0	1.0	13.75
中国航天科技集团有限公司及	000547.SZ	2019.0	2.0	13.79
中国银行股份有限公司	002574.SZ	2017.0	2.0	11.21
中国银行股份有限公司	002574.SZ	2018.0	2.0	11.34
中建三局第二建设工程有限公司	000011.SZ	2019.0	1.0	31.98
北京海得瑞普科技有限公司	300191.SZ	2017.0	2.0	20.46
北京藏卫信康医药研发有限公司	000004.SZ	2018.0	4.0	4.67
厦门市胜鑫塑化科技有限公司	002614.SZ	2017.0	1.0	3.21
厦门市胜鑫塑化科技有限公司	002614.SZ	2018.0	1.0	4.24
厦门市胜鑫塑化科技有限公司	002614.SZ	2019.0	1.0	3.17
厦门怡佳美实验器材有限公司,厦门博奥康科技有限公司	603392.SH	2019.0	3.0	4.68
厦门怡佳美实验器材有限公司,厦门博奥康科技有限公司	603392.SH	2018.0	4.0	4.37
国网宁夏电力公司宁东供电公司	600989.SH	2017.0	3.0	7.62
国网江苏省电力有限公司宿迁分公司	002585.SZ	2019.0	3.0	10.37
宜春大海龟生命科学有限公司	300381.SZ	2017.0	2.0	5.4
宜都市向阳实业投资有限公司	000952.SZ	2017.0	5.0	4.17
成都益为创科技有限公司	300342.SZ	2019.0	4.0	3.54
新瑞生物饲料公司	600257.SH	2019.0	3.0	""
杭州绽放图文设计制作有限公司	300746.SZ	2017.0	3.0	0.87
武汉富祥晟塑料制造有限公司	002932.SZ	2017.0	4.0	5.27
江苏新蓝天钢结构有限公司	002040.SZ	2017.0	4.0	2.97
江苏省电力公司,吴江市供电公司	300819.SZ	2017.0	4.0	6.97
江苏省电力公司,吴江市供电公司	300819.SZ	2018.0	4.0	5.94
江铜华北(天津)铜业有限公司	300120.SZ	2017.0	2.0	21.17
江铜华北(天津)铜业有限公司	300120.SZ	2018.0	2.0	9.25
江铜华北(天津)铜业有限公司	600577.SH	2017.0	4.0	5.25
沈阳城市公用集团煤炭有限公司	000692.SZ	2017.0	1.0	21.35
沈阳城市公用集团煤炭有限公司	000692.SZ	2018.0	2.0	15.48
沈阳城市公用集团煤炭有限公司	000692.SZ	2019.0	2.0	13.44
深圳安晟博约管理咨询有限公司	300564.SZ	2017.0	5.0	1.99
深圳市八百通机电科技有限公司	002990.SZ	2019.0	1.0	6.1
深圳市八百通机电科技有限公司	002990.SZ	2017.0	3.0	4.56
深圳市八百通机电科技有限公司	002990.SZ	2018.0	3.0	6.4
深圳清林图文有限公司	300778.SZ	2017.0	1.0	""
深圳清林图文有限公司	300778.SZ	2018.0	2.0	""
湖南东日装配式建筑有限公司	002323.SZ	2018.0	5.0	1.45
秦皇岛鑫鹏金属材料有限公司	002459.SZ	2017.0	5.0	2.27
苏州龙兴线缆有限公司	300670.SZ	2018.0	3.0	3.29
西门子企业	688100.SH	2018.0	4.0	3.5
辽宁天华生物药业有限公司	300558.SZ	2017.0	4.0	11.73
青县大宇电子设备有限公司	300807.SZ	2018.0	5.0	2.9
