mc	gpdm	bgnd	order	bl
HONGSHENGCULTUREHOLDINGSLTD	000673.SZ	2017.0	1.0	18.67
Qorvo集团	002938.SZ	2017.0	4.0	3.79
三亚某园林公司	002310.SZ	2017.0	4.0	0.7
上海狮煌国际贸易有限公司	603599.SH	2017.0	5.0	2.89
中国石化化工销售有限公司华北分公司	300021.SZ	2018.0	1.0	5.05
中国石化化工销售有限公司华北分公司	300021.SZ	2017.0	3.0	4.73
中法供水有限公司	000613.SZ	2017.0	4.0	6.81
仇永刚控制的公司	300826.SZ	2017.0	2.0	4.93
仇永刚控制的公司	300826.SZ	2019.0	4.0	2.45
北京航天通联科技有限公司	300830.SZ	2018.0	2.0	7.74
北京航天通联科技有限公司	300830.SZ	2017.0	5.0	6.74
北京轩辕广告有限公司	002113.SZ	2019.0	1.0	12.99
北京轩辕广告有限公司	002113.SZ	2017.0	2.0	6.8
北京轩辕广告有限公司	002113.SZ	2018.0	2.0	12.41
北京高能时代环境技术股份有限公司	002973.SZ	2018.0	2.0	9.2
华星石油	000554.SZ	2017.0	5.0	6.4
嘉信发(厦门)商贸有限公司	688196.SH	2018.0	2.0	5.75
嘉信发(厦门)商贸有限公司	688196.SH	2017.0	3.0	4.13
国网四川省电力公司青神县供电分公司	300780.SZ	2017.0	1.0	15.52
国网四川省电力公司青神县供电分公司	300780.SZ	2018.0	1.0	16.74
天津浩奇明圣科贸有限公司	300375.SZ	2019.0	5.0	2.36
宁波鸿孜通信科技有限公司	002089.SZ	2018.0	1.0	40.92
安徽省贵航特钢有限公司	002627.SZ	2019.0	3.0	7.91
小米通讯	688007.SH	2018.0	2.0	8.35
小米通讯	688007.SH	2017.0	5.0	3.97
广州海成电子科技有限公司	688118.SH	2017.0	2.0	6.75
广州海成电子科技有限公司	688118.SH	2018.0	3.0	8.59
广西传善堂药业有限公司	002198.SZ	2018.0	1.0	11.31
康佳环嘉(大连)环保科技有限公司	603863.SH	2018.0	3.0	10.84
建发(天津)有限公司	000571.SZ	2018.0	5.0	3.65
成都宇磁科技有限公司	300811.SZ	2018.0	3.0	5.21
成都汇信医药有限公司	002693.SZ	2017.0	3.0	2.55
成都汇信医药有限公司	002693.SZ	2018.0	4.0	3.3
成都瑞星盛华科技有限公司	000586.SZ	2019.0	5.0	3.53
新疆圣雄氯碱有限公司	002092.SZ	2017.0	1.0	11.08
新疆西部合盛硅业有限公司	300821.SZ	2019.0	1.0	10.92
新疆西部合盛硅业有限公司	300821.SZ	2017.0	2.0	13.14
新疆西部合盛硅业有限公司	300821.SZ	2018.0	2.0	13.31
武汉励晟节能工程设备有限公司	300332.SZ	2017.0	5.0	2.64
江苏大明金属制品有限公司	300425.SZ	2017.0	2.0	2.49
江西源铭医药有限公司	300158.SZ	2019.0	4.0	4.4
深圳市梦之坊通信产品有限公司	300282.SZ	2017.0	4.0	2.45
深圳市森松尼电子科技有限公司	000032.SZ	2017.0	4.0	2.22
盘锦瑞东石化贸易公司	000407.SZ	2018.0	2.0	6.17
盘锦瑞东石化贸易公司	000407.SZ	2019.0	4.0	3.54
社旗安菜达农业发展有限公司	000061.SZ	2018.0	4.0	1.27
福州市第三建筑工程公司	000710.SZ	2019.0	3.0	3.16
贵州省冶金建设公司新疆分公司	300091.SZ	2018.0	2.0	4.75
越南范因有限公司	002981.SZ	2017.0	4.0	4.16
郑州可瑞为信息技术有限公司	002261.SZ	2017.0	5.0	2.74
重庆博腾制药科技股份有限公司	300725.SZ	2018.0	1.0	7.57
量迅供应链管理有限公司	300818.SZ	2017.0	3.0	7.07
量迅供应链管理有限公司	300818.SZ	2018.0	3.0	10.86
阿克苏亿特工业设备安装有限公司	002700.SZ	2018.0	4.0	1.86
阿克苏亿特工业设备安装有限公司	002700.SZ	2017.0	5.0	0.72
陕西延长石油(集团)有限责任公司	002267.SZ	2017.0	2.0	19.63
陕西延长石油(集团)有限责任公司	002267.SZ	2018.0	2.0	21.99
陕西延长石油(集团)有限责任公司	002267.SZ	2019.0	2.0	22.21
陕西延长石油(集团)有限责任公司	603353.SH	2018.0	3.0	7.19
龙口南山铝压延新材料有限公司	002969.SZ	2017.0	4.0	3.28
龙口南山铝压延新材料有限公司	002969.SZ	2018.0	5.0	4.75
龙口南山铝压延新材料有限公司	300057.SZ	2017.0	1.0	10.52
龙口南山铝压延新材料有限公司	300057.SZ	2018.0	4.0	8.96
龙口南山铝压延新材料有限公司	300057.SZ	2019.0	4.0	7.74
