mc	gpdm	bgnd	order	bl
**管理咨询(上海)有限公司	300380.SZ	2018.0	3.0	10.45
**管理咨询(上海)有限公司	300380.SZ	2019.0	5.0	5.04
HAI SOON INTERNATIONAL TRADING PTE LTD	000798.SZ	2017.0	3.0	5
PMBINTERNATIONALTRADINGLIMITED	000589.SZ	2017.0	1.0	17.42
PMBINTERNATIONALTRADINGLIMITED	000589.SZ	2018.0	1.0	12.61
PMBINTERNATIONALTRADINGLIMITED	000589.SZ	2019.0	1.0	8.5
上海世博城市最佳实践区商务有限公司	603682.SH	2018.0	3.0	7.47
上海世博城市最佳实践区商务有限公司	603682.SH	2017.0	4.0	6.56
上海东服建筑劳务有限公司	600170.SH	2019.0	1.0	0.82
上海振宇企业发展有限公司	002114.SZ	2017.0	4.0	5.57
中交第二航务工程局有限公司	600133.SH	2018.0	5.0	2.59
中交第二航务工程局有限公司	001965.SZ	2018.0	1.0	9.18
中交第二航务工程局有限公司	001965.SZ	2017.0	5.0	1.99
中国建筑一局(集团)有限公司	000048.SZ	2017.0	1.0	24.19
中国建筑一局(集团)有限公司	000048.SZ	2018.0	1.0	19.17
中国建筑一局(集团)有限公司	601698.SH	2017.0	5.0	1.8
中国石化销售股份有限公司广西南宁石油分公司及其关联企业	000911.SZ	2019.0	3.0	0.81
云南铜业股份有限公司及下的企业	601609.SH	2019.0	2.0	6.96
五大连池海天采石场	600853.SH	2017.0	3.0	1.63
佳思捷(杭州)电子有限公司	002960.SZ	2017.0	3.0	5.6
佳思捷(杭州)电子有限公司	002960.SZ	2018.0	5.0	4.62
包头铝业有限公司	300337.SZ	2018.0	2.0	18.61
北京金亿广苑文化发展有限公司	300785.SZ	2017.0	4.0	5.38
南京高新生物医药公共服务平台有限公司	300725.SZ	2017.0	1.0	9.36
南充市凯耀化工有限公司	600321.SH	2018.0	5.0	2.15
厦门市星海建筑劳务有限公司	002785.SZ	2019.0	2.0	4.65
厦门市星海建筑劳务有限公司	002785.SZ	2018.0	3.0	3.14
太原市畅网科技发展有限公司	688078.SH	2017.0	1.0	41.88
希比希(北京)贸易有限公司	600288.SH	2017.0	4.0	0.78
常州环灵化工有限公司	300725.SZ	2017.0	2.0	9.26
常州金源铜业有限公司	603897.SH	2017.0	2.0	14.76
常州金源铜业有限公司	600577.SH	2017.0	1.0	23.6
常州金源铜业有限公司	600577.SH	2018.0	1.0	18.37
常州金源铜业有限公司	600577.SH	2019.0	1.0	18.03
常州飞峰建筑构件有限公司	000010.SZ	2017.0	5.0	4.7
广州盛泰机电设备有限公司	300756.SZ	2017.0	2.0	4.31
搜狐	605168.SH	2019.0	5.0	5.11
文晔科技股份有限公司	688099.SH	2018.0	4.0	3.1
新疆众和股份有限公司	002662.SZ	2019.0	1.0	13.1
新疆众和股份有限公司	002662.SZ	2017.0	3.0	3.13
新疆众和股份有限公司	002662.SZ	2018.0	5.0	2.02
新疆众和股份有限公司	002806.SZ	2017.0	1.0	19.51
新疆众和股份有限公司	002806.SZ	2018.0	2.0	12.68
新疆众和股份有限公司	002484.SZ	2017.0	5.0	5.76
昆山德力铜业有限公司	300527.SZ	2017.0	3.0	5.08
晋能清洁能源科技有限公司	300117.SZ	2017.0	3.0	3.13
杭州黎雪汉瑞祥医疗器械有限公司	600763.SH	2019.0	3.0	8.21
林口县博达煤炭经销处	601011.SH	2018.0	1.0	18.38
林口县博达煤炭经销处	601011.SH	2019.0	2.0	9.03
梯爱司表面处理技术(绵阳)有限公司	300432.SZ	2017.0	5.0	3.07
江苏中利集团股份有限公司	002554.SZ	2017.0	5.0	2.05
江苏大才建设集团有限公司	300172.SZ	2018.0	1.0	2.43
江西东鹏新材料有限责任公司	300769.SZ	2018.0	5.0	6.5
江西赣锋锂业股份有限公司	300432.SZ	2017.0	4.0	3.14
江西赣锋锂业股份有限公司	300340.SZ	2018.0	4.0	5.15
济宁市兖州区翔威机械配件有限公司	002921.SZ	2017.0	3.0	8.96
济宁市兖州区翔威机械配件有限公司	002921.SZ	2018.0	4.0	4.94
海口金和玉粮油贸易有限公司	000735.SZ	2019.0	3.0	3.05
温州市然力紧固件有限公司	002021.SZ	2017.0	4.0	3.53
福州中海信息技术有限公司	300096.SZ	2019.0	2.0	3.19
维达护理用品(中国)有限公司武汉分公司	000759.SZ	2018.0	4.0	1.39
陕西恒威达科工贸有限公司	000721.SZ	2018.0	3.0	3.23
陕西恒威达科工贸有限公司	000721.SZ	2019.0	4.0	2.53
