mc	gpdm	bgnd	order	bl
Bunge Asia Pte.Ltd	300761.SZ	2017.0	1.0	8.96
ENGELHARTCTP(SWITZERLAND)SA	600096.SH	2017.0	3.0	""
FluidigmCorporation	300165.SZ	2019.0	3.0	4.45
K	688008.SH	2017.0	4.0	6.11
K	688008.SH	2018.0	5.0	2.28
Medicel AG	688366.SH	2018.0	4.0	3.62
上海卓同电子科技有限公司	300810.SZ	2017.0	1.0	35.37
上海卓同电子科技有限公司	300810.SZ	2018.0	1.0	42.28
中海油	000059.SZ	2017.0	4.0	1.75
中海油	000059.SZ	2018.0	4.0	1.48
中海油	000059.SZ	2019.0	5.0	1.49
中海油	000554.SZ	2018.0	5.0	6.15
中海油	600968.SH	2017.0	2.0	""
中海油	600968.SH	2018.0	2.0	""
乌鲁木齐天汇钢源商贸有限公司	603706.SH	2017.0	3.0	1.75
佛山市康顺发纸品有限公司	002959.SZ	2017.0	4.0	2.87
佳杰科技(上海)有限公司	002261.SZ	2018.0	1.0	2.96
佳杰科技(上海)有限公司	300344.SZ	2018.0	4.0	6.25
北京双元合信科技有限公司	300674.SZ	2017.0	2.0	6.11
南京宝联钢铁实业有限公司	300402.SZ	2017.0	5.0	4.09
双恒阀门集团有限公司	002040.SZ	2019.0	5.0	3.58
四川航佳生物科技有限公司	603317.SH	2018.0	5.0	3.23
国家能源投资集团有限责任公司	300105.SZ	2019.0	4.0	3.7
国网江苏省电力公司启东市供电公司	002605.SZ	2017.0	5.0	1.03
天津滨海环球印务有限公司	603590.SH	2017.0	5.0	5.11
太合乐动文化发展(天津)有限公司	000673.SZ	2019.0	1.0	7.48
山东太阳宏河纸业有限公司	002172.SZ	2017.0	1.0	8.66
山东太阳宏河纸业有限公司	600409.SH	2017.0	1.0	2.23
山东太阳宏河纸业有限公司	600409.SH	2018.0	2.0	2.95
山东太阳宏河纸业有限公司	600409.SH	2019.0	3.0	2.88
山西省工业设备安装集团有限公司	000958.SZ	2018.0	3.0	7.66
广东明阳风电产业集团有限公司	000993.SZ	2017.0	1.0	15.96
广东明阳风电产业集团有限公司	000993.SZ	2018.0	2.0	7.91
广州誉特建筑劳务分包有限公司	002509.SZ	2017.0	3.0	3.73
开封市隆兴化工有限公司	300798.SZ	2018.0	3.0	5.43
惠东县中鑫科技电路有限公司	002980.SZ	2018.0	5.0	2.52
斯道拉恩索(广西)浆纸有限公司	002803.SZ	2017.0	3.0	5.67
新疆生产建设兵团农八师一五二团	000869.SZ	2017.0	5.0	2.71
新疆生产建设兵团农八师一五二团	000869.SZ	2018.0	5.0	3.97
毕孚自动化设备贸易(上海)有限公司	002957.SZ	2017.0	1.0	8.76
深圳市创维数字技术股份有限公司	002238.SZ	2019.0	1.0	8.95
深圳市易思博酷客科技有限公司	002089.SZ	2017.0	5.0	7.06
深圳市穗晶光电股份有限公司	300752.SZ	2017.0	2.0	7.62
湖北盛立钢材商贸有限公司	000926.SZ	2017.0	2.0	6.53
湖北盛立钢材商贸有限公司	000926.SZ	2018.0	2.0	9.9
湖北盛立钢材商贸有限公司	000926.SZ	2019.0	4.0	9.43
滨松光子学商贸(中国)有限公司	688068.SH	2017.0	5.0	4.08
滨松光子学商贸(中国)有限公司	688068.SH	2018.0	5.0	4.13
甘肃海纳瑞风医疗器械有限公司	300406.SZ	2019.0	1.0	8.02
神华销售集团华北能源贸易有限公司	600886.SH	2018.0	4.0	7.2
神华销售集团华北能源贸易有限公司	600886.SH	2019.0	4.0	6.72
苏州和鑫电气股份有限公司	002089.SZ	2019.0	2.0	9.23
蓝格赛	603956.SH	2017.0	4.0	3.85
辽宁五洲公路工程有限责任公司	002941.SZ	2019.0	4.0	1.32
长沙市芙蓉区孙记蔬菜配送经营部	000548.SZ	2017.0	4.0	4.3
长沙市芙蓉区孙记蔬菜配送经营部	000548.SZ	2019.0	5.0	2.29
隆基绿能科技股份有限公司	688599.SH	2018.0	3.0	3.95
隆基绿能科技股份有限公司	688599.SH	2019.0	3.0	6.18
隆基绿能科技股份有限公司	688599.SH	2017.0	5.0	3.08
