mc	gpdm	bgnd	order	bl
ElektroBerners	300293.SZ	2019.0	5.0	4.55
HongKongAlbrightEnterprise	000977.SZ	2019.0	5.0	5.05
USRA	603650.SH	2017.0	4.0	7.33
上海金非默影视工作室	000802.SZ	2017.0	5.0	10.69
上海钢银电子商务股份有限公司(钢材)	600820.SH	2017.0	3.0	4.95
中国第一汽车股份有限公司采购中心	000927.SZ	2017.0	5.0	2.66
中建钢构有限公司	300675.SZ	2018.0	1.0	18.21
中联重科股份有限公司	002973.SZ	2017.0	3.0	4.44
佛山市善图电子实业有限公司	300807.SZ	2018.0	4.0	3.63
佛山市树诚钢业有限公司	603995.SH	2017.0	5.0	3.41
兖州煤业股份有限公司	000778.SZ	2018.0	4.0	1.41
关联企业	603186.SH	2018.0	1.0	""
内蒙古第一机械集团有限公司	300527.SZ	2018.0	2.0	12.89
内蒙古第一机械集团有限公司	300527.SZ	2019.0	2.0	9.26
内蒙古第一机械集团有限公司	300527.SZ	2017.0	4.0	4.74
北京北方红顶科技有限公司	603616.SH	2018.0	2.0	""
北京梓熙生物科技有限公司	688222.SH	2018.0	2.0	5.02
北京梓熙生物科技有限公司	688222.SH	2017.0	4.0	4.46
北方华锦化学工业股份有限公司	600968.SH	2018.0	5.0	""
南京瑞祺测绘技术有限公司	300826.SZ	2018.0	2.0	3.47
南通国俊木制包装箱有限公司	603530.SH	2017.0	5.0	3.25
厦门华赢贸易有限公司	600870.SH	2019.0	2.0	34.61
可天士电子(上海)有限公司	002338.SZ	2017.0	4.0	4.57
可天士电子(上海)有限公司	002338.SZ	2018.0	4.0	3.91
四川华体照明科技股份有限公司	000504.SZ	2019.0	4.0	4.58
国药控股云南有限公司	300086.SZ	2019.0	4.0	4.1
天津市国土资源和房屋管理局	000965.SZ	2018.0	1.0	84.83
天津益博盛凯建筑工程有限公司	300070.SZ	2018.0	1.0	2.13
天音通信有限公司北京分公司	600083.SH	2018.0	2.0	""
宁德市蕉城区土地收储中心	000993.SZ	2019.0	4.0	2.61
宁波人健医药化工有限公司	603259.SH	2017.0	4.0	2.83
山东天成鑫利农业发展有限公司	603517.SH	2018.0	3.0	6.04
山东天成鑫利农业发展有限公司	603517.SH	2017.0	5.0	5.56
山东蓝帆化工有限公司	002382.SZ	2017.0	4.0	5.31
山西宜民能源有限公司	000933.SZ	2019.0	5.0	0.92
广汽本田汽车研究开发有限公司	300825.SZ	2019.0	4.0	6.47
建华建材销售(广东)有限公司	002755.SZ	2017.0	5.0	6.36
成都天马精密机械有限公司	002122.SZ	2019.0	1.0	11.29
明阳智慧能源集团股份公司	001896.SZ	2019.0	3.0	3.99
民生银行股份有限公司绍兴分行	002574.SZ	2019.0	2.0	3.79
江苏久日化工有限公司	688199.SH	2018.0	2.0	5.92
江苏久日化工有限公司	688199.SH	2017.0	3.0	4.9
江苏华兰药用新材料股份有限公司	603963.SH	2019.0	2.0	4.88
江苏华兰药用新材料股份有限公司	603963.SH	2018.0	4.0	6.29
江苏华兰药用新材料股份有限公司	603590.SH	2017.0	4.0	9.18
江苏太极实业新材料有限公司	002381.SZ	2017.0	3.0	5.38
江门市蓬江区普丰达行	688321.SH	2019.0	5.0	3.16
江阴法尔胜佩尔新材料科技有限公司	688016.SH	2018.0	3.0	5.87
河北华北石油工程建设有限公司	002267.SZ	2019.0	4.0	0.84
河北银浪棉业有限公司	000158.SZ	2019.0	5.0	2.42
洛克化学(深圳)有限公司	603906.SH	2017.0	5.0	4.94
洛克化学(深圳)有限公司	603906.SH	2019.0	5.0	3.92
洛克化学(深圳)有限公司	603798.SH	2017.0	4.0	5.82
淄博鑫兆丰光伏材料有限公司	300821.SZ	2018.0	3.0	6.52
淄博鑫兆丰光伏材料有限公司	300821.SZ	2019.0	4.0	7.35
深圳市****环保科技有限公司	002830.SZ	2019.0	2.0	5.84
深圳市亿扬机械有限公司	002990.SZ	2019.0	4.0	4.04
深圳市第一建筑工程有限公司	000006.SZ	2018.0	3.0	8.02
深圳市第一建筑工程有限公司	000006.SZ	2017.0	4.0	3.01
花王(上海)贸易有限公司	300387.SZ	2017.0	5.0	2.61
西乌珠穆沁旗哈达图水泥有限责任公司	000426.SZ	2018.0	5.0	4.32
辽宁中石化辽河石油销售有限公司	000407.SZ	2019.0	5.0	3.04
郓城庆合实业有限公司	600853.SH	2017.0	4.0	1.36
锦州安泰润滑油添加剂有限公司	000985.SZ	2017.0	3.0	0.11
阿克苏永兴棉业有限责任公司	000726.SZ	2017.0	3.0	3.43
