mc	gpdm	bgnd	order	bl
上海永星威国际贸易有限公司	002102.SZ	2017.0	3.0	2.92
上海茸晟石油化工有限公司	600387.SH	2017.0	4.0	""
东营市科瑞思创电子科技有限公司	300075.SZ	2017.0	5.0	0.59
东营广利石油化工有限公司	002828.SZ	2017.0	3.0	3.6
中国储备粮管理总公司	300761.SZ	2017.0	4.0	3.03
中国石油天然气集团有限公司	600956.SH	2017.0	1.0	33.85
中国石油天然气集团有限公司	600956.SH	2018.0	1.0	34.42
中国石油天然气集团有限公司	600956.SH	2019.0	1.0	29.47
中国石油天然气集团有限公司	000617.SZ	2018.0	1.0	30.15
中国石油天然气集团有限公司	000617.SZ	2019.0	1.0	28.93
北京百思特捷迅科技有限公司	002987.SZ	2017.0	2.0	""
北京百思特捷迅科技有限公司	002987.SZ	2019.0	5.0	""
北京艺德环球投资有限公司	000673.SZ	2019.0	3.0	2.56
南庄煤业	600348.SH	2018.0	3.0	7
历峰商业有限公司	000026.SZ	2017.0	4.0	4.39
历峰商业有限公司	000026.SZ	2018.0	4.0	4.68
嘉能可有限公司	300057.SZ	2019.0	1.0	11.44
嘉能可有限公司	300057.SZ	2018.0	5.0	3.35
嘉能可有限公司	002988.SZ	2017.0	1.0	26.58
嘉能可有限公司	002988.SZ	2018.0	1.0	35.47
嘉能可有限公司	002988.SZ	2019.0	1.0	39.95
国内某大型金融机构全资投资	300309.SZ	2017.0	3.0	14.39
国网上海市电力公司	600618.SH	2017.0	1.0	20.46
国网上海市电力公司	600618.SH	2018.0	1.0	17.99
国网上海市电力公司	600618.SH	2019.0	1.0	18.35
国网四川省电力公司绵阳市游仙供电分公司	000731.SZ	2017.0	4.0	5.66
国网四川省电力公司绵阳市游仙供电分公司	000731.SZ	2018.0	4.0	6.4
国网四川省电力公司绵阳市游仙供电分公司	000731.SZ	2019.0	4.0	5.27
土豆文化	605168.SH	2017.0	2.0	6.37
宁夏垠赈工贸有限公司	000912.SZ	2017.0	2.0	10.22
宁夏垠赈工贸有限公司	000912.SZ	2018.0	2.0	3.14
宁波昌兴建设有限公司	002586.SZ	2018.0	1.0	3.34
富通昭和线缆(杭州)有限公司	603897.SH	2017.0	5.0	2.01
山东吉泰焊接材料股份有限公司	600558.SH	2017.0	1.0	6.7
广州保税区易威奇工贸有限公司	300832.SZ	2018.0	5.0	3.48
广西融兴沃能锂业科技有限公司	000622.SZ	2018.0	5.0	5.05
建发物流集团有限公司	688005.SH	2017.0	5.0	6.08
建发物流集团有限公司	002237.SZ	2018.0	4.0	2.76
建发物流集团有限公司	000751.SZ	2018.0	3.0	6.52
建发物流集团有限公司	000751.SZ	2019.0	3.0	9.26
有氟密管阀有限公司)	300838.SZ	2019.0	1.0	3.11
正禾(天津)能源有限公司	002986.SZ	2018.0	4.0	1.77
正禾(天津)能源有限公司	002986.SZ	2019.0	5.0	2.42
江西巨源矿业有限公司	000789.SZ	2017.0	3.0	7.37
江西巨源矿业有限公司	000789.SZ	2018.0	3.0	2.76
河北茂竹泉网络科技有限公司	000673.SZ	2018.0	4.0	6.14
浙江三丰建设有限公司	600251.SH	2018.0	4.0	4.07
海南电网澄迈供电公司	000955.SZ	2017.0	3.0	4.47
湖南顺新新金属材料有限公司	002452.SZ	2018.0	2.0	1.25
湖南顺新新金属材料有限公司	002452.SZ	2019.0	4.0	1.33
湖州南浔安正木业有限公司	002631.SZ	2018.0	4.0	3.08
烟台恒邦物流股份有限公司	000498.SZ	2017.0	2.0	1.04
烟台恒邦物流股份有限公司	000498.SZ	2018.0	4.0	1.43
烟台招金励福贵金属股份有限公司	002119.SZ	2017.0	3.0	6.55
烟台招金励福贵金属股份有限公司	002119.SZ	2019.0	4.0	6
烟台招金励福贵金属股份有限公司	002119.SZ	2018.0	5.0	4.98
联想图像(天津)科技有限公司	002153.SZ	2018.0	2.0	12.86
联想图像(天津)科技有限公司	002153.SZ	2019.0	2.0	13.08
苏州安仑化工有限公司	000589.SZ	2018.0	4.0	4.05
贵州建达杰诚建筑劳务工程有限公司	002551.SZ	2019.0	4.0	2.83
起降3	600115.SH	2019.0	3.0	2.04
鄂尔多斯市乌兰陶勒盖煤炭运销有限公司	300185.SZ	2017.0	3.0	3.26
长沙骅骝冶金粉末有限公司	300811.SZ	2017.0	5.0	3.83
阜新中孚轻金属科技有限公司	300473.SZ	2017.0	3.0	2.34
震雄铜业集团有限公司	300447.SZ	2018.0	1.0	10.62
震雄铜业集团有限公司	300447.SZ	2017.0	5.0	4.91
