mc	gpdm	bgnd	order	bl
Capert Electronics	300802.SZ	2017.0	2.0	4.8
Constellation NewEnergy,Inc.	000670.SZ	2017.0	2.0	12.63
LifeTechnologiesHoldingsPteLtd	002030.SZ	2019.0	1.0	16.27
上海雪彩网络科技有限公司	002425.SZ	2017.0	3.0	6.08
上海项浦贸易有限公司	002498.SZ	2017.0	5.0	5.79
东莞市昊日化工有限公司	300808.SZ	2017.0	5.0	3.23
个旧市自立矿冶有限公司	000975.SZ	2017.0	2.0	12.96
中铜(昆明)铜业有限公司	000878.SZ	2019.0	4.0	4.68
乐视	605168.SH	2017.0	3.0	6.04
云南智璟建设工程有限公司	002200.SZ	2019.0	5.0	2.73
北京康泰博	300759.SZ	2017.0	4.0	2.94
北京龙安华诚建筑设计有限公司	000691.SZ	2018.0	4.0	13.5
合肥市财政局	002208.SZ	2019.0	1.0	42.82
吉林吉化华强建设有限公司	300055.SZ	2018.0	4.0	3.87
吉林大学第一医院	688266.SH	2017.0	5.0	3.62
吉林大学第一医院	688177.SH	2017.0	5.0	3.95
嘉吉关联企业	688089.SH	2017.0	4.0	8.8
嘉吉关联企业	688089.SH	2018.0	4.0	7.64
国网湖北省电力公司荆州供电公司	002962.SZ	2017.0	3.0	7.79
国网湖北省电力公司荆州供电公司	002962.SZ	2018.0	4.0	9.08
安徽广播电视台	000673.SZ	2017.0	2.0	6.24
宝钛华神钛业有限公司	688122.SH	2018.0	1.0	17.54
宝钛华神钛业有限公司	688122.SH	2019.0	1.0	16.76
宝钛华神钛业有限公司	688122.SH	2017.0	2.0	17.39
山西省煤炭地质114勘察院	000968.SZ	2019.0	3.0	5.6
常州(江苏)容大结构减振股份有限公司	300767.SZ	2018.0	1.0	16.54
常州金鹰医药包装有限公司	300086.SZ	2017.0	4.0	1.5
广东永和建设集团有限公司	601827.SH	2019.0	4.0	3.72
廊坊市广阳区解放道佰利得纸塑制品厂	688198.SH	2018.0	1.0	21.35
廊坊市广阳区解放道佰利得纸塑制品厂	688198.SH	2017.0	2.0	15.17
杭州拉瓦生物科技有限公司	600763.SH	2019.0	1.0	9.06
江苏博泰环保工程有限公司	000035.SZ	2018.0	3.0	2.92
江苏宇航特种线缆有限公司	300354.SZ	2017.0	5.0	2.58
深圳国投供应链管理有限公司	300117.SZ	2018.0	4.0	3.23
甘肃静宁建筑企业(集团)有限责任公司	000691.SZ	2017.0	1.0	23.54
神华销售集团锡林浩特能源销售有限公司	600863.SH	2019.0	1.0	12.47
陕西忠和商贸有限公司	002109.SZ	2019.0	1.0	21.46
