mc	gpdm	bgnd	order	bl
ABB	002441.SZ	2017.0	2.0	22.03
ABB	002441.SZ	2018.0	2.0	19.76
CELLU   LOSE ELDORADO   AUSTRIA   GMBH	002521.SZ	2017.0	5.0	5.55
LCDZXX有限公司	000948.SZ	2017.0	3.0	3.75
上海中远海运油品运输有限公司	600968.SH	2017.0	5.0	""
上海爱奇艺文化传媒有限公司	603825.SH	2018.0	2.0	7.97
上海爱奇艺文化传媒有限公司	603825.SH	2017.0	3.0	12.14
上海爱奇艺文化传媒有限公司	603825.SH	2019.0	3.0	6.28
上海爱奇艺文化传媒有限公司	300343.SZ	2017.0	4.0	4.49
上海车峰建筑工程有限公司	002858.SZ	2018.0	2.0	5.09
中国电子科技集团公司第十二研究所	002359.SZ	2018.0	3.0	6.33
中建材信息技术股份有限公司	300208.SZ	2017.0	5.0	2.79
中建材信息技术股份有限公司	002514.SZ	2019.0	5.0	4.66
中建材信息技术股份有限公司	300277.SZ	2019.0	2.0	6.88
中建材信息技术股份有限公司	300277.SZ	2018.0	3.0	8.67
中建材信息技术股份有限公司	300277.SZ	2017.0	4.0	5.18
中建材信息技术股份有限公司	300231.SZ	2019.0	2.0	7.14
中建材信息技术股份有限公司	300324.SZ	2017.0	3.0	1.85
中建材信息技术股份有限公司	002261.SZ	2019.0	2.0	4.34
中建材信息技术股份有限公司	603927.SH	2017.0	1.0	2.41
中建材信息技术股份有限公司	603105.SH	2017.0	5.0	5.3
丰田工业(昆山)有限公司	603950.SH	2018.0	1.0	38.75
丰田工业(昆山)有限公司	603950.SH	2019.0	1.0	31.31
丰田工业(昆山)有限公司	603950.SH	2017.0	2.0	29.86
北京城建中南土木工程集团有限公司	000961.SZ	2019.0	1.0	1.32
北京大豪科技股份有限公司	002021.SZ	2017.0	2.0	6.42
北京大豪科技股份有限公司	002021.SZ	2018.0	2.0	4.68
北京大豪科技股份有限公司	002021.SZ	2019.0	2.0	5.15
北京天翼网安科技有限公司	300766.SZ	2018.0	4.0	7.02
南京策腾工程设计有限公司	300778.SZ	2017.0	4.0	""
南六企业(平湖)有限公司	002551.SZ	2018.0	3.0	3.94
南六企业(平湖)有限公司	002551.SZ	2019.0	3.0	3.79
大宁进出口有限公司	000558.SZ	2017.0	4.0	9.4
天津住宅集团建设工程总承包有限公司	000965.SZ	2019.0	4.0	5.72
安徽华鹏纺织有限公司	000850.SZ	2017.0	5.0	3.4
安徽艾可蓝环保股份有限公司	000903.SZ	2017.0	3.0	2.79
山东军辉建设集团有限公司	000915.SZ	2019.0	3.0	3.4
山东军辉建设集团有限公司	300156.SZ	2017.0	4.0	5.24
常州迪创精密传动机械有限公司	002633.SZ	2017.0	5.0	3.81
广东新供销天成供应链有限公司	000061.SZ	2017.0	4.0	1.51
广东某建设有限公司化州分公司	002310.SZ	2019.0	5.0	1.25
广东鹏祥保安服务有限公司	000007.SZ	2018.0	2.0	13.12
广东鹏祥保安服务有限公司	000007.SZ	2019.0	2.0	17.12
广东鹏祥保安服务有限公司	000007.SZ	2017.0	3.0	8.74
戴尔(中国)有限公司	688030.SH	2017.0	4.0	4.04
戴尔(中国)有限公司	688030.SH	2018.0	5.0	2.62
戴尔(中国)有限公司	300609.SZ	2019.0	5.0	2.93
戴尔(中国)有限公司	300802.SZ	2017.0	3.0	3.64
戴尔(中国)有限公司	300089.SZ	2018.0	1.0	13.28
戴尔(中国)有限公司	688004.SH	2017.0	1.0	5.52
戴尔(中国)有限公司	688004.SH	2018.0	4.0	2.75
戴尔(中国)有限公司	688023.SH	2018.0	1.0	14.46
戴尔(中国)有限公司	688023.SH	2017.0	4.0	6.1
戴尔(中国)有限公司	300253.SZ	2017.0	1.0	5.6
戴尔(中国)有限公司	300253.SZ	2018.0	5.0	2.15
江苏昊华传动控制股份有限公司	688516.SH	2017.0	2.0	5.47
江苏昊华传动控制股份有限公司	688516.SH	2018.0	2.0	3.61
江苏昊华传动控制股份有限公司	688516.SH	2019.0	3.0	4.2
江苏海兴化工有限公司	603192.SH	2017.0	4.0	7.22
江苏醇誉化工贸易有限公司	000558.SZ	2017.0	5.0	4.83
湖北中兵物资有限公司	000976.SZ	2019.0	3.0	6
湖南建工集团有限公司	688009.SH	2017.0	2.0	1.86
潮州威龙燃气有限公司	300089.SZ	2017.0	1.0	13.74
潮州威龙燃气有限公司	300089.SZ	2018.0	3.0	5.81
芜湖长信科技股份有限公司	002952.SZ	2018.0	5.0	2.56
谷歌广告(上海)有限公司	603825.SH	2017.0	2.0	13.23
阜新中科环保电力有限公司	300090.SZ	2019.0	1.0	13
