mc	gpdm	bgnd	order	bl
Autoliv Electronics Canada Inc.	000700.SZ	2017.0	2.0	4.88
L	688008.SH	2017.0	1.0	34.48
L	688008.SH	2018.0	1.0	48.01
Rockwell Collins International,Inc	002023.SZ	2018.0	5.0	3.24
××户外传媒有限公司	300434.SZ	2018.0	3.0	3.06
上海天华建筑设计有限公司	300564.SZ	2018.0	3.0	3.56
上海燃气(集团)有限公司	002486.SZ	2017.0	2.0	2.6
上海顶誉食品有限公司,上海铺多多电子商务有限公司	603719.SH	2017.0	1.0	4.64
中航国际钢铁贸易有限公司	600039.SH	2019.0	1.0	2.97
中航工业企业	002933.SZ	2017.0	3.0	7.35
信泰光学(深圳)有限公司	300790.SZ	2017.0	2.0	8.73
信泰光学(深圳)有限公司	300790.SZ	2018.0	2.0	9.55
信泰光学(深圳)有限公司	688169.SH	2019.0	2.0	15.25
修理 4	600115.SH	2018.0	4.0	2.34
北京研华兴业电子科技有限公司	688030.SH	2017.0	3.0	7.54
北京研华兴业电子科技有限公司	688030.SH	2018.0	4.0	5.66
北京研华兴业电子科技有限公司	688004.SH	2018.0	3.0	2.81
天津市滨海新区土地发展中心	000006.SZ	2019.0	2.0	24.58
太仓冠联高分子材料有限公司	300818.SZ	2017.0	2.0	7.96
太仓冠联高分子材料有限公司	300818.SZ	2018.0	2.0	11.84
太原安装工程集团有限公司	000755.SZ	2019.0	5.0	1.97
宁波金阳光电热科技有限公司	002473.SZ	2017.0	3.0	6.95
安徽大富重工机械有限公司	000622.SZ	2017.0	2.0	10.47
常州东承记进出口有限公司	605288.SH	2019.0	2.0	2.27
常州东承记进出口有限公司	605288.SH	2018.0	5.0	1.99
广厦建设集团有限责任公司	600052.SH	2019.0	1.0	""
张家港保税区玖盛利华贸易有限公司	600575.SH	2018.0	4.0	""
扎努西电气机械天津压缩机有限公司	688128.SH	2018.0	5.0	2.34
攀枝花大互通钛业有限公司	603613.SH	2017.0	5.0	3.52
攀枝花大互通钛业有限公司	603613.SH	2018.0	5.0	2.23
新疆兴玖宏盛商贸有限公司	002524.SZ	2018.0	5.0	4.21
无锡乐东微电子有限公司	688396.SH	2017.0	4.0	3.88
河北中凯建设工程有限公司	002146.SZ	2017.0	2.0	4.09
河北中凯建设工程有限公司	002146.SZ	2018.0	2.0	3.67
河北中凯建设工程有限公司	002146.SZ	2019.0	2.0	1.35
浙江浙丰阀门制造有限公司	300838.SZ	2018.0	5.0	2.57
海南瑞安盛达机电工程有限公司	002963.SZ	2018.0	5.0	3.02
海盐众信电子有限公司	300360.SZ	2018.0	5.0	2.99
淮安市龙城建设劳务有限公司	688258.SH	2017.0	3.0	6.77
淮安市龙城建设劳务有限公司	688258.SH	2018.0	4.0	4.29
淮安鼎汇互动科技有限公司	002604.SZ	2018.0	3.0	5.67
深圳智讯派信息科技有限公司	000793.SZ	2019.0	1.0	4.31
湖南尔康医药经营有限公司	000004.SZ	2017.0	2.0	7.52
湖南省春雷贸易有限公司	002125.SZ	2017.0	3.0	3.35
福建海峡出版物资有限责任公司	000719.SZ	2017.0	1.0	3.38
英迈电子商贸(上海)有限公司	300168.SZ	2019.0	5.0	1.96
裕达建工集团有限公司	000573.SZ	2017.0	1.0	52.96
裕达建工集团有限公司	000573.SZ	2018.0	1.0	23.98
西宁特殊钢股份有限公司	000595.SZ	2017.0	2.0	7.53
西宁特殊钢股份有限公司	000595.SZ	2018.0	2.0	4.19
阿泰欧法铝业(上海)有限公司	688021.SH	2017.0	3.0	5.86
黑龙江景宏石油设备制造有限公司	603619.SH	2017.0	2.0	3.14
黑龙江景宏石油设备制造有限公司	603619.SH	2018.0	2.0	4.04
