mc	gpdm	bgnd	order	bl
ALLENBERG COTTON CO.(艾伦宝公司)	000726.SZ	2017.0	2.0	4
Heraeus	601869.SH	2017.0	3.0	10.95
上海东星科技进出口有限公司	300406.SZ	2017.0	1.0	4.79
上海东星科技进出口有限公司	300406.SZ	2019.0	3.0	6.26
上海东星科技进出口有限公司	300406.SZ	2018.0	5.0	3.68
上海众福金属制品有限公司	603982.SH	2018.0	2.0	12.14
上海众福金属制品有限公司	603982.SH	2017.0	4.0	3.6
上海众福金属制品有限公司	002931.SZ	2017.0	3.0	9.27
上海会通自动化科技发展有限公司	300461.SZ	2019.0	4.0	3.28
上海信云有色金属发展有限公司	000626.SZ	2017.0	4.0	1.86
上海好孩子精密型钢有限公司	688360.SH	2018.0	2.0	4.49
上海好孩子精密型钢有限公司	688360.SH	2017.0	5.0	2.81
上海科颐维电子科技有限公司	300797.SZ	2018.0	3.0	3.63
上海胜僖汽车配件有限公司	603786.SH	2017.0	5.0	3.31
上海胜僖汽车配件有限公司	603786.SH	2018.0	5.0	3.07
上海顺测电子有限公司	002819.SZ	2019.0	5.0	2.15
东莞华贝电子科技有限公司	688036.SH	2018.0	5.0	3.26
中国石化化工销售有限公司华东分公司,中国石化化工销售有限公司齐鲁经营部,中石化化工销售(香港)有限公司	000301.SZ	2019.0	1.0	15.89
中国石化销售股份有限公司江苏南京石油分公司	002040.SZ	2019.0	1.0	15.84
中国石油	603706.SH	2017.0	1.0	60.34
中国石油天然气股份有限公司塔里木油田分公司	002700.SZ	2018.0	2.0	2.84
中国石油天然气股份有限公司塔里木油田分公司	002700.SZ	2019.0	2.0	10.72
中国石油天然气股份有限公司西气东输销售分公司	000421.SZ	2017.0	1.0	50.26
中国科学器材有限公司	603060.SH	2017.0	2.0	2.61
中国科学器材有限公司	688520.SH	2019.0	3.0	2.83
中国科学器材有限公司	688520.SH	2018.0	5.0	5.43
佛山隆深机器人有限公司	688090.SH	2018.0	2.0	""
北京恒业世纪科技股份有限公司	002960.SZ	2017.0	2.0	5.96
北京恒业世纪科技股份有限公司	002960.SZ	2018.0	4.0	5.25
北京燕都立民屠宰有限公司	002306.SZ	2017.0	5.0	3.02
天津斯瑞德电工材料科技有限公司	300120.SZ	2017.0	4.0	5.22
宁城县通联金属有限公司	300103.SZ	2019.0	1.0	9.14
安徽泉盛化工有限公司	002597.SZ	2018.0	3.0	5.13
安徽泉盛化工有限公司	002597.SZ	2017.0	4.0	4.54
宜宾五粮液酒类销售有限责任公司,宜宾五粮液系列酒品牌营销有限公司	300755.SZ	2017.0	1.0	24.5
山东轩德医药科技有限公司	300725.SZ	2017.0	5.0	3.1
成都天和通科技有限公司	002977.SZ	2017.0	3.0	9.11
成都天和通科技有限公司	002977.SZ	2018.0	4.0	5.99
成都天和通科技有限公司	002977.SZ	2019.0	4.0	6.35
武汉创世纪印刷有限公司	002932.SZ	2017.0	3.0	5.71
汕头市国富锆钛实业有限公司	002167.SZ	2018.0	1.0	52.16
汕头市国富锆钛实业有限公司	002167.SZ	2019.0	1.0	28.08
汕头市国富锆钛实业有限公司	002167.SZ	2017.0	3.0	9.39
江阴市昌润模锻有限公司	300084.SZ	2018.0	4.0	2.67
浙江多凌药用包装材料有限公司	000915.SZ	2017.0	2.0	2.89
海南鑫钰实业有限公司	002167.SZ	2019.0	3.0	6.95
海隆一创株式会社	688588.SH	2017.0	5.0	4.72
深圳市旗丰供应链服务有限公司	688159.SH	2017.0	5.0	5.26
深圳市盐港建设工程有限公司	000088.SZ	2018.0	5.0	1.65
湖南新金城建设工程有限公司	000925.SZ	2018.0	5.0	2.04
潍坊柏立化学有限公司	300765.SZ	2017.0	4.0	8.13
潍坊柏立化学有限公司	300765.SZ	2018.0	5.0	5.41
潍坊柏立化学有限公司	000756.SZ	2019.0	5.0	3.06
烟台东方英达康自动化技术有限公司	000682.SZ	2017.0	4.0	1.83
穆棱市晓峰粮油有限公司	002847.SZ	2017.0	5.0	3.36
第一名	300762.SZ	2019.0	1.0	14.63
第一名	000700.SZ	2018.0	1.0	17.01
第一名	300436.SZ	2017.0	1.0	24.01
第一名	300436.SZ	2018.0	1.0	18.77
第一名	300436.SZ	2019.0	1.0	11
第一名	002565.SZ	2018.0	1.0	16.73
第一名	002565.SZ	2019.0	1.0	13.11
第一名	300337.SZ	2019.0	1.0	36.82
第一名	300227.SZ	2018.0	2.0	""
第一名	002518.SZ	2017.0	1.0	21.22
第一名	002518.SZ	2018.0	1.0	9.95
第一名	002518.SZ	2019.0	1.0	9.64
第一名	002100.SZ	2017.0	1.0	4.04
第一名	002100.SZ	2018.0	1.0	2.16
第一名	002100.SZ	2019.0	1.0	1.67
第一名	688177.SH	2019.0	1.0	16.08
胜威包装	002969.SZ	2017.0	2.0	18.68
胜威包装	002969.SZ	2018.0	2.0	9.24
苏州青马精工机械有限公司	300757.SZ	2017.0	4.0	3.55
西安中国国旅旅行社集团有限责任公司	000610.SZ	2017.0	2.0	0.88
贵州建工集团第六建筑工程有限责任公司	300288.SZ	2017.0	2.0	10.6
连云港金壁矿产品有限公司	688300.SH	2017.0	1.0	9.42
郎溪金润铜业有限公司	002617.SZ	2019.0	1.0	32.72
重庆昊辉建材有限公司	002989.SZ	2019.0	2.0	1.17
青海东台乃尔资源股份有限公司	300769.SZ	2018.0	2.0	13.46
