mc	gpdm	bgnd	order	bl
DUBAIWORLDTRADECENTERLLC	300795.SZ	2019.0	1.0	15.18
上海东申童画文化传播工作室	300133.SZ	2017.0	4.0	1.62
中科恒源供应链有限公司	300317.SZ	2017.0	1.0	18.84
临沂市罗庄区华盛加油站	600212.SH	2017.0	4.0	1.81
云南金三奇药业有限公司	603998.SH	2017.0	1.0	10.1
仁通实业有限公司	300699.SZ	2017.0	1.0	32.17
仁通实业有限公司	300699.SZ	2018.0	1.0	39.49
仁通实业有限公司	300699.SZ	2019.0	1.0	35.63
佰聆数据股份有限公司	688118.SH	2018.0	5.0	7.25
北京中矿信实煤炭科学技术研究院	688078.SH	2017.0	2.0	9.1
北京山石网科信息技术有限公司	688023.SH	2017.0	5.0	5.78
北京点球液压机械制造有限公司	300070.SZ	2018.0	4.0	1.21
南京派欧汽车零部件有限公司	300585.SZ	2018.0	3.0	2.23
南京瑞攀电气有限公司	300670.SZ	2018.0	1.0	3.54
南京瑞攀电气有限公司	300670.SZ	2017.0	3.0	3.47
南京瑞攀电气有限公司	300670.SZ	2019.0	5.0	2.65
嘉兴礼海电气科技有限公司	603610.SH	2017.0	1.0	27.34
嘉兴礼海电气科技有限公司	603610.SH	2018.0	1.0	30.66
国网浙江省电力公司	601865.SH	2017.0	1.0	13.92
大连市机电设备招标有限责任公司	002204.SZ	2019.0	1.0	2.61
宁波市宝敏瑞贸易有限公司	601116.SH	2017.0	1.0	2.58
宁波市宝敏瑞贸易有限公司	601116.SH	2018.0	3.0	2.1
宁波市宝敏瑞贸易有限公司	601116.SH	2019.0	3.0	2.12
安徽省国泰医药有限公司	600851.SH	2017.0	2.0	3.18
山东万泉食品有限公司	603517.SH	2018.0	4.0	5.46
广州市智宣信息科技有限公司	300297.SZ	2018.0	4.0	3.18
广州市达讯通信科技有限公司	603322.SH	2017.0	4.0	3.82
广西中粮生物质能源有限公司	000930.SZ	2017.0	1.0	7.53
成都睿航科技有限公司	688039.SH	2017.0	4.0	4.46
日置(上海)商贸有限公司	002819.SZ	2017.0	4.0	4.32
日置(上海)商贸有限公司	002819.SZ	2018.0	4.0	2.99
日置(上海)商贸有限公司	002819.SZ	2019.0	4.0	2.75
梅州市华盈讯通科技有限公司	688086.SH	2017.0	5.0	6.17
武汉恒正时代商业管理有限公司	002285.SZ	2019.0	2.0	1.55
武汉荣胜明志建设工程有限公司道真分公司	300388.SZ	2017.0	4.0	2.43
江苏建林农资有限公司	000910.SZ	2017.0	5.0	0.73
河北互象文化传媒有限公司	000673.SZ	2017.0	5.0	5.89
深圳富欣达自动化有限公司	300776.SZ	2018.0	3.0	12.83
湖北醇益实业发展有限公司	300755.SZ	2017.0	5.0	2.52
湘西自治州三湘印务有限责任公司	000799.SZ	2017.0	1.0	33.07
漯河双汇物流投资有限公司	000895.SZ	2019.0	2.0	2.68
苏州海顺包装材料有限公司	688321.SH	2017.0	2.0	1.91
苏州海顺包装材料有限公司	688321.SH	2019.0	3.0	6.38
苏州海顺包装材料有限公司	688321.SH	2018.0	4.0	5.88
衡阳水口山金信铅业有限责任公司	600988.SH	2017.0	3.0	""
贵州佳合瑞铝业有限公司	002988.SZ	2019.0	3.0	3.19
龙海公司	688026.SH	2018.0	4.0	5.06
龙海公司	688026.SH	2017.0	5.0	4.66
