mc	gpdm	bgnd	order	bl
1(云南锡业集团(控股)有限责任公司)	000960.SZ	2018.0	1.0	25.04
1(云南锡业集团(控股)有限责任公司)	000960.SZ	2019.0	1.0	27.96
HAISOONINTERNATIONALTRADINGPTELTD	000798.SZ	2018.0	2.0	7.02
HAISOONINTERNATIONALTRADINGPTELTD	000798.SZ	2019.0	4.0	5.23
SlimAluminiumS.p.A.	300473.SZ	2018.0	1.0	6.32
万国纸业太阳白卡纸业有限公司	000719.SZ	2017.0	2.0	2.49
万国纸业太阳白卡纸业有限公司	000719.SZ	2018.0	2.0	1.6
万国纸业太阳白卡纸业有限公司	000719.SZ	2019.0	3.0	1.53
上海牧艺影视文化有限公司	300364.SZ	2017.0	3.0	5.43
上海越创金属材料有限公司	002633.SZ	2019.0	4.0	3.96
东莞市德锋机械设备有限公司	002903.SZ	2019.0	2.0	3.85
东莞市德锋机械设备有限公司	002903.SZ	2018.0	4.0	3.41
东阳欢娱影视文化有限公司	300133.SZ	2017.0	5.0	1.62
中国中铁股份有限公司公司	000498.SZ	2019.0	4.0	1.2
中国铁路成都局集团有限公司西昌车务段	002978.SZ	2017.0	2.0	10.84
中国铁路成都局集团有限公司西昌车务段	002978.SZ	2018.0	4.0	5.87
中建一局集团第一建筑有限公司	002077.SZ	2018.0	1.0	7.02
中建一局集团第一建筑有限公司	002077.SZ	2019.0	1.0	9.04
中石化工建设有限公司	688466.SH	2018.0	4.0	6.03
凯姆德(北京)能源环境科技有限公司	300055.SZ	2018.0	5.0	3.62
北京昕土地调味品有限责任公司	603755.SH	2017.0	2.0	4.74
北京昕土地调味品有限责任公司	603755.SH	2018.0	2.0	3.71
华北利星行机械(北京)有限公司	000780.SZ	2019.0	4.0	4.45
天津市福聚劳务服务有限公司	000711.SZ	2017.0	4.0	1.52
山东瑞光生物科技有限公司	603027.SH	2018.0	3.0	6.09
山东西王糖业有限公司	603027.SH	2017.0	4.0	5.34
山东西王糖业有限公司	603027.SH	2018.0	5.0	4.91
成都网翼科技有限公司	000638.SZ	2019.0	5.0	5.98
扬州市宇鑫金属制品有限公司	600151.SH	2017.0	4.0	""
永辉超市股份有限公司	000759.SZ	2017.0	5.0	2.01
江苏天鸟高新技术股份有限公司	002985.SZ	2018.0	1.0	11.23
江苏天鸟高新技术股份有限公司	002985.SZ	2017.0	2.0	10.53
江苏天鸟高新技术股份有限公司	002985.SZ	2019.0	2.0	7.75
江西纵趣科技有限公司	300459.SZ	2017.0	3.0	3.99
江阴市新暨阳石油有限公司	603353.SH	2017.0	4.0	5.97
江阴市新暨阳石油有限公司	603353.SH	2018.0	4.0	6.3
河南省圣昊新材料股份有限公司	002560.SZ	2017.0	2.0	13.38
浙江安鑫贸易有限公司	000933.SZ	2019.0	3.0	6.5
浙江长城电工科技股份有限公司	605288.SH	2018.0	1.0	2.82
温州华强法兰有限公司	603956.SH	2017.0	2.0	9.71
湖北金伏建设工程有限公司	601778.SH	2017.0	1.0	10.86
烟台南山铝业新材料有限公司	300057.SZ	2019.0	2.0	11.04
烟台南山铝业新材料有限公司	300057.SZ	2018.0	3.0	9.72
简阳海特	300809.SZ	2018.0	2.0	15.95
茂名海威贸易有限公司	002096.SZ	2017.0	5.0	1.6
荣成市宇翔实业有限公司	300248.SZ	2018.0	1.0	3.46
辽宁鑫峰实业贸易有限公司	000633.SZ	2017.0	1.0	44.62
辽宁鑫峰实业贸易有限公司	000633.SZ	2018.0	1.0	58.02
辽宁鑫峰实业贸易有限公司	000633.SZ	2019.0	1.0	37.99
重庆市旺成科技股份有限公司	300733.SZ	2019.0	4.0	3.14
青岛益医科技有限公司	300273.SZ	2017.0	4.0	3.07
