mc	gpdm	bgnd	order	bl
FAIRFIELD GEOTECHNOLOGIES	300191.SZ	2018.0	3.0	14.01
Kyowa Manufacturing Co., Ltd	688360.SH	2019.0	1.0	7.99
上海诺基亚贝尔股份有限公司	300277.SZ	2017.0	1.0	19.1
上海诺基亚贝尔股份有限公司	300277.SZ	2018.0	1.0	13.17
上海诺基亚贝尔股份有限公司	300277.SZ	2019.0	1.0	19.12
上海迈可进出口有限公司	300835.SZ	2018.0	5.0	2.97
东莞市速美达自动化有限公司	688312.SH	2017.0	5.0	3.6
东风商用车有限公司	603950.SH	2017.0	4.0	3.04
东风商用车有限公司	603950.SH	2018.0	4.0	3.35
东风汽车贸易有限公司	300210.SZ	2018.0	2.0	2.9
中国石油天然气股份有限公司天然气销售东部分公司	002608.SZ	2017.0	1.0	16.53
中国石油天然气股份有限公司天然气销售东部分公司	002608.SZ	2018.0	1.0	22.75
中国石油天然气股份有限公司天然气销售东部分公司	600157.SH	2018.0	5.0	5.57
中国石油天然气股份有限公司天然气销售东部分公司	000669.SZ	2018.0	5.0	6.12
中国石油天然气股份有限公司天然气销售东部分公司	000421.SZ	2018.0	1.0	52.24
中国航天科技集团有限公司	002935.SZ	2017.0	4.0	7.29
内蒙古联晟新能源材料股份有限公司	603876.SH	2017.0	3.0	9.82
北京昭衍新药研究中心股份有限公司	688177.SH	2017.0	3.0	7.83
北京昭衍新药研究中心股份有限公司	688177.SH	2018.0	4.0	5.09
北京维通利华实验动物技术有限公司,浙江维通利华实验动物技术有限公司	688202.SH	2018.0	2.0	5.52
合盛硅业股份有限公司	603530.SH	2017.0	1.0	10.54
合盛硅业股份有限公司	603530.SH	2018.0	1.0	15.23
大唐微电子技术有限公司	300096.SZ	2018.0	2.0	4.39
大唐微电子技术有限公司	300096.SZ	2017.0	3.0	3.98
天津市银锚新材料科技有限公司	300828.SZ	2018.0	4.0	1.41
宁波中盛东尼国际贸易有限公司	002858.SZ	2018.0	1.0	5.58
宁波中盛东尼国际贸易有限公司	002858.SZ	2017.0	3.0	3.86
宇芯(成都)集成电路封装测试有限公司(Unisem Chengdu Co., Ltd)	688018.SH	2018.0	3.0	13.18
安徽天星医药集团有限公司	000153.SZ	2017.0	3.0	3.5
山东鲁信天一印务有限公司	000915.SZ	2017.0	3.0	2.59
山西新宝源制药有限公司	000566.SZ	2017.0	3.0	3.83
广州景安智能科技发展有限公司	600382.SH	2018.0	5.0	3.24
斯默菲	688026.SH	2018.0	5.0	4.49
杭州当虹科技有限公司	688088.SH	2017.0	2.0	12.09
杭州当虹科技有限公司	688088.SH	2018.0	3.0	2.77
杭州聚合顺新材料股份有限公司	603949.SH	2018.0	1.0	16.98
杭州聚合顺新材料股份有限公司	603949.SH	2017.0	5.0	4.75
湖北中天荆门鸿宇化工有限公司	000627.SZ	2019.0	3.0	7.77
湖北中天荆门鸿宇化工有限公司	000627.SZ	2018.0	4.0	4.68
琼海程林橡胶贸易有限公司	000955.SZ	2019.0	2.0	4.87
福建龙马环卫装备销售有限公司	002973.SZ	2018.0	5.0	2.72
翰威达贸易(常州)有限公司	000851.SZ	2019.0	1.0	13.57
英潍捷基(上海)贸易有限公司	688505.SH	2019.0	5.0	4.68
英潍捷基(上海)贸易有限公司	688222.SH	2017.0	2.0	12.75
英潍捷基(上海)贸易有限公司	300149.SZ	2018.0	1.0	2.95
英潍捷基(上海)贸易有限公司	002030.SZ	2017.0	3.0	4.66
英潍捷基(上海)贸易有限公司	002030.SZ	2018.0	3.0	4.81
英潍捷基(上海)贸易有限公司	002030.SZ	2019.0	5.0	2.15
西安市公共资源交易中心	000006.SZ	2019.0	3.0	8.89
迁安市思文科德薄板科技有限公司	300217.SZ	2018.0	1.0	6.61
重庆金聚玉诚传媒投资有限公司	002622.SZ	2018.0	4.0	8.12
长沙市丽友化工有限公司	688157.SH	2017.0	3.0	6.19
长沙市丽友化工有限公司	688157.SH	2018.0	4.0	4.39
阿克苏诺贝尔防护涂料(苏州)有限公司	002930.SZ	2017.0	1.0	12.03
鞍山市健竹金属材料经销有限公司	300210.SZ	2017.0	4.0	1.58
