mc	gpdm	bgnd	order	bl
AGENABIOSCIENCE,INC	002030.SZ	2019.0	2.0	4.35
CBH  GRAIN  PTY  LTD  澳洲谷物股份有限公司	002956.SZ	2017.0	1.0	24.74
OLAM INTERNATIONAL LIMITED	600096.SH	2018.0	1.0	""
OLAM INTERNATIONAL LIMITED	600096.SH	2019.0	3.0	""
ZIMASCO (PVT) LTD	002738.SZ	2017.0	4.0	4.07
万科项目外包暂估	300012.SZ	2017.0	4.0	1.18
中联煤层气有限责任公司	300332.SZ	2019.0	1.0	49.42
中联煤层气有限责任公司	300332.SZ	2017.0	2.0	9.28
中联煤层气有限责任公司	300332.SZ	2018.0	2.0	14.02
中船重工F	300810.SZ	2017.0	4.0	9.53
乐清市恒康塑胶电器有限公司	300360.SZ	2018.0	1.0	8.16
亚太森博(山东)浆纸有限公司	000815.SZ	2017.0	4.0	6.6
北京京平尚地投资有限公司	000882.SZ	2017.0	5.0	4.25
北京京平尚地投资有限公司	000882.SZ	2018.0	5.0	4.37
北京京平尚地投资有限公司	000882.SZ	2019.0	5.0	4.64
北京双杰电气股份有限公司	002339.SZ	2018.0	3.0	5.27
厦门佰煤能源有限公司	000905.SZ	2018.0	2.0	6.06
国内某大型商业银行上海分行	300309.SZ	2017.0	1.0	24.05
广东利通管道科技有限公司	600382.SH	2018.0	2.0	7.41
广东利通管道科技有限公司	600382.SH	2017.0	3.0	5.38
昆山兆基能源科技有限公司	300117.SZ	2019.0	5.0	2.4
杭州纽创电子有限公司	688080.SH	2017.0	5.0	2.86
江苏唯思康食品科技发展有限公司	300791.SZ	2017.0	3.0	3.22
江苏唯思康食品科技发展有限公司	300791.SZ	2018.0	3.0	2.97
江西临川建设集团有限公司	002322.SZ	2019.0	2.0	7.96
特定A	601698.SH	2018.0	2.0	4.86
特定A	601698.SH	2017.0	4.0	4.49
登茂通煤业	600348.SH	2019.0	5.0	4.89
石家庄泵联水泵科技有限公司	000688.SZ	2017.0	5.0	3.36
石家庄泵联水泵科技有限公司	000688.SZ	2018.0	5.0	2.9
西门子	300809.SZ	2017.0	1.0	16.23
西门子	300809.SZ	2018.0	1.0	20.48
西门子	002441.SZ	2017.0	3.0	11.38
西门子	002441.SZ	2018.0	3.0	12.45
视加天辰科技有限公司	300081.SZ	2019.0	2.0	11.12
诺和诺德(中国)制药有限公司	300108.SZ	2019.0	2.0	4.06
诺和诺德(中国)制药有限公司	300108.SZ	2018.0	4.0	3.01
诺和诺德(中国)制药有限公司	000597.SZ	2019.0	3.0	1.49
诺和诺德(中国)制药有限公司	000597.SZ	2018.0	4.0	1.73
鄂托克前旗时达绿能天然气有限责任公司	000669.SZ	2017.0	2.0	12.33
鄂托克前旗时达绿能天然气有限责任公司	000669.SZ	2018.0	2.0	9.16
陶氏(张家港)投资有限公司	300821.SZ	2019.0	5.0	5.27
青岛淘花园市政园林建设工程有限公司	000498.SZ	2019.0	5.0	1.09
黑龙江励尔科技发展有限公司	300040.SZ	2019.0	5.0	3.09
黑龙江省龙煤矿业集团有限责任公司	600864.SH	2018.0	5.0	5.36
