mc	gpdm	bgnd	order	bl
Advanced Optwave CO	300776.SZ	2017.0	2.0	6.14
I	601231.SH	2017.0	4.0	5.25
I	601231.SH	2019.0	4.0	3.61
I	000710.SZ	2018.0	4.0	1.49
I	000338.SZ	2017.0	4.0	3.19
I	000338.SZ	2018.0	4.0	1.72
I	000338.SZ	2019.0	4.0	2.07
I	688008.SH	2018.0	3.0	7.31
Intercall Singapore	300578.SZ	2017.0	1.0	35.58
PDV INTERNATIONAL (HK) LTD	000506.SZ	2017.0	2.0	7.38
Royal Golden Eagle	603733.SH	2017.0	2.0	7.98
S V Samford Instruments Ltd.	002975.SZ	2018.0	4.0	2.98
WPI International (Hong Kong)Limited	603893.SH	2017.0	5.0	7.43
上海云克网络科技有限公司	300624.SZ	2017.0	2.0	12.17
上海达昌装饰材料有限公司	603221.SH	2017.0	2.0	9.33
上海达昌装饰材料有限公司	603221.SH	2018.0	3.0	8.2
上海达昌装饰材料有限公司	603221.SH	2019.0	5.0	5.57
东莞市越畅包装材料有限公司	603773.SH	2017.0	5.0	5.2
中国联合网络通信有限公司	300578.SZ	2017.0	2.0	17.05
中国联合网络通信有限公司	002238.SZ	2017.0	2.0	8.2
中国联合网络通信有限公司	002238.SZ	2018.0	2.0	7.82
中国联合网络通信有限公司	002238.SZ	2019.0	2.0	6.3
中外运现代物流有限公司	002858.SZ	2017.0	5.0	3
中外运现代物流有限公司	002858.SZ	2018.0	5.0	2.05
丰城新高焦化有限公司	600397.SH	2019.0	1.0	30.26
丰城新高焦化有限公司	600397.SH	2017.0	3.0	6.95
临沂市东方仪表有限公司	603700.SH	2017.0	3.0	7.77
云南万丰医药有限公司	300086.SZ	2019.0	5.0	4.09
企业J	300722.SZ	2017.0	4.0	6.75
企业J	300722.SZ	2018.0	4.0	5.4
企业J	300722.SZ	2019.0	4.0	4.51
内蒙古黄陶勒盖煤炭有限责任公司	600989.SH	2017.0	2.0	11.45
内蒙古黄陶勒盖煤炭有限责任公司	600989.SH	2018.0	2.0	7.39
北京君如医疗设备贸易有限公司	300310.SZ	2017.0	3.0	2.55
北京思普崚技术有限公司	688023.SH	2018.0	4.0	6.12
台塑+台化	000626.SZ	2017.0	2.0	1.98
咸阳威思曼高压电源有限公司	300797.SZ	2018.0	2.0	3.73
品牌4	002024.SZ	2017.0	4.0	4.3
品牌4	002024.SZ	2019.0	4.0	3.21
国网江苏省电力有限公司	000301.SZ	2019.0	3.0	5.55
山东晨鸣纸业销售有限公司	000695.SZ	2017.0	4.0	5.64
山东晨鸣纸业销售有限公司	300057.SZ	2018.0	1.0	15.25
山东晨鸣纸业销售有限公司	300057.SZ	2017.0	2.0	8.93
山东晨鸣纸业销售有限公司	300057.SZ	2019.0	3.0	10.14
山东晨鸣纸业销售有限公司	002605.SZ	2017.0	1.0	80.66
山东晨鸣纸业销售有限公司	002605.SZ	2018.0	1.0	82.94
山东晨鸣纸业销售有限公司	600247.SH	2018.0	2.0	39.32
嵘航动力	603121.SH	2017.0	3.0	6.23
意尽商贸(上海)有限公司	688028.SH	2017.0	2.0	15.78
意尽商贸(上海)有限公司	688028.SH	2018.0	2.0	15.41
江西科宁科技有限公司	300725.SZ	2017.0	4.0	4.34
江门点点行贸易公司	603477.SH	2019.0	5.0	3.18
江阴市赛英电子股份有限公司	300831.SZ	2019.0	2.0	12.57
沧州市鑫宜达钢管集团股份有限公司	300055.SZ	2019.0	2.0	11.2
沧州市鑫宜达钢管集团股份有限公司	300055.SZ	2018.0	3.0	4.08
深圳市万德装饰设计工程有限公司	000058.SZ	2018.0	3.0	3.36
深圳市昆商易糖供应链有限公司	000833.SZ	2018.0	2.0	15.89
湖北通世达交通开发有限公司	600133.SH	2019.0	4.0	4.26
湖南以仁油脂有限公司	002847.SZ	2017.0	3.0	4.28
湖南以仁油脂有限公司	002847.SZ	2018.0	3.0	3.1
湖南以仁油脂有限公司	002847.SZ	2019.0	3.0	3.53
湖南恒光科技股份有限公司	688199.SH	2018.0	3.0	5.71
苏美达国际技术贸易有限公司	000899.SZ	2019.0	3.0	9.14
苏美达国际技术贸易有限公司	000899.SZ	2018.0	4.0	6.58
苏美达国际技术贸易有限公司	000836.SZ	2017.0	4.0	2.08
英潍捷基(上海)有限贸易公司	688177.SH	2017.0	4.0	5.52
随锐科技股份有限公司	688555.SH	2018.0	3.0	9.59
随锐科技股份有限公司	688555.SH	2019.0	3.0	9.01
霍尔果斯卡行科技有限公司	300773.SZ	2018.0	5.0	2.98
鹰潭市月湖区雄建工程设备租赁有限公司	000010.SZ	2018.0	5.0	3.3
