mc	gpdm	bgnd	order	bl
Australian Country Choice Production Pty Ltd	603477.SH	2019.0	1.0	5.39
Mellanox Technologies, Ltd.	300548.SZ	2017.0	1.0	15.13
S	601231.SH	2018.0	4.0	4.47
S	300268.SZ	2017.0	1.0	34.64
S	300268.SZ	2017.0	2.0	13.92
S	300268.SZ	2017.0	5.0	2.56
S	000682.SZ	2017.0	2.0	2.35
丁智奇控制的公司	300826.SZ	2017.0	3.0	3.64
中国兵器工业集团	000059.SZ	2017.0	1.0	89.67
中国兵器工业集团	688011.SH	2018.0	3.0	5.72
中国平煤神马集团尼龙科技有限公司	605166.SH	2017.0	3.0	6.99
中国平煤神马集团尼龙科技有限公司	605166.SH	2018.0	4.0	8.39
中国平煤神马集团尼龙科技有限公司	000782.SZ	2019.0	5.0	4.86
中国航空技术国际控股有限公司	002023.SZ	2017.0	3.0	7.48
中国航空技术国际控股有限公司	001914.SZ	2017.0	3.0	5.81
中核建中核燃料元件有限公司	003816.SZ	2017.0	3.0	2.91
中核建中核燃料元件有限公司	003816.SZ	2018.0	4.0	2.97
中核建中核燃料元件有限公司	601985.SH	2018.0	3.0	""
中铁十六局铁运工程有限公司	000557.SZ	2018.0	2.0	4.21
互太(番禺)纺织印染有限公司	002486.SZ	2018.0	2.0	4.08
唐山鸿泰水泥有限公司	000931.SZ	2018.0	1.0	4.75
唐山鸿泰水泥有限公司	000931.SZ	2017.0	4.0	1.39
宜兴市山鹰环保设备有限公司	688096.SH	2017.0	1.0	8.61
宜兴市山鹰环保设备有限公司	688096.SH	2018.0	2.0	5.77
富阳申能固废环保再生有限公司	000960.SZ	2017.0	5.0	3.92
成都市三峰物资供应有限公司	300733.SZ	2017.0	2.0	6.59
成都市三峰物资供应有限公司	300733.SZ	2018.0	4.0	4.43
扎鲁特旗罕山肉业有限责任公司	300268.SZ	2017.0	3.0	5.06
新疆苏中建设工程有限公司	000159.SZ	2017.0	5.0	4.13
昆山嘉讯工控电气有限公司	300836.SZ	2018.0	5.0	2.82
武汉致海船舶服务有限公司	000520.SZ	2018.0	2.0	6.42
武汉致海船舶服务有限公司	000520.SZ	2017.0	4.0	4.68
毅龙贸易	688026.SH	2017.0	2.0	11.4
毅龙贸易	688026.SH	2018.0	2.0	13.71
江苏富铁龙钢铁实业有限公司	002667.SZ	2018.0	5.0	3.12
江西启拓控制设备有限公司	300838.SZ	2018.0	2.0	3.43
江西启拓控制设备有限公司	300838.SZ	2019.0	4.0	2.7
浙江日月和明影视文化传媒有限公司	000673.SZ	2019.0	4.0	2.56
深圳市富丰源研磨科技有限公司	002903.SZ	2019.0	3.0	3.59
湘西武陵建筑安装有限责任公司	688009.SH	2018.0	5.0	0.47
肇庆某建筑工程有限公司	002310.SZ	2019.0	3.0	1.57
贵州省冶金建设公司	300091.SZ	2017.0	5.0	4.58
贵州黄平富城实业有限公司	002282.SZ	2017.0	5.0	2.55
贵研铂业	300816.SZ	2017.0	3.0	8.36
起降 5	600115.SH	2018.0	5.0	2.05
迁安市九江线材有限责任公司	300226.SZ	2019.0	2.0	1.11
迁安市九江线材有限责任公司	300226.SZ	2017.0	3.0	1.13
重庆绿色源药业有限公司	603439.SH	2018.0	4.0	7.26
青岛鑫盛宇机械有限公司	002899.SZ	2019.0	5.0	3.34
