mc	gpdm	bgnd	order	bl
UNIWE International Energy Service Ltd	002554.SZ	2018.0	5.0	1.72
上海DIC油墨有限公司	002605.SZ	2018.0	5.0	0.85
上海宏石医疗科技有限公司	688399.SH	2017.0	2.0	15.08
上海宏石医疗科技有限公司	688399.SH	2018.0	2.0	12.58
上海康鹏科技有限公司	688181.SH	2018.0	5.0	4.27
中国储备粮管理集团有限公司	000930.SZ	2019.0	3.0	3.23
中国航发系统内	000738.SZ	2017.0	1.0	23.3
中国航发系统内	000738.SZ	2018.0	2.0	5.11
中国航发系统内	000738.SZ	2019.0	2.0	10.83
中山市大丰自来水有限公司	000685.SZ	2017.0	2.0	11.56
中山市大丰自来水有限公司	000685.SZ	2018.0	2.0	9.52
中山市大丰自来水有限公司	000685.SZ	2019.0	2.0	8.61
中船集团	600150.SH	2017.0	1.0	35.51
中船集团	600150.SH	2018.0	1.0	32.55
中菜电子商务(北京)有限公司	002306.SZ	2017.0	2.0	5.37
亳州市鸿利德药业有限责任公司	300534.SZ	2017.0	3.0	13.14
刚察福兴恒业商贸有限公司	600326.SH	2019.0	4.0	3.62
北京卓优云智科技有限公司	300168.SZ	2017.0	4.0	1.34
北京意厉维纺织品有限公司	002687.SZ	2018.0	2.0	4.69
北京意厉维纺织品有限公司	002687.SZ	2019.0	3.0	4.85
北京百度网讯科技有限公司	603825.SH	2019.0	4.0	4.73
北京百度网讯科技有限公司	603825.SH	2017.0	5.0	6.37
北京百度网讯科技有限公司	603825.SH	2018.0	5.0	5.39
北京百度网讯科技有限公司	300343.SZ	2019.0	1.0	14.19
北京百度网讯科技有限公司	300343.SZ	2018.0	2.0	8.33
北京百度网讯科技有限公司	300343.SZ	2017.0	5.0	2.29
北京百度网讯科技有限公司	300377.SZ	2019.0	5.0	3.72
北京百度网讯科技有限公司	300058.SZ	2017.0	4.0	1.91
北京金瑞铜业有限责任公司	300786.SZ	2017.0	4.0	3.53
卢云弟	600988.SH	2018.0	3.0	""
厦门建发股份有限公司	603327.SH	2017.0	2.0	12.61
合肥杰事杰新材料股份有限公司	603195.SH	2017.0	4.0	3.87
国家粮食局粮食交易协调中心	000930.SZ	2018.0	1.0	26.02
国家粮食局粮食交易协调中心	000930.SZ	2019.0	1.0	23.2
国家粮食局粮食交易协调中心	600811.SH	2018.0	3.0	4.82
国家粮食局粮食交易协调中心	600811.SH	2019.0	5.0	2.6
国网四川省电力公司德阳供电公司	002312.SZ	2019.0	1.0	4.72
国网四川省电力公司德阳供电公司	000731.SZ	2017.0	3.0	7.62
国网四川省电力公司德阳供电公司	000731.SZ	2018.0	3.0	7.54
国网四川省电力公司德阳供电公司	000731.SZ	2019.0	3.0	6.76
国际商业机器(中国)有限公司	002232.SZ	2017.0	3.0	1.34
大冶建工集团有限责任公司	000735.SZ	2017.0	1.0	6.44
太原市梗阳实业集团有限公司销售分公司	000709.SZ	2019.0	3.0	2.06
山东惠诚建筑有限公司淄博分公司	000506.SZ	2018.0	5.0	4.05
常州市立新石墨有限公司	300777.SZ	2018.0	5.0	3.02
广州沛阳贸易有限公司	002023.SZ	2019.0	1.0	9.96
张东卫	000023.SZ	2019.0	5.0	2.66
成都建文科技发展有限公司	000638.SZ	2017.0	2.0	7.04
成都建文科技发展有限公司	000638.SZ	2018.0	2.0	9.65
成都建文科技发展有限公司	000638.SZ	2019.0	2.0	12.82
施耐德	002441.SZ	2017.0	1.0	43.82
施耐德	002441.SZ	2018.0	1.0	39.64
昆山准源精密组件有限公司	300836.SZ	2019.0	3.0	5.6
昌吉金西域棉业有限责任公司玛纳斯县分公司	002087.SZ	2019.0	5.0	3.48
朗易实业(香港)有限公司	000977.SZ	2018.0	2.0	11.21
李满兴	688186.SH	2018.0	4.0	3.63
杭州数梦工场科技有限公司	300370.SZ	2018.0	2.0	5.86
欣旺达电子股份有限公司	688169.SH	2019.0	1.0	44.56
江苏正泰电气集团有限公司	000616.SZ	2018.0	5.0	1.77
河南宏卓电子科技有限公司	300248.SZ	2017.0	5.0	1.36
深圳市江波龙电子有限公司	002970.SZ	2017.0	3.0	2.98
珠海市蓝海之略医疗股份有限公司	002421.SZ	2017.0	1.0	5.55
科利化工	002953.SZ	2018.0	4.0	2.01
菏泽市方明制药有限公司	300630.SZ	2017.0	4.0	2.51
西藏海韵道路材料有限公司	000915.SZ	2018.0	2.0	4.04
贵州双龙航空港经济区国土资源局	000961.SZ	2018.0	4.0	3.78
陕西天宇镁业集团有限公司	000635.SZ	2017.0	5.0	2.03
隆达铝业(烟台)有限公司	002921.SZ	2017.0	2.0	9.46
隆达铝业(烟台)有限公司	002921.SZ	2018.0	2.0	9.04
隆达铝业(烟台)有限公司	002921.SZ	2019.0	3.0	6.39
青州市大自然花卉苗木专业合作社	000711.SZ	2017.0	1.0	2.04
青海青乐化工机械有限责任公司	002827.SZ	2017.0	2.0	17.43
青海青乐化工机械有限责任公司	002827.SZ	2018.0	4.0	9.69
