mc	gpdm	bgnd	order	bl
OPEN-M TECHNOLOGY   LIMITED	002955.SZ	2018.0	4.0	4.98
OWENOILTOOLSLP	300164.SZ	2018.0	4.0	4.11
OWENOILTOOLSLP	300164.SZ	2019.0	4.0	3.56
上海超希实业有限公司	688466.SH	2018.0	1.0	11.9
东方电气集团东方汽轮机有限公司	601226.SH	2017.0	3.0	2.96
东方电气集团东方汽轮机有限公司	000939.SZ	2017.0	3.0	1.06
中国储备棉管理总公司	002087.SZ	2017.0	1.0	11.57
中国储备棉管理总公司	002087.SZ	2018.0	3.0	5.82
中国储备棉管理总公司	002087.SZ	2019.0	4.0	3.95
中石化西南石油工程有限公司油田工程服务分公司(油服分公司)	002629.SZ	2019.0	2.0	5.14
中铁一局集团市政环保工程有限公司	688466.SH	2017.0	1.0	17.27
中铁一局集团市政环保工程有限公司	688466.SH	2018.0	2.0	6.92
义翘科技	688520.SH	2017.0	1.0	9.9
义翘科技	688520.SH	2019.0	2.0	3.63
义翘科技	688520.SH	2018.0	3.0	8.02
北京特里高膜技术有限公司	688178.SH	2018.0	5.0	2.09
华泓文化	300770.SZ	2018.0	1.0	13.83
华泓文化	300770.SZ	2017.0	4.0	8.61
厦门鑫福磊工贸有限公司	002785.SZ	2018.0	5.0	2.43
天津定海通食品贸易有限公司	000571.SZ	2017.0	3.0	4.13
天津环欧国际硅材料有限公司	300373.SZ	2018.0	2.0	6.22
天津环欧国际硅材料有限公司	688599.SH	2017.0	4.0	3.65
天津环欧国际硅材料有限公司	688599.SH	2018.0	4.0	3.67
天津环欧国际硅材料有限公司	688599.SH	2019.0	4.0	3.3
威海市南郊热电有限公司	300699.SZ	2018.0	5.0	3.05
安国市恒盛源中材有限公司	300108.SZ	2017.0	3.0	5.68
山西燃气产业集团有限公司	300332.SZ	2017.0	3.0	6.16
应城市东诚有机硅有限公司	603810.SH	2017.0	3.0	3.02
成都市公共资源交易服务中心	000961.SZ	2017.0	5.0	2.68
新疆阿拉尔鹏祥棉麻有限责任公司	002087.SZ	2019.0	1.0	7.87
日月光半导体(昆山)有限公司	688123.SH	2017.0	3.0	10.33
日月光半导体(昆山)有限公司	688123.SH	2018.0	3.0	9.94
柳州市致美供应链管理实业有限公司	000833.SZ	2019.0	2.0	18.17
沈阳经济技术开发区城管服务中心	300815.SZ	2018.0	1.0	12.11
沈阳诚通金属有限公司	000633.SZ	2017.0	3.0	5.93
沧州灏泰化工产品有限公司	600230.SH	2017.0	5.0	2.6
浙江希伯伦科技有限公司	688555.SH	2017.0	5.0	3.47
浙江新华移动传媒股份有限公司	688228.SH	2017.0	1.0	9.12
浙江新华移动传媒股份有限公司	688228.SH	2019.0	1.0	11.9
深圳市明懿达电子有限公司	002970.SZ	2018.0	1.0	5.32
深圳市明懿达电子有限公司	002970.SZ	2017.0	2.0	4.33
珠海市源信达电子有限公司	300217.SZ	2018.0	5.0	2.89
甘肃华能工程建设有限公司	000552.SZ	2017.0	5.0	3.26
甘肃华能工程建设有限公司	000552.SZ	2019.0	5.0	4.19
神华集团	600886.SH	2017.0	1.0	29.5
苏州顺通网络科技有限公司	000058.SZ	2017.0	4.0	0.72
远景能源(江苏)有限公司	300040.SZ	2017.0	4.0	3.88
重庆小南海水泥厂	600939.SH	2018.0	1.0	1.09
重庆小南海水泥厂	600939.SH	2019.0	1.0	1.42
重庆机场集团有限公司	002928.SZ	2017.0	4.0	3.06
重庆海尔家电销售有限公司长沙分公司	000419.SZ	2018.0	3.0	5.86
重庆海尔家电销售有限公司长沙分公司	000419.SZ	2019.0	3.0	5.59
铁门关永瑞供销有限公司	600251.SH	2018.0	2.0	4.67
青岛飞拓电器有限公司	603629.SH	2017.0	2.0	3.35
鸣志电器(603728.SH)	300833.SZ	2019.0	2.0	5.58
鸣志电器(603728.SH)	300833.SZ	2017.0	3.0	6.17
鸣志电器(603728.SH)	300833.SZ	2018.0	3.0	6.26
