mc	gpdm	bgnd	order	bl
Du Pont China Limited	603657.SH	2017.0	5.0	3.08
J	601231.SH	2017.0	5.0	2.55
J	601231.SH	2019.0	5.0	2.23
J	000710.SZ	2018.0	5.0	1.39
J	000338.SZ	2017.0	5.0	1.17
J	000338.SZ	2018.0	5.0	1.18
J	000338.SZ	2019.0	5.0	1.49
Thomas Magnete GmBH(托马斯)	300816.SZ	2018.0	1.0	14.13
d	000953.SZ	2019.0	4.0	7.35
丁公司	000411.SZ	2017.0	4.0	2.06
丁公司	000411.SZ	2018.0	4.0	2.12
丁公司	000411.SZ	2019.0	4.0	2.16
丁公司	600500.SH	2017.0	4.0	1.48
东方希望集团有限公司	000933.SZ	2017.0	5.0	0.65
中国能源建设集团广东火电工程有限公司	000539.SZ	2019.0	4.0	2.63
中国能源建设集团广东火电工程有限公司	000539.SZ	2017.0	5.0	1.15
中国能源建设集团广东火电工程有限公司	000539.SZ	2018.0	5.0	1.14
中文发集团文化有限公司	002305.SZ	2018.0	5.0	0.86
内蒙古一机集团进出口有限责任公司	000976.SZ	2017.0	1.0	23.73
内蒙古一机集团进出口有限责任公司	000976.SZ	2018.0	1.0	57.65
内蒙古一机集团进出口有限责任公司	000976.SZ	2019.0	1.0	37
北京腾讯文化传媒有限公司	300392.SZ	2017.0	2.0	13.96
北京腾讯文化传媒有限公司	603825.SH	2018.0	1.0	26.03
北京腾讯文化传媒有限公司	603825.SH	2019.0	1.0	22.67
北京腾讯文化传媒有限公司	300343.SZ	2017.0	1.0	11.71
北京腾讯文化传媒有限公司	300343.SZ	2018.0	3.0	5.94
北京腾讯文化传媒有限公司	300343.SZ	2019.0	3.0	4.02
北京腾讯文化传媒有限公司	300071.SZ	2017.0	1.0	13.94
北京腾讯文化传媒有限公司	002400.SZ	2017.0	2.0	6.13
北京腾讯文化传媒有限公司	002400.SZ	2018.0	2.0	5.48
北京腾讯文化传媒有限公司	002400.SZ	2019.0	5.0	3.3
北京腾讯文化传媒有限公司	300058.SZ	2017.0	5.0	1.73
博康智能信息技术有限公司	600225.SH	2018.0	2.0	11.36
博康智能信息技术有限公司	002368.SZ	2018.0	5.0	1.34
厦门怡佳美实验器材有限公司	603392.SH	2017.0	4.0	5.41
嘉吉饲料(新疆)有限公司	300313.SZ	2019.0	4.0	2.83
四川一通鼎晟铸造有限公司	300733.SZ	2019.0	1.0	7.15
四川长金实业有限公司	600039.SH	2017.0	2.0	2.84
大商道商品交易市场股份有限公司及下的其他企业	601609.SH	2018.0	1.0	8.31
大商道商品交易市场股份有限公司及下的其他企业	601609.SH	2017.0	3.0	3.82
大商道商品交易市场股份有限公司及下的其他企业	601609.SH	2019.0	3.0	5.41
太仓明佳糖酒有限公司	002930.SZ	2017.0	5.0	3.03
宁波夏达工具制造有限公司	002444.SZ	2017.0	4.0	2.01
宁波夏达工具制造有限公司	002444.SZ	2018.0	4.0	1.35
山东福贞金属包装有限公司	603156.SH	2017.0	4.0	2.55
常熟市国土局	601512.SH	2017.0	1.0	32.26
广西源安堂药业有限公司	300086.SZ	2018.0	2.0	11.35
广西源安堂药业有限公司	300086.SZ	2019.0	3.0	10.38
张家港保税区弘达晟国际贸易有限公司	002629.SZ	2018.0	1.0	28.19
恩益禧数码应用产品贸易(上海)有限公司	002955.SZ	2017.0	1.0	11.06
恩益禧数码应用产品贸易(上海)有限公司	300271.SZ	2018.0	1.0	9.23
恩益禧数码应用产品贸易(上海)有限公司	300271.SZ	2019.0	1.0	11.65
本溪经济开发区本钢环宇磁性材料有限公司	300835.SZ	2018.0	4.0	3.18
本溪经济开发区本钢环宇磁性材料有限公司	300835.SZ	2017.0	5.0	2.53
李**	000573.SZ	2018.0	4.0	5.56
李**	000573.SZ	2019.0	5.0	3.87
杭州信多达电器有限公司	002242.SZ	2017.0	1.0	16.83
武汉经济技术开发区规划土地局	002305.SZ	2017.0	2.0	18.71
浙江杭钢国贸有限公司	000720.SZ	2019.0	1.0	27.47
浙江省新华书店	000719.SZ	2018.0	1.0	2.71
温州矿山井巷工程有限公司	000603.SZ	2017.0	4.0	8.62
湖南北山建设集团电力机电设备安装有限公司	000014.SZ	2019.0	5.0	1.88
百鸿电线(深圳)有限公司宝安分公司	300787.SZ	2018.0	2.0	2.86
银川产权交易中心(有限公司)	300023.SZ	2018.0	5.0	5.12
长岭股份分公司	000819.SZ	2017.0	2.0	12.26
长岭股份分公司	000819.SZ	2018.0	2.0	3.56
长岭股份分公司	000819.SZ	2019.0	2.0	3.67
陕西重型汽车有限公司	300527.SZ	2017.0	1.0	10.48
陕西重型汽车有限公司	300527.SZ	2019.0	3.0	7.02
陕西重型汽车有限公司	300527.SZ	2018.0	4.0	3.64
陕西重型汽车有限公司	300103.SZ	2019.0	2.0	7.85
