mc	gpdm	bgnd	order	bl
ALLTEK TECHNOLOGY(HK)LTD	300504.SZ	2018.0	2.0	5.92
ALLTEK TECHNOLOGY(HK)LTD	300504.SZ	2017.0	3.0	3
EXXAROGROO	000923.SZ	2019.0	3.0	2.12
HuntingTitan	300164.SZ	2019.0	2.0	9.19
LEENO INDUSTRIAL INC	688006.SH	2017.0	1.0	5.62
LEENO INDUSTRIAL INC	688006.SH	2018.0	5.0	2.93
Ultimate Automotive Engineering Inc	300825.SZ	2018.0	5.0	5.03
上海曼恒数字技术股份有限公司	688078.SH	2018.0	3.0	8.17
上海繁枫真空科技有限公司	002943.SZ	2019.0	1.0	7.23
上海翰声信息技术有限公司	300245.SZ	2017.0	5.0	2.9
中国石化集团	000677.SZ	2017.0	1.0	20.5
中国石化集团	000677.SZ	2018.0	1.0	33.59
中国铁路总公司	688009.SH	2018.0	2.0	0.63
中国铁路总公司	688009.SH	2017.0	4.0	0.94
中国铁路总公司	000792.SZ	2018.0	1.0	9.06
临夏珍草堂商贸有限责任公司	300049.SZ	2017.0	5.0	4.21
临夏珍草堂商贸有限责任公司	300049.SZ	2018.0	5.0	2.89
内蒙古伊利实业集团股份有限公司武汉分公司	000759.SZ	2018.0	2.0	2.32
内蒙古伊利实业集团股份有限公司武汉分公司	000759.SZ	2019.0	2.0	2.2
凌源市杏仁加工厂佳裕厂	000848.SZ	2017.0	4.0	7.22
凌源市杏仁加工厂佳裕厂	000848.SZ	2018.0	4.0	6.65
利胜地中海航运中国有限公司	000905.SZ	2017.0	3.0	4.95
南昌市新建区财政局	600170.SH	2017.0	3.0	""
台州市一铭医药化工有限公司	000566.SZ	2018.0	1.0	15.66
台州市一铭医药化工有限公司	000566.SZ	2019.0	1.0	16.88
台州市一铭医药化工有限公司	000566.SZ	2017.0	5.0	3.46
国网江苏省电力有限公司常州供电分公司	300777.SZ	2017.0	1.0	34.8
国网江苏省电力有限公司常州供电分公司	300777.SZ	2018.0	1.0	40.54
威海百克环保工程有限公司	688101.SH	2018.0	5.0	2.83
安徽顺和堂中药饮片有限公司	603439.SH	2017.0	4.0	6.57
常州金坛万杰电器有限公司	002857.SZ	2018.0	4.0	2.39
广东新华发行集团股份有限公司	000529.SZ	2019.0	1.0	13.15
广州安信医药有限公司	688505.SH	2018.0	2.0	7.45
广州安信医药有限公司	688505.SH	2019.0	3.0	6.84
开德贸易(上海)有限公司	000806.SZ	2019.0	2.0	6.15
张家港扬子纺纱有限公司	002486.SZ	2017.0	1.0	18.69
张家港扬子纺纱有限公司	002486.SZ	2018.0	1.0	18.09
张家港扬子纺纱有限公司	002486.SZ	2019.0	1.0	15.12
徐州金虹特钢有限公司	300226.SZ	2019.0	4.0	0.86
江苏康缘药业股份有限公司	600538.SH	2018.0	4.0	3.48
江阴润玛电子材料股份有限公司	688019.SH	2018.0	2.0	11.84
泰格医药	688266.SH	2017.0	1.0	17.86
泰格医药	688266.SH	2018.0	1.0	15.26
浙江诸安建设集团有限公司	300324.SZ	2017.0	1.0	2.48
润峰电力有限公司	300117.SZ	2017.0	4.0	2.49
温县五岳金属制品有限公司	300263.SZ	2018.0	5.0	2.52
滨海海河建筑劳务有限公司	300263.SZ	2019.0	1.0	4.94
滨海海河建筑劳务有限公司	300263.SZ	2018.0	3.0	2.76
福州闽地勘测规划有限公司	300826.SZ	2017.0	5.0	2.92
科莱恩丰益脂肪胺(连云港)有限公司	300801.SZ	2017.0	2.0	8.86
科莱恩丰益脂肪胺(连云港)有限公司	300801.SZ	2018.0	3.0	6.36
萍乡市电瓷制造有限公司	002452.SZ	2018.0	5.0	0.94
西安瑞方供应链管理有限公司	000721.SZ	2019.0	3.0	2.56
通山县龙辉石材厂	002989.SZ	2017.0	4.0	2.34
黄骅市鑫茂肉类食品有限公司	300313.SZ	2019.0	3.0	10.95
