mc	gpdm	bgnd	order	bl
IQVIARDSEASTASIAPTE.LTD	688177.SH	2018.0	2.0	14.84
Kangamiut Seafood A	300268.SZ	2017.0	5.0	2.56
上海东浩人力资源有限公司	300662.SZ	2017.0	1.0	21.74
上海复深蓝软件股份有限公司	300245.SZ	2019.0	1.0	5.27
上海复深蓝软件股份有限公司	300245.SZ	2018.0	2.0	9.28
中农集团控股四川农资有限公司	600423.SH	2017.0	4.0	""
中国石油天然气股份有限公司天然气销售川渝分公司成都销售部	000912.SZ	2019.0	1.0	31.87
乌鲁木齐科迪彩印包装有限公司	300106.SZ	2017.0	5.0	1.8
北京广利核系统工程有限公司	601985.SH	2019.0	5.0	""
唐山百驰商贸有限公司	600997.SH	2017.0	4.0	7.14
唐山百驰商贸有限公司	600997.SH	2018.0	4.0	5.12
唐山百驰商贸有限公司	600997.SH	2019.0	4.0	3.01
四川同诚包装有限公司	300841.SZ	2018.0	5.0	7.12
四川能投(香港)控股有限公司	000409.SZ	2019.0	5.0	5.34
天津陆鹰车业有限公司	000017.SZ	2017.0	4.0	9.43
太仓市国土资源局	600846.SH	2017.0	1.0	13.04
宁波安丰化工有限公司	002119.SZ	2019.0	5.0	4.86
广西融水阳光木业有限公司	002043.SZ	2018.0	1.0	4.06
广西融水阳光木业有限公司	002043.SZ	2017.0	4.0	3.58
德同(北京)科技发展有限公司	300813.SZ	2018.0	1.0	7.57
德同(北京)科技发展有限公司	300813.SZ	2019.0	1.0	10.21
惠州市惠阳区秋长启程金属制品厂	300317.SZ	2018.0	2.0	4.64
成都富临亨源石化有限公司	002357.SZ	2018.0	4.0	2.21
扬达公路工程有限公司	000809.SZ	2019.0	4.0	9.09
昆山威普特机器人科技有限公司	688516.SH	2019.0	1.0	7.85
昆山威普特机器人科技有限公司	688516.SH	2017.0	5.0	2.96
格特拉克(江西)传动系统有限公司	000550.SZ	2017.0	4.0	3.48
格特拉克(江西)传动系统有限公司	000550.SZ	2018.0	4.0	3.64
江苏乾润环保科技有限公司	688096.SH	2017.0	5.0	2.04
江苏佳铝实业股份有限公司	002323.SZ	2017.0	2.0	3.4
江苏宝利航空装备投资有限公司	000099.SZ	2019.0	5.0	3.22
河南五建城乡建设发展有限公司	000544.SZ	2019.0	3.0	6.78
河南神火国贸有限公司	603876.SH	2017.0	1.0	15.91
济南铁路物资工业集团有限公司	002307.SZ	2018.0	2.0	3.46
淄博大明通顺不锈钢有限公司	300594.SZ	2018.0	3.0	5.28
淄博大明通顺不锈钢有限公司	300594.SZ	2017.0	4.0	5.21
淄博大明通顺不锈钢有限公司	300786.SZ	2018.0	4.0	3.74
深圳市中执供应链管理有限公司	002102.SZ	2017.0	2.0	4.29
深圳市中执供应链管理有限公司	002102.SZ	2018.0	2.0	3.41
甘肃龙昌石化集团有限公司	002457.SZ	2017.0	1.0	11.98
甲骨文(中国)软件系统有限公司	002153.SZ	2017.0	3.0	7.4
甲骨文(中国)软件系统有限公司	002153.SZ	2018.0	4.0	7.87
甲骨文(中国)软件系统有限公司	002153.SZ	2019.0	4.0	4.24
纷美(北京)贸易有限公司	002946.SZ	2017.0	2.0	2.67
陈克斌	000502.SZ	2018.0	1.0	23.45
