mc	gpdm	bgnd	order	bl
Heinemann Asia Pacific Pte Ltd	002656.SZ	2017.0	2.0	7.49
Heinemann Asia Pacific Pte Ltd	002656.SZ	2018.0	4.0	4.82
MercuriaEnergyTradingPteLtd.	000698.SZ	2018.0	2.0	21.59
SEW-传动设备(苏州)有限公司	688360.SH	2017.0	3.0	4.13
SEW-传动设备(苏州)有限公司	688360.SH	2019.0	4.0	3.75
SEW-传动设备(苏州)有限公司	688360.SH	2018.0	5.0	2.61
Silterra Malaysia     SDN.BHD	603068.SH	2018.0	5.0	7.37
Taiwan  Semiconductor Manufacturing Co., Ltd(台积电)	688018.SH	2018.0	1.0	61.45
Thermo Fisher(赛默飞世尔)	603259.SH	2017.0	1.0	5.41
VIETRAVEL	000610.SZ	2018.0	3.0	1.16
上海**有限公司	300380.SZ	2019.0	2.0	6.92
上海乐纯生物技术有限公司	688278.SH	2017.0	4.0	6
上海宝钢浦东国际贸易有限公司	000559.SZ	2018.0	1.0	5.93
上海宝钢浦东国际贸易有限公司	000559.SZ	2017.0	2.0	3.91
上海宝钢浦东国际贸易有限公司	000559.SZ	2019.0	2.0	3.44
上海宝钢浦东国际贸易有限公司	300421.SZ	2018.0	1.0	26.99
上海宝钢浦东国际贸易有限公司	300421.SZ	2019.0	1.0	7.52
上海宝钢浦东国际贸易有限公司	000039.SZ	2017.0	1.0	2.34
上海宝钢浦东国际贸易有限公司	000039.SZ	2018.0	2.0	2.55
云南裕砼建筑工程有限公司	002200.SZ	2017.0	4.0	2.38
北京德盛利诚科技发展有限公司	688004.SH	2019.0	1.0	5.56
华峰集团有限公司	300644.SZ	2017.0	3.0	8.63
南亚科技	688099.SH	2018.0	3.0	3.68
南阳汉冶特钢有限公司	300767.SZ	2017.0	2.0	11.2
南阳汉冶特钢有限公司	300767.SZ	2019.0	3.0	5.66
品牌2	002024.SZ	2017.0	2.0	6.09
品牌2	002024.SZ	2019.0	2.0	7.6
四川衡远电子科技开发有限公司	688555.SH	2017.0	4.0	7.62
太原市供电局	000983.SZ	2019.0	5.0	1.12
客商五	600491.SH	2018.0	5.0	1.25
山东天成建设工程有限公司	002469.SZ	2017.0	1.0	8.41
山东天成建设工程有限公司	002469.SZ	2019.0	5.0	2.78
山西晋泓腾科贸有限公司	600123.SH	2018.0	5.0	1.65
山西晋泓腾科贸有限公司	600123.SH	2019.0	5.0	1.6
常熟市重机台板机架制造有限公司	002021.SZ	2019.0	3.0	3.86
广州市华粤瑞科科学器材有限公司	688278.SH	2018.0	5.0	5.55
徐州工业锅炉有限公司	300152.SZ	2017.0	3.0	2.9
成都国瑞化工有限公司	000859.SZ	2018.0	3.0	5.37
无锡顶太国际贸易有限公司	603221.SH	2019.0	1.0	14.42
无锡顶太国际贸易有限公司	603221.SH	2018.0	2.0	8.52
无锡顶太国际贸易有限公司	603221.SH	2017.0	3.0	7.73
明治制果株式会社	688505.SH	2017.0	3.0	8.36
江苏恒翔印务有限公司	688566.SH	2018.0	1.0	22.47
泰安瑞泰纤维素有限公司	688021.SH	2017.0	2.0	6.16
泰安瑞泰纤维素有限公司	688021.SH	2018.0	5.0	3.49
洛阳龙泉华辉贸易有限公司	002560.SZ	2017.0	1.0	20.81
浙江前程石化股份有限公司	002427.SZ	2017.0	5.0	4.42
深圳市全药网药业有限公司	000078.SZ	2018.0	2.0	1.36
深圳市凯恒珠宝实业有限公司	000025.SZ	2017.0	2.0	6.49
深圳市凯恒珠宝实业有限公司	000025.SZ	2018.0	4.0	5.35
深圳市华慈投资发展有限公司	002989.SZ	2018.0	2.0	1.46
深圳市国光辉劳务派遣有限公司	002789.SZ	2017.0	4.0	2.65
深圳市行动力家居装饰有限公司	002620.SZ	2017.0	3.0	2.98
的	000401.SZ	2017.0	1.0	30.09
的	000401.SZ	2018.0	1.0	35.33
的	000401.SZ	2019.0	2.0	6.07
第一	300280.SZ	2019.0	1.0	52.49
第一	000623.SZ	2017.0	1.0	16.95
第一	000623.SZ	2018.0	1.0	9.98
第一	000623.SZ	2019.0	1.0	9.58
第一	300604.SZ	2017.0	1.0	5.47
第一	002619.SZ	2017.0	1.0	7.07
第一	002619.SZ	2018.0	1.0	8.37
第一	300549.SZ	2017.0	1.0	34.58
第一	300549.SZ	2018.0	1.0	27.84
第一	000711.SZ	2018.0	1.0	7.54
第一	000711.SZ	2019.0	1.0	3.23
第一	002027.SZ	2018.0	1.0	17.03
第一	688128.SH	2019.0	1.0	9.25
第一	002029.SZ	2017.0	1.0	4.09
第一	002029.SZ	2018.0	1.0	3.12
第一	002029.SZ	2019.0	1.0	3.92
第一	002762.SZ	2017.0	1.0	17.67
第一	002762.SZ	2018.0	1.0	21.26
第一	002762.SZ	2019.0	1.0	34.78
行芝达集团	688001.SH	2018.0	1.0	7.85
赤峰贺邦机电制造有限责任公司	000780.SZ	2019.0	3.0	4.45
长沙派新自动化控制系统有限公司	300338.SZ	2017.0	4.0	1.47
长沙派新自动化控制系统有限公司	300338.SZ	2018.0	4.0	2.22
陕西施毛力机电设备制造有限公司	300023.SZ	2019.0	5.0	0.25
