mc	gpdm	bgnd	order	bl
AMERICAN COTTON COOP	000850.SZ	2017.0	4.0	3.55
HOWARSMITH	000571.SZ	2019.0	4.0	1.53
RockwellCollinsSimulation&TrainingSolution	002023.SZ	2019.0	5.0	3.03
上汽通用汽车销售有限公司	002607.SZ	2017.0	3.0	16.56
上海华峰铝业股份有限公司	002592.SZ	2018.0	4.0	7.76
上海茂高物产贸易有限公司	002652.SZ	2017.0	2.0	12.27
上海茂高物产贸易有限公司	002652.SZ	2018.0	3.0	4.89
中山市君创电子科技有限公司	002959.SZ	2018.0	3.0	3.25
中煤第五建设有限公司第三工程处	000975.SZ	2017.0	4.0	6.96
五矿二十三冶建设集团有限公司	000886.SZ	2017.0	1.0	18
五矿二十三冶建设集团有限公司	002146.SZ	2017.0	5.0	1.17
佛山市龙兴科技有限公司	603060.SH	2018.0	2.0	4.74
北京信诺时代科技发展有限公司	002232.SZ	2018.0	5.0	2.49
北京信诺时代科技发展有限公司	300344.SZ	2019.0	3.0	5.65
北京凯普林光电科技股份有限公司	688025.SH	2017.0	2.0	8.72
北京凯普林光电科技股份有限公司	688025.SH	2018.0	2.0	8
北京圣通和科技有限公司	688051.SH	2018.0	3.0	4.7
北京码牛科技有限公司	002368.SZ	2018.0	4.0	1.57
博世华域转向系统(烟台)有限公司	000030.SZ	2019.0	1.0	4.27
台湾博达著作权代理有限公司	300788.SZ	2018.0	2.0	4.4
台湾博达著作权代理有限公司	300788.SZ	2017.0	3.0	3.15
启祥国际科技有限公司	002955.SZ	2018.0	5.0	3.96
唐山文丰山川轮毂有限公司	603279.SH	2018.0	3.0	6.39
喻登琴	300106.SZ	2017.0	3.0	3.13
天津开发区经纬设备安装有限公司	000616.SZ	2019.0	2.0	2.74
宁波大榭中苏融晟供应链管理有限公司	600220.SH	2018.0	5.0	3.38
广东电网公司中山供电局	002824.SZ	2017.0	4.0	4.45
广州正卓印刷有限公司	300740.SZ	2017.0	4.0	3.92
昆山广悦快捷电子有限公司	688080.SH	2017.0	3.0	5.06
昆山广悦快捷电子有限公司	688080.SH	2018.0	3.0	5.12
昆明荣城房地产经纪有限公司	002285.SZ	2017.0	4.0	0.67
易县某园林绿化工程有限公司	002310.SZ	2017.0	5.0	0.63
杭州中海华弘煤炭有限公司	000767.SZ	2018.0	4.0	5.5
杭州冠成通信技术有限公司	688555.SH	2019.0	5.0	5.65
武汉光明乳业销售有限公司	000759.SZ	2018.0	5.0	1.28
武汉光明乳业销售有限公司	000759.SZ	2019.0	5.0	1.35
武汉华邦生态环境有限公司	300536.SZ	2019.0	2.0	3.96
浙江青点贸易有限公司	600052.SH	2019.0	4.0	""
深圳市入江机电设备有限公司	688312.SH	2018.0	5.0	2.74
深圳市百圣百电子有限公司	300609.SZ	2017.0	5.0	4.2
牡丹江新闻传媒集团服务外包有限公司	002987.SZ	2017.0	3.0	""
牡丹江新闻传媒集团服务外包有限公司	002987.SZ	2018.0	3.0	""
珠海光库科技股份有限公司	688025.SH	2018.0	1.0	8.66
珠海光库科技股份有限公司	688025.SH	2017.0	3.0	6.13
瑞安市自然资源和规划局	000517.SZ	2019.0	4.0	10.2
眉山盛泰电气有限公司	300820.SZ	2018.0	1.0	6.05
眉山盛泰电气有限公司	300820.SZ	2017.0	3.0	4.35
石河子宝林牛场	300106.SZ	2017.0	1.0	9.61
石河子宝林牛场	300106.SZ	2018.0	1.0	10.01
福沃德石化(大连)有限公司	002094.SZ	2019.0	2.0	8.89
重庆万州金龙铜管销售有限公司	000530.SZ	2017.0	5.0	2.29
重庆信泛通智能科技有限公司	002421.SZ	2018.0	4.0	0.79
陕西瑞迅电子信息技术有限公司	300771.SZ	2017.0	4.0	4.09
陕西瑞迅电子信息技术有限公司	300771.SZ	2018.0	4.0	3.61
首钢京唐钢铁联合有限责任公司	300217.SZ	2017.0	1.0	10.93
首钢京唐钢铁联合有限责任公司	300217.SZ	2018.0	3.0	3.36
首钢京唐钢铁联合有限责任公司	000039.SZ	2017.0	5.0	1.27
