mc	gpdm	bgnd	order	bl
一汽-大众销售有限责任公司	002682.SZ	2017.0	3.0	6.5
一汽-大众销售有限责任公司	002607.SZ	2017.0	1.0	24.9
上海通立信息科技有限公司	300609.SZ	2017.0	1.0	19.89
上海通立信息科技有限公司	300609.SZ	2018.0	1.0	19.57
上海通立信息科技有限公司	300609.SZ	2019.0	1.0	9.02
中国石油天然气第七建设公司	002469.SZ	2019.0	1.0	10.58
伟思富奇环境试验仪器(太仓)有限公司	300012.SZ	2019.0	4.0	1.54
北京方正世纪信息系统有限公司	688168.SH	2018.0	2.0	40.84
北京方正世纪信息系统有限公司	688168.SH	2017.0	3.0	20.72
北京方正世纪信息系统有限公司	300231.SZ	2019.0	4.0	5.29
北京鼎力劲能能源技术有限公司	600590.SH	2017.0	5.0	""
南昌宝江钢材加工配送有限公司	000550.SZ	2017.0	1.0	4.04
南昌宝江钢材加工配送有限公司	000550.SZ	2018.0	1.0	4.25
南昌宝江钢材加工配送有限公司	000550.SZ	2019.0	1.0	3.68
哈尔滨哈锅电力设备有限公司	300105.SZ	2017.0	5.0	2.85
天津市房屋维修资金管理中心	000616.SZ	2019.0	4.0	1.62
天津市房屋维修资金管理中心	000965.SZ	2017.0	4.0	1.42
广州安必平医药科技股份有限公司	002030.SZ	2018.0	5.0	2.8
广州市竤天广告有限公司	300781.SZ	2017.0	3.0	2.81
广西金贝医药有限责任公司	600538.SH	2017.0	4.0	4.18
得捷电子(上海)有限公司	688001.SH	2018.0	4.0	4.56
惠州宝田塑胶包装有限公司	688398.SH	2017.0	5.0	2.75
新特能源股份有限公司	603105.SH	2017.0	1.0	10.27
新联电子	688100.SH	2018.0	2.0	4.72
新联电子	688100.SH	2017.0	4.0	3.51
杭州落英网络科技有限公司	603189.SH	2018.0	5.0	6.14
深圳市康力文广科技有限公司	002955.SZ	2017.0	3.0	8.22
湖南新国大印业有限公司	002412.SZ	2017.0	3.0	5.71
盘锦市电业局	000059.SZ	2017.0	3.0	1.99
盘锦市电业局	000059.SZ	2018.0	3.0	1.73
第四位	601558.SH	2018.0	4.0	4.97
第四位	601558.SH	2019.0	4.0	6.45
第四位	002363.SZ	2017.0	4.0	5.2
第四位	002363.SZ	2018.0	4.0	5.67
第四位	300279.SZ	2017.0	4.0	2.13
第四位	300279.SZ	2018.0	4.0	1.96
第四位	300279.SZ	2019.0	4.0	2.09
蒙东能源控股有限责任公司煤炭销售分公司	600863.SH	2019.0	4.0	5.9
重庆中沃能源化工销售有限公司	000912.SZ	2018.0	3.0	2.69
重庆中沃能源化工销售有限公司	000912.SZ	2019.0	4.0	3.45
长沙九平机电设备有限公司	002903.SZ	2019.0	5.0	2.85
雷勃电气(无锡)有限公司	002576.SZ	2019.0	3.0	4.64
霍城县君到劳务有限责任公司	002941.SZ	2017.0	4.0	2.76
首虹有限公司	002549.SZ	2019.0	1.0	15.37
