mc	gpdm	bgnd	order	bl
CARNAUBA  BRASIL LTDA	300743.SZ	2017.0	4.0	5.05
CEACINTERNATIONALLIMITED	300504.SZ	2019.0	3.0	3.64
OMNI UNITED (S) PTE LTD	603335.SH	2019.0	3.0	11.81
PacificBiosciencesofCalifor	000710.SZ	2019.0	5.0	2.39
Pintsch Tiefenbach	002972.SZ	2017.0	1.0	57.38
Pintsch Tiefenbach	002972.SZ	2018.0	1.0	74.47
上海朝雍计算机科技服务中心(有限合伙)	300245.SZ	2018.0	1.0	11.75
上海朝雍计算机科技服务中心(有限合伙)	300245.SZ	2019.0	3.0	4.76
上海苏楚金属材料有限公司	002976.SZ	2017.0	2.0	5.27
中国电建集团河北电力勘测设计研究院有限公司	000958.SZ	2018.0	1.0	17.6
中海炼化	600968.SH	2017.0	1.0	""
中海炼化	600968.SH	2018.0	1.0	""
中科宇能科技发展有限公司	300772.SZ	2018.0	4.0	4.56
兖矿煤化供销有限公司	300801.SZ	2017.0	3.0	6.59
兖矿煤化供销有限公司	300801.SZ	2018.0	4.0	4.73
北方联合电力煤炭运销有限责任公司	600863.SH	2017.0	1.0	29.69
北方联合电力煤炭运销有限责任公司	600863.SH	2018.0	1.0	21.48
北方联合电力煤炭运销有限责任公司	600863.SH	2019.0	5.0	5.26
南通住友电木有限公司	002823.SZ	2017.0	3.0	3.27
四川明耀电力工程有限公司	000803.SZ	2018.0	5.0	5.22
国电陕西燃料有限公司	000966.SZ	2017.0	2.0	10.17
国电陕西燃料有限公司	000966.SZ	2018.0	3.0	4.47
国电陕西燃料有限公司	000966.SZ	2019.0	4.0	6.03
国网四川省电力公司攀枝花供电公司	300345.SZ	2018.0	4.0	5.35
国网四川省电力公司攀枝花供电公司	300345.SZ	2017.0	5.0	4.03
安徽铜冠有色金属(池州)有限责任公司	600988.SH	2019.0	1.0	5
山东万博化工有限公司	000756.SZ	2017.0	4.0	4.33
山东晨鸿电气有限公司	002622.SZ	2017.0	4.0	4.12
常州市征征物资有限公司	605288.SH	2019.0	1.0	3.93
常州市征征物资有限公司	605288.SH	2017.0	3.0	2.76
常州市征征物资有限公司	605288.SH	2018.0	4.0	2.47
成都安科泰丰科技有限公司	300789.SZ	2017.0	4.0	5.4
成都安科泰丰科技有限公司	300789.SZ	2018.0	4.0	3.92
成都市锦绣园林建筑工程有限责任公司	000609.SZ	2017.0	5.0	0.81
排名5	000662.SZ	2017.0	5.0	4.78
排名5	000662.SZ	2018.0	5.0	5.19
无锡市豪达工艺品有限公司	603489.SH	2017.0	2.0	8.78
无锡市豪达工艺品有限公司	603489.SH	2018.0	2.0	7.74
杭州森宝食品有限公司	603719.SH	2017.0	2.0	4.33
杭州森宝食品有限公司	603719.SH	2018.0	5.0	2.91
桂林朗程国际旅行社	000978.SZ	2019.0	4.0	3.01
永康市大成工贸有限公司	002878.SZ	2017.0	4.0	2.45
江苏恒融化工有限公司	002095.SZ	2018.0	5.0	5.16
江苏省皖煤运销有限公司	002479.SZ	2018.0	5.0	6.21
江苏腾丰环保科技有限公司	688096.SH	2017.0	2.0	3.17
河南大有能源股份有限公司	000966.SZ	2017.0	5.0	6.52
河南大有能源股份有限公司	000966.SZ	2019.0	5.0	4.69
泰兴市扬子医药化工有限公司	000153.SZ	2017.0	5.0	1.82
浙江渝丰国际贸易有限公司	600518.SH	2018.0	5.0	""
浙江荣亿精密机械有限公司	002976.SZ	2018.0	4.0	2.59
浙江荣亿精密机械有限公司	002976.SZ	2017.0	5.0	3.31
淄博天汇供水设备有限公司	603956.SH	2017.0	5.0	3.31
深圳市西盟特电子有限公司	300120.SZ	2018.0	5.0	3.11
潘东森	688196.SH	2017.0	4.0	3.53
潘东森	688196.SH	2019.0	5.0	2.8
第四名	300762.SZ	2019.0	4.0	4.55
第四名	000700.SZ	2018.0	4.0	1.9
第四名	300436.SZ	2017.0	4.0	3.2
第四名	300436.SZ	2018.0	4.0	4.19
第四名	300436.SZ	2019.0	4.0	6.14
第四名	002565.SZ	2018.0	4.0	4.81
第四名	002565.SZ	2019.0	4.0	4.81
第四名	300337.SZ	2019.0	4.0	1.76
第四名	002518.SZ	2017.0	4.0	2.51
第四名	002518.SZ	2018.0	4.0	3.21
第四名	002518.SZ	2019.0	4.0	2.51
第四名	002100.SZ	2017.0	4.0	2.45
第四名	002100.SZ	2018.0	4.0	1.16
第四名	002100.SZ	2019.0	4.0	0.85
第四名	688177.SH	2019.0	4.0	3.95
绍兴新威机械有限公司	300763.SZ	2018.0	5.0	5.3
航油3	600221.SH	2017.0	5.0	1.67
苏州瑞飞达计算机科技有限公司	300600.SZ	2019.0	5.0	3.21
苏州金螳螂建筑装饰股份有限公司	000718.SZ	2019.0	4.0	6.43
菜帮(北京)科技有限公司	002306.SZ	2019.0	2.0	14.7
辽宁豪唐纸业股份有限公司	603613.SH	2018.0	3.0	3.84
鄂州市汇兴工贸有限公司	300771.SZ	2017.0	2.0	10.01
鄂州市汇兴工贸有限公司	300771.SZ	2018.0	3.0	7.02
金杯电工股份有限公司	002879.SZ	2017.0	2.0	5.03
金杯电工股份有限公司	000806.SZ	2019.0	3.0	6.07
长治市泰中煤炭销售有限公司	001896.SZ	2018.0	3.0	3.11
长治市泰中煤炭销售有限公司	001896.SZ	2019.0	5.0	3.43
陕西液化天然气投资发展有限公司	002267.SZ	2019.0	3.0	2
