mc	gpdm	bgnd	order	bl
FISHER SCIENTIFIC	300284.SZ	2018.0	4.0	3.65
FTSDKJ有限公司	000948.SZ	2017.0	2.0	4.79
SAAFADVANCEDFABRICS	002551.SZ	2019.0	5.0	2.53
上海图双精密装备有限公司	002023.SZ	2018.0	2.0	6.94
东莞市横沥昌瑞五金制品厂	002965.SZ	2018.0	5.0	""
中国航空工业集团有限公司及	000547.SZ	2018.0	4.0	4.17
中国航空工业集团有限公司及	000547.SZ	2019.0	4.0	3.41
亳州市瑾瑜建筑安装工程有限公司	300388.SZ	2017.0	2.0	5.42
佛山市南海长城金属有限公司	603348.SH	2017.0	2.0	15.78
农二师群克棉业有限公司	600251.SH	2019.0	2.0	3.61
北京市凯思盛物业管理有限公司	000608.SZ	2019.0	3.0	5.36
北京水木天蓬医疗技术有限公司	688085.SH	2017.0	1.0	32.74
北京水木天蓬医疗技术有限公司	688085.SH	2018.0	3.0	8.09
厦门易功成信息技术有限公司	688168.SH	2018.0	5.0	0.81
双恒阀门有限公司	002040.SZ	2018.0	2.0	3.5
双恒阀门有限公司	002040.SZ	2017.0	3.0	4.15
古交市福明洗煤有限公司	000983.SZ	2018.0	5.0	0.97
天津天药药业股份有限公司	000409.SZ	2018.0	2.0	4.83
天津天药药业股份有限公司	000409.SZ	2019.0	3.0	9.71
常州国茂鑫鳌机械有限公司	603915.SH	2017.0	1.0	5.78
常州国茂鑫鳌机械有限公司	603915.SH	2018.0	2.0	4.32
常州康鼎医疗器械有限公司	688085.SH	2019.0	4.0	6.22
新智认知数据服务有限公司	600225.SH	2018.0	3.0	9.86
杭州余杭利达五金厂	002508.SZ	2018.0	2.0	4.96
杭州余杭利达五金厂	002508.SZ	2017.0	3.0	4.18
杭州蓝特信息技术有限公司	000558.SZ	2018.0	3.0	3.92
杭州静德金融电子有限公司	300231.SZ	2018.0	5.0	3.48
江苏冠源木业有限公司	002043.SZ	2017.0	2.0	5.12
江苏冠源木业有限公司	002043.SZ	2018.0	2.0	4.03
江苏联搏工程有限公司	000010.SZ	2017.0	2.0	6.57
江阴市长江钢带有限公司	603109.SH	2017.0	1.0	10.43
江阴市长江钢带有限公司	603109.SH	2019.0	1.0	8.31
江阴市长江钢带有限公司	603109.SH	2018.0	2.0	8.51
瓦克化学	688233.SH	2018.0	5.0	4.75
碧迪医疗器械(上海)有限公司	688278.SH	2018.0	1.0	17.53
碧迪医疗器械(上海)有限公司	688278.SH	2017.0	3.0	6.15
碧迪医疗器械(上海)有限公司	000518.SZ	2017.0	4.0	5.03
碧迪医疗器械(上海)有限公司	688366.SH	2017.0	2.0	10.14
碧迪医疗器械(上海)有限公司	688366.SH	2018.0	2.0	17.01
碧迪医疗器械(上海)有限公司	688366.SH	2019.0	2.0	19.93
碧迪医疗器械(上海)有限公司	688363.SH	2018.0	2.0	8.95
碧迪医疗器械(上海)有限公司	688363.SH	2017.0	3.0	4.62
绍兴市城投建筑工业化制造有限公司	600820.SH	2019.0	4.0	2.14
葛洲坝易普力四川爆破工程有限公司米易分公司	002978.SZ	2017.0	4.0	5.78
葛洲坝易普力四川爆破工程有限公司米易分公司	002978.SZ	2019.0	4.0	5.76
衡水润泽金属粉末有限公司	300817.SZ	2017.0	3.0	10.07
衡水润泽金属粉末有限公司	300817.SZ	2018.0	4.0	7.43
金堆城钼业贸易有限公司	002469.SZ	2018.0	1.0	6.27
金堆城钼业贸易有限公司	002469.SZ	2019.0	3.0	5.53
金堆城钼业贸易有限公司	000825.SZ	2019.0	4.0	2.37
青海博明燃气设备制造有限公司	002700.SZ	2017.0	3.0	1.49
青海博明燃气设备制造有限公司	002700.SZ	2018.0	3.0	2.15
青海博明燃气设备制造有限公司	002700.SZ	2019.0	5.0	0.84
青海珍草堂商贸有限公司	300049.SZ	2019.0	3.0	11.75
