mc	gpdm	bgnd	order	bl
A	000600.SZ	2018.0	1.0	20.74
A	600182.SH	2017.0	3.0	6.42
A	600182.SH	2019.0	3.0	6.03
A	000601.SZ	2018.0	1.0	7.36
A	000601.SZ	2019.0	1.0	4.07
A	600261.SH	2017.0	1.0	5.01
A	600261.SH	2019.0	1.0	2.95
A	601179.SH	2019.0	1.0	3.62
A	603133.SH	2017.0	1.0	27.11
A	603133.SH	2019.0	1.0	10.97
A	688033.SH	2019.0	1.0	24.19
A	688123.SH	2019.0	1.0	62.56
A	300409.SZ	2017.0	1.0	9.03
A	603685.SH	2017.0	1.0	18.91
A	603685.SH	2019.0	1.0	12.68
A	600156.SH	2019.0	1.0	8.81
A	000962.SZ	2019.0	1.0	10.81
A	600687.SH	2017.0	1.0	76.92
A	600687.SH	2018.0	1.0	50.92
A	600687.SH	2019.0	1.0	""
A	002458.SZ	2018.0	1.0	10.9
A	600985.SH	2019.0	1.0	2.14
A	600228.SH	2017.0	1.0	83.56
A	600228.SH	2019.0	1.0	73.61
A	000737.SZ	2018.0	1.0	13.43
A	300398.SZ	2018.0	1.0	8.16
A	603188.SH	2017.0	1.0	9.47
A	603188.SH	2018.0	1.0	10.68
A	603188.SH	2019.0	1.0	8.29
A	688396.SH	2019.0	1.0	5.53
A	603885.SH	2017.0	1.0	13.2
A	603043.SH	2017.0	1.0	5.38
A	600987.SH	2017.0	1.0	""
A	600987.SH	2019.0	1.0	""
A	000039.SZ	2019.0	1.0	3.01
A	002727.SZ	2018.0	1.0	25.59
A	603883.SH	2017.0	1.0	3.25
A	603883.SH	2019.0	1.0	3.5
A	603233.SH	2017.0	1.0	6.47
A	603233.SH	2018.0	1.0	12.76
A	603233.SH	2019.0	1.0	14.66
A	603939.SH	2017.0	1.0	9.66
A	603939.SH	2019.0	1.0	10.17
A	603811.SH	2017.0	1.0	11.55
A	603303.SH	2017.0	1.0	3.78
A	600751.SH	2017.0	1.0	13.58
A	600448.SH	2018.0	1.0	3.75
