mc	gpdm	bgnd	order	bl
CANON INC.	000536.SZ	2017.0	3.0	6.38
ELEKTRO BERNERS	300293.SZ	2017.0	1.0	2.16
FINE  SEMITECH     CORP	688138.SH	2018.0	5.0	4.41
Newport Corporation	300776.SZ	2018.0	1.0	20.72
WaterlongTechnologyDevelopment(Beijing)CO,Ltd	300362.SZ	2019.0	1.0	6
上海易恒进出口有限公司	603060.SH	2018.0	4.0	2.22
东莞市固源医疗科技有限公司	300832.SZ	2019.0	3.0	5.85
中国华西企业有限公司	000058.SZ	2017.0	1.0	10.66
中国华西企业有限公司	000058.SZ	2018.0	1.0	9.6
中国华西企业有限公司	000048.SZ	2017.0	2.0	8.81
中国华西企业有限公司	000042.SZ	2017.0	3.0	1.71
中国平煤神马能源化工集团有限责任公司	001896.SZ	2019.0	4.0	3.54
中煤能源南京有限公司	002608.SZ	2019.0	2.0	16.83
中煤能源南京有限公司	600157.SH	2019.0	3.0	5.08
云南广电网络集团有限公司	688004.SH	2018.0	2.0	4.73
华东冶金地质勘查局及其	300826.SZ	2018.0	4.0	2.51
博世汽柴	000581.SZ	2017.0	2.0	3.24
吉安和谐铁运物流有限公司	002978.SZ	2018.0	3.0	7.41
吉安和谐铁运物流有限公司	002978.SZ	2019.0	3.0	8.7
唐山三友硅业有限责任公司	002388.SZ	2018.0	5.0	1.85
天津泰达绿化集团有限公司	000965.SZ	2019.0	5.0	4.35
宜兴市恒兴精细化工有限公司,连云港中港精细化工有限公司	688199.SH	2018.0	4.0	5.62
常州瑞杰新材料科技股份有限公司青岛分公司	603798.SH	2017.0	3.0	6.65
广州恒大材料有限公司	002620.SZ	2017.0	1.0	27.21
广州数控设备有限公司	000410.SZ	2019.0	2.0	2.78
广州数控设备有限公司	000410.SZ	2018.0	3.0	3.07
成都博乾金属材料有限公司	002048.SZ	2019.0	3.0	1.99
成都益德明达科技有限公司	603322.SH	2017.0	1.0	5.88
成都益德明达科技有限公司	603322.SH	2019.0	4.0	3.32
新疆信立传视传媒广告有限公司	002400.SZ	2017.0	5.0	1.94
新疆信立传视传媒广告有限公司	002400.SZ	2018.0	5.0	1.56
无锡市大龙彩印厂	000995.SZ	2017.0	1.0	22.66
曲阜金升电机有限公司	603915.SH	2018.0	3.0	3.37
曲阜金升电机有限公司	603915.SH	2017.0	4.0	3.75
江苏天华富邦科技有限公司	688116.SH	2018.0	1.0	31.37
江苏天华富邦科技有限公司	688116.SH	2017.0	2.0	18.71
江苏新农化工有限公司	603810.SH	2017.0	5.0	2.07
沧州德隆煤炭有限公司	600409.SH	2017.0	2.0	1.75
浙江东达光伏有限公司	000862.SZ	2018.0	5.0	2.57
浙江京马电机有限公司	002508.SZ	2018.0	1.0	5
浙江京马电机有限公司	002508.SZ	2017.0	2.0	4.31
浙江博元建设股份有限公司	002344.SZ	2018.0	2.0	9.32
浙江博元建设股份有限公司	002344.SZ	2019.0	2.0	13.26
浙江海正药业股份有限公司	688189.SH	2018.0	4.0	6.18
浙江海正药业股份有限公司	688189.SH	2017.0	5.0	6.54
浙江海正药业股份有限公司	688189.SH	2019.0	5.0	3.94
深圳市宏兴福五金电子制品有限公司	300763.SZ	2018.0	4.0	5.34
深圳市晋阳电子科技有限公司	688208.SH	2018.0	5.0	2.93
深圳市添亿彩盒包装有限公司	603983.SH	2017.0	2.0	10.34
深圳市添亿彩盒包装有限公司	603983.SH	2018.0	2.0	9.08
深圳广田装饰集团股份有限公司	000616.SZ	2019.0	3.0	2.05
爱斯佩克环境仪器(上海)有限公司	300012.SZ	2019.0	3.0	1.95
田鑫	000882.SZ	2018.0	1.0	7.87
田鑫	000882.SZ	2019.0	1.0	8.46
绍兴市瑞信经贸有限公司	603095.SH	2019.0	1.0	3.25
绍兴市瑞信经贸有限公司	603095.SH	2018.0	3.0	2.93
绍兴市瑞信经贸有限公司	603095.SH	2017.0	5.0	2.69
连云港安捷网络科技有限公司	688039.SH	2018.0	4.0	5.1
郑剑	000920.SZ	2019.0	4.0	3.61
鄢陵县裕润纺织有限公司	603301.SH	2017.0	4.0	2.17
霍尔果斯克顿文化传媒有限公司	300104.SZ	2017.0	4.0	2.19
霍尼韦尔(天津)有限公司	300430.SZ	2017.0	4.0	2.19
青岛九联集团股份有限公司	603697.SH	2017.0	4.0	4.71
青岛鑫牛工贸有限公司	300797.SZ	2017.0	4.0	2.28
鞍山市昊兴金属材料有限公司	002667.SZ	2017.0	1.0	10.21
鞍山市昊兴金属材料有限公司	002667.SZ	2018.0	2.0	7.19
鞍山市昊兴金属材料有限公司	002667.SZ	2019.0	3.0	5.21
