mc	gpdm	bgnd	order	bl
AutodeskAsiaPteLtd.	300344.SZ	2019.0	1.0	25.66
HANWHA CORPORATION	000506.SZ	2018.0	4.0	4.51
HANWHA CORPORATION	000506.SZ	2017.0	5.0	1.63
SABICASIAPACIFICPTELTD,沙伯基础(上海)商贸有限公司	000301.SZ	2019.0	2.0	5.99
上海佩岭电子科技有限公司	002196.SZ	2017.0	3.0	2.47
上海辰渝机电成套设备有限公司	300837.SZ	2017.0	3.0	6.29
上海辰渝机电成套设备有限公司	300837.SZ	2018.0	3.0	5.67
上海顺斯德国际贸易有限公司	300447.SZ	2017.0	2.0	6.99
上海顺斯德国际贸易有限公司	300447.SZ	2018.0	3.0	5.46
上海顺斯德国际贸易有限公司	300447.SZ	2019.0	4.0	4.65
东华软件股份公司	002657.SZ	2017.0	3.0	3.49
中化石化销售有限公司	002986.SZ	2019.0	3.0	3.33
中建二局第一建筑工程有限公司	000042.SZ	2018.0	2.0	3.1
中建二局第一建筑工程有限公司	000042.SZ	2019.0	3.0	8.35
中科惠瑞实业投资(上海)有限公司	600618.SH	2017.0	4.0	10.84
佛山勤安科技有限公司	002989.SZ	2018.0	3.0	1.25
冀东发展集团国际贸易有限公司	600575.SH	2017.0	5.0	""
包头市天成铝业有限公司	300828.SZ	2017.0	2.0	30.72
包头市天成铝业有限公司	300828.SZ	2018.0	2.0	22.15
包头市天成铝业有限公司	300828.SZ	2019.0	2.0	23.3
北京兴发展通信网络技术开发有限公司	603220.SH	2017.0	1.0	8.31
北京物联新泊科技有限公司	688168.SH	2017.0	4.0	14.66
北京致远嘉禾科技发展有限公司	688078.SH	2017.0	4.0	3.21
北京致远嘉禾科技发展有限公司	688078.SH	2018.0	5.0	5.83
华罡国际	688026.SH	2017.0	3.0	8.05
嘉兴恒杰生物制药股份有限公司	300791.SZ	2018.0	5.0	2.37
国网江西省电力公司景德镇供电分公司	000789.SZ	2017.0	5.0	2.61
天津市普瑞仪器有限公司	688068.SH	2017.0	1.0	12.69
宁波思瑞齐能源有限公司	300317.SZ	2018.0	4.0	3.92
安徽太平洋电缆股份有限公司	002090.SZ	2017.0	5.0	1.4
山东华星石油化工集团有限公司	300208.SZ	2019.0	4.0	6.89
山东华星石油化工集团有限公司	603353.SH	2017.0	2.0	9.36
山鹰纸业	603687.SH	2017.0	1.0	17.04
山鹰纸业	603687.SH	2018.0	1.0	17.11
广州晟泽达信息科技有限公司	300297.SZ	2019.0	5.0	4.01
广州珠江电力燃料有限公司	000883.SZ	2019.0	5.0	3.62
无锡生益	603121.SH	2017.0	1.0	14.5
昆山昱纬钢铁制品有限公司	603583.SH	2017.0	5.0	3.32
杭州韦珂特机械有限公司	300813.SZ	2017.0	5.0	2.84
汉中海源汽贸有限公司	002259.SZ	2017.0	3.0	1.9
江苏中电联瑞玛节能技术有限公司	300172.SZ	2017.0	4.0	1.9
池州市贵池区贵航金属制品有限公司	002627.SZ	2019.0	4.0	2.37
浙江宝琦智能科技股份有限公司	002021.SZ	2019.0	4.0	2.79
浙江精胜电气有限公司	002857.SZ	2019.0	3.0	2.85
深业泰然(集团)股份有限公司	300564.SZ	2017.0	1.0	11.79
深业泰然(集团)股份有限公司	300564.SZ	2018.0	1.0	7.1
深圳市水务集团(采购水)	000048.SZ	2017.0	5.0	2.38
玖龙纸业集团	002803.SZ	2017.0	1.0	19.62
西安西电电力系统有限公司	300831.SZ	2018.0	3.0	8.49
远东联石化(扬州)有限公司	603351.SH	2017.0	3.0	7.79
马鞍山旭阳机械有限公司	300084.SZ	2018.0	1.0	13.77
