mc	gpdm	bgnd	order	bl
SMC株式会社	688022.SH	2018.0	5.0	2.98
上海中锂实业有限公司	300432.SZ	2017.0	1.0	12.71
上海蜜淘影业有限公司	300133.SZ	2017.0	1.0	2.48
中国电子科技集团有限公司及	000547.SZ	2017.0	3.0	10.57
中国电子科技集团有限公司及	000547.SZ	2018.0	3.0	12.45
中国电子科技集团有限公司及	000547.SZ	2019.0	3.0	8.26
中国石油天然气股份有限公司管道沈阳结算站	000698.SZ	2017.0	5.0	4.55
中科领域(贵阳)科技有限公司	688058.SH	2018.0	5.0	""
中通客车控股股份有限公司	600561.SH	2019.0	4.0	""
云南中皇环保产业有限公司	002200.SZ	2017.0	5.0	2.27
云南中皇环保产业有限公司	002200.SZ	2018.0	5.0	2.04
国网河北省电力公司沧州供电分公司	600230.SH	2017.0	1.0	19.29
国网河北省电力公司沧州供电分公司	600230.SH	2018.0	3.0	13.04
奥瑞金科技股份有限公司	000848.SZ	2019.0	3.0	6.63
安徽协创物联网技术有限公司	300081.SZ	2019.0	1.0	14.49
山西晋城无烟煤矿业集团有限责任公司	000968.SZ	2017.0	1.0	10.92
山西晋城无烟煤矿业集团有限责任公司	000968.SZ	2018.0	3.0	3.82
山西晋城无烟煤矿业集团有限责任公司	000883.SZ	2018.0	4.0	3.76
山西晋城无烟煤矿业集团有限责任公司	000883.SZ	2019.0	4.0	3.75
山西晋城无烟煤矿业集团有限责任公司	000883.SZ	2017.0	5.0	5.29
山西晋城无烟煤矿业集团有限责任公司	002783.SZ	2018.0	1.0	20.15
山西晋城无烟煤矿业集团有限责任公司	002783.SZ	2019.0	2.0	7.5
山西晋城无烟煤矿业集团有限责任公司	600423.SH	2018.0	2.0	30.12
山西晋城无烟煤矿业集团有限责任公司	600423.SH	2017.0	3.0	""
常州市常鸿园林绿化工程有限公司	300536.SZ	2018.0	1.0	6.39
常州悦众影视有限公司	300528.SZ	2018.0	4.0	2.57
常州阜贤商贸有限公司	000509.SZ	2018.0	1.0	24.62
广州市星月洁净技术有限公司	300216.SZ	2018.0	4.0	1.83
成都和平电器有限责任公司	300820.SZ	2018.0	5.0	2.84
施乐辉医用产品国际贸易(上海)有限公司	600518.SH	2018.0	1.0	""
某大型国有金融机构	300309.SZ	2017.0	2.0	23.97
永丰集团	002938.SZ	2017.0	5.0	3.33
江苏某园林绿化有限公司	002310.SZ	2018.0	2.0	1.5
江苏江阴-靖江工业园区钢启贸易有限公司	002659.SZ	2017.0	2.0	12.57
江阴市飞盛塑胶贸易有限公司	603221.SH	2017.0	1.0	9.7
沈阳志能机床销售有限公司	000410.SZ	2018.0	4.0	2.59
浙江东邦药业有限公司	688189.SH	2018.0	1.0	33.89
浙江东邦药业有限公司	688189.SH	2019.0	1.0	33.72
浙江东邦药业有限公司	688189.SH	2017.0	4.0	6.59
浙江东邦药业有限公司	002435.SZ	2018.0	2.0	4.52
浙江润阳新材料科技股份有限公司	603221.SH	2019.0	3.0	6.71
浙江润阳新材料科技股份有限公司	603221.SH	2018.0	5.0	6.61
海油工程	600968.SH	2018.0	3.0	""
深圳市亿泉不锈钢制品有限公司	002972.SZ	2018.0	4.0	1.31
深圳市亿泉不锈钢制品有限公司	002972.SZ	2017.0	5.0	1.61
湖州威赫木业有限公司	002631.SZ	2018.0	1.0	4.23
玛氏箭牌糖果(中国)有限公司	300805.SZ	2018.0	2.0	5.86
白银银河机械制造有限公司	000552.SZ	2017.0	3.0	6.03
白银银河机械制造有限公司	000552.SZ	2018.0	3.0	5.92
笛东规划设计(北京)股份有限公司	600733.SH	2017.0	3.0	""
芜湖福赛科技有限公司	603179.SH	2019.0	3.0	""
芜湖福赛科技有限公司	603179.SH	2018.0	5.0	""
苏州隆兴供应链管理有限公司	300651.SZ	2017.0	4.0	2.88
苏州隆兴供应链管理有限公司	300651.SZ	2018.0	4.0	2.01
路易达孚(中国)贸易有限责任公司	002087.SZ	2017.0	4.0	5.02
连云港冠钰精密工业有限公司	603121.SH	2017.0	4.0	5.11
银河源汇投资有限公司	300309.SZ	2018.0	3.0	11.3
长科国际贸易(上海)有限公司	603236.SH	2017.0	4.0	3.1
陕西恺欣化工有限公司	002360.SZ	2017.0	1.0	24.73
陕西恺欣化工有限公司	002360.SZ	2018.0	1.0	17.45
陕西恺欣化工有限公司	002360.SZ	2019.0	1.0	17.85
