mc	gpdm	bgnd	order	bl
CMPC Pulp S.A.	603733.SH	2017.0	4.0	4.84
Maschinenfabrik Reinhausen GmbH	000806.SZ	2018.0	5.0	2.1
Rockwell Collins Simulation & Training Solutions	002023.SZ	2017.0	2.0	14.7
SINERJIULUSLARARASIFUARCILIKLTQ	300795.SZ	2019.0	4.0	2.95
上海星景影视传媒有限公司	000673.SZ	2018.0	5.0	5.67
上海永乾机电有限公司	688006.SH	2018.0	1.0	7.13
上海海芬达生物科技有限公司	000566.SZ	2017.0	1.0	11.72
上海鼎乾金属制品有限公司	300763.SZ	2017.0	3.0	7.16
东阳长生天影视制作有限公司	000802.SZ	2017.0	2.0	12.02
中国移动通信有限公司	300288.SZ	2018.0	2.0	17.73
中国移动通信有限公司	300288.SZ	2017.0	3.0	7.26
中国移动通信有限公司	300288.SZ	2019.0	3.0	10.34
中石油	000059.SZ	2017.0	2.0	2.25
中石油	000059.SZ	2018.0	2.0	2.37
中石油	000059.SZ	2019.0	2.0	2.29
中车太原机车车辆有限公司	000557.SZ	2019.0	3.0	7.53
乙公司	000411.SZ	2017.0	2.0	2.13
乙公司	000411.SZ	2018.0	2.0	2.95
乙公司	000411.SZ	2019.0	2.0	2.75
乙公司	600500.SH	2017.0	2.0	4.27
佛山坚美铝业有限公司	603390.SH	2017.0	1.0	11.95
佛山坚美铝业有限公司	603390.SH	2018.0	2.0	10.75
元亮科技有限公司	002962.SZ	2018.0	5.0	6.58
凯迈克神商商贸(上海)有限公司	300694.SZ	2017.0	3.0	5.63
北京和谐畅通通信系统有限公司	002373.SZ	2017.0	3.0	0.97
北京品众互动网络营销技术有限公司	300803.SZ	2017.0	1.0	18.06
北京品众互动网络营销技术有限公司	300803.SZ	2018.0	2.0	13.76
北京昂然时代广告有限公司	300229.SZ	2017.0	3.0	3.53
北京科澳协力饲料有限公司	688202.SH	2017.0	4.0	3.26
协鑫集成科技股份有限公司	000803.SZ	2018.0	4.0	5.67
卓越精尖材料(香港)有限公司	002937.SZ	2017.0	1.0	3.66
博宇金属股份有限公司	000633.SZ	2017.0	5.0	4.66
四川省西点电力设计有限公司	300208.SZ	2018.0	1.0	21.14
四川省西点电力设计有限公司	300208.SZ	2017.0	2.0	28.92
国网四川省电力公司米易县供电分公司	002978.SZ	2017.0	1.0	25.08
国网四川省电力公司米易县供电分公司	002978.SZ	2018.0	1.0	25.2
国网四川省电力公司米易县供电分公司	002978.SZ	2019.0	1.0	23.89
大庆市华文劳务派遣有限公司	000985.SZ	2019.0	2.0	0.31
天水电气传动研究所有限责任公司	300430.SZ	2018.0	4.0	2.38
天水电气传动研究所有限责任公司	300430.SZ	2019.0	4.0	1.96
天津坤能新能源科技有限公司	600575.SH	2018.0	5.0	""
天津浙亚汽车底盘部件有限公司	000927.SZ	2018.0	4.0	2.91
天秤成功控股有限公司	688009.SH	2019.0	5.0	0.64
宁夏科林沃特环保科技有限公司	688178.SH	2017.0	5.0	3.38
山东道恩钛业有限公司	002521.SZ	2019.0	2.0	12.89
山东道恩钛业有限公司	002521.SZ	2017.0	3.0	7.01
山东道恩钛业有限公司	002521.SZ	2018.0	3.0	8.56
山西宏安焦化科技有限公司	600740.SH	2019.0	4.0	1.4
常州亿晶光电科技有限公司	300712.SZ	2017.0	2.0	10.32
常州亿晶光电科技有限公司	002452.SZ	2017.0	1.0	10.96
常州市瑞和波纹管厂	603297.SH	2017.0	4.0	4.33
广东华劲金属型材有限公司	300176.SZ	2017.0	1.0	35.56
广东华劲金属型材有限公司	300176.SZ	2018.0	1.0	35.22
广东华劲金属型材有限公司	300176.SZ	2019.0	2.0	15.17
广东华尔辰海上风电工程有限责任公司	601226.SH	2018.0	5.0	2.69
成都卫士通信息安全技术有限公司	002368.SZ	2019.0	3.0	2.74
成都市恒瑞通达生物科技有限公司	603739.SH	2017.0	2.0	2.94
成都瑞杰净化器件有限责任公司	000598.SZ	2018.0	5.0	3.06
成都瑞杰净化器件有限责任公司	000598.SZ	2019.0	5.0	4.43
新疆疆起航贸易有限公司	603706.SH	2017.0	5.0	1.1
日中企画旅行社有限公司	000610.SZ	2019.0	1.0	5.33
江苏亿淮经贸有限公司	601606.SH	2017.0	5.0	3.5
江苏恒正信息技术有限公司	688258.SH	2017.0	5.0	4.01
江苏斯尔邦石化有限公司	603867.SH	2018.0	1.0	7.14
江苏斯尔邦石化有限公司	603867.SH	2017.0	5.0	3.94
江苏福霆钢铁有限公司	300836.SZ	2018.0	4.0	3.59
江苏福霆钢铁有限公司	300836.SZ	2017.0	5.0	3.21
沈阳市南峰精密机械厂	688037.SH	2017.0	4.0	7.03
沈阳市南峰精密机械厂	688037.SH	2018.0	4.0	5.55
泽州县巴公镇东郜加油站	000968.SZ	2017.0	5.0	1.04
浙江友创环境技术有限公司	000005.SZ	2018.0	4.0	1.93
海尔集团公司	688139.SH	2018.0	2.0	5.74
海尔集团公司	688139.SH	2017.0	3.0	7.73
深圳市嘉昱机电有限公司	002990.SZ	2017.0	4.0	4.44
深圳市嘉昱机电有限公司	002990.SZ	2018.0	5.0	5.4
深圳市阳光视觉科技有限公司	688312.SH	2017.0	3.0	4.18
温州候三寿资产管理有限公司	300309.SZ	2018.0	4.0	10.95
环球合一	300770.SZ	2018.0	2.0	12.58
环球合一	300770.SZ	2017.0	3.0	9.81
秦始皇帝陵博物院	000610.SZ	2019.0	4.0	0.97
许继集团	000400.SZ	2017.0	1.0	17.1
达拉特旗九晨商贸有限公司	600863.SH	2018.0	5.0	2.06
长电科技	688099.SH	2017.0	2.0	21.82
长电科技	688099.SH	2018.0	2.0	21.91
