mc	gpdm	bgnd	order	bl
B	000600.SZ	2018.0	2.0	8.08
B	600182.SH	2017.0	4.0	3.94
B	600182.SH	2019.0	4.0	2.57
B	603607.SH	2017.0	2.0	13.04
B	000601.SZ	2018.0	2.0	5.82
B	000601.SZ	2019.0	2.0	2.89
B	600261.SH	2017.0	2.0	2.23
B	600261.SH	2019.0	2.0	1.33
B	601179.SH	2017.0	2.0	2.16
B	601179.SH	2019.0	2.0	1.37
B	603133.SH	2017.0	2.0	7.48
B	603133.SH	2019.0	2.0	5.85
B	688033.SH	2019.0	2.0	21.99
B	688123.SH	2019.0	2.0	24.38
B	300409.SZ	2017.0	2.0	5.83
B	603685.SH	2017.0	2.0	10.01
B	603685.SH	2019.0	2.0	8.05
B	600156.SH	2019.0	2.0	6.06
B	000962.SZ	2019.0	2.0	9.83
B	600687.SH	2017.0	2.0	3.33
B	600687.SH	2018.0	2.0	25.69
B	600687.SH	2019.0	2.0	""
B	002458.SZ	2018.0	2.0	5.39
B	600985.SH	2019.0	2.0	1.58
B	600228.SH	2017.0	2.0	4.45
B	600228.SH	2019.0	2.0	4.98
B	000737.SZ	2018.0	2.0	6.1
B	300398.SZ	2018.0	2.0	4.44
B	603188.SH	2017.0	2.0	9
B	603188.SH	2018.0	2.0	10.32
B	603188.SH	2019.0	2.0	6.49
B	688396.SH	2019.0	2.0	3.54
B	603885.SH	2017.0	2.0	7.83
B	603043.SH	2017.0	2.0	4.46
B	600987.SH	2017.0	2.0	""
B	600987.SH	2019.0	2.0	""
B	000039.SZ	2019.0	2.0	2.28
B	002727.SZ	2018.0	2.0	4.95
B	603883.SH	2017.0	2.0	3.25
B	603883.SH	2019.0	2.0	3.3
B	603233.SH	2017.0	2.0	4.82
B	603233.SH	2018.0	2.0	8.87
B	603233.SH	2019.0	2.0	10.05
B	603939.SH	2017.0	2.0	8.98
B	603939.SH	2019.0	2.0	9.89
B	603811.SH	2017.0	2.0	8.48
B	603303.SH	2017.0	2.0	2.78
B	600751.SH	2017.0	2.0	10.84
B	600448.SH	2018.0	2.0	3.64
BAOSTEELRESOURCESSINGAPORECOMPANYPTE.LTD	000778.SZ	2019.0	5.0	1.16
Fluidigm    Corporation	300165.SZ	2018.0	3.0	5.15
HANWHA TOTAL PETROCHEMICAL CO.,LTD	300644.SZ	2017.0	5.0	4.07
MEETSONIAL(HONGKONG)DIGITAL MARKETING CO LIMITED	002656.SZ	2018.0	3.0	6.55
上海亦沛石油化工有限公司	600387.SH	2017.0	2.0	""
上海全路达新材料科技有限公司	300387.SZ	2017.0	3.0	3.7
上海全路达新材料科技有限公司	300387.SZ	2018.0	5.0	3.28
上海宾竣经贸有限公司	000603.SZ	2019.0	1.0	16.81
上海宾竣经贸有限公司	002824.SZ	2017.0	2.0	14.22
上海电气集团上海电机厂有限公司	002576.SZ	2019.0	2.0	4.91
上海翕羽企业发展有限公司	002976.SZ	2018.0	1.0	5.12
上海黎阳信息科技有限公司	300168.SZ	2018.0	1.0	3.25
上海黎阳信息科技有限公司	300168.SZ	2019.0	1.0	3.23
中信重工机械股份有限公司	300818.SZ	2017.0	5.0	4.46
中国铁路通信信号上海工程局集团有限公司	300330.SZ	2019.0	5.0	4.17
中实洛阳重型机械有限公司	000688.SZ	2018.0	2.0	4.67
九江中船长安消防设备有限公司	000886.SZ	2018.0	1.0	15.57
九江中船长安消防设备有限公司	000886.SZ	2017.0	4.0	4.76
九江萍钢钢铁有限公司	300226.SZ	2019.0	1.0	1.28
九江萍钢钢铁有限公司	300226.SZ	2018.0	5.0	1.02
供应二	002708.SZ	2019.0	2.0	5.13
供应二	300505.SZ	2017.0	2.0	7.56
供应二	002669.SZ	2019.0	2.0	5.7
北京中电普华信息技术有限公司	300830.SZ	2018.0	5.0	4.66
周大福珠宝金行(沈阳)有限公司	000679.SZ	2019.0	3.0	3.77
四川英创力电子科技股份有限公司	300504.SZ	2018.0	4.0	2.55
国网甘肃省电力公司白银供电公司	000552.SZ	2017.0	2.0	10.17
国网甘肃省电力公司白银供电公司	000552.SZ	2018.0	2.0	8.4
国网甘肃省电力公司白银供电公司	000552.SZ	2019.0	3.0	6.9
宁波蒙牛乳业有限公司	601116.SH	2017.0	4.0	2.07
山东中谷淀粉糖有限公司	000952.SZ	2017.0	3.0	4.24
山东梦金园珠宝首饰有限公司	000025.SZ	2018.0	2.0	19.41
广东易事特电源股份有限公司	300317.SZ	2017.0	2.0	12.14
广州车商汇广告有限公司	002400.SZ	2017.0	3.0	2.82
广州车商汇广告有限公司	002400.SZ	2018.0	4.0	2.25
成都国光电气股份有限公司	002935.SZ	2017.0	3.0	8.02
杭州市土特产集团有限公司	000659.SZ	2017.0	3.0	5.16
杭州市土特产集团有限公司	000659.SZ	2018.0	3.0	4.52
欧度(上海)国际贸易有限公司	300354.SZ	2018.0	2.0	3.89
欧度(上海)国际贸易有限公司	300354.SZ	2017.0	3.0	4.3
汕头市潮南区怡丰旅游用品有限公司	000548.SZ	2017.0	5.0	3.15
沈阳三铭重工机械有限公司	000410.SZ	2017.0	2.0	3.75
河北泵联水泵科技有限公司	000688.SZ	2019.0	5.0	2.99
河南科源电子铝箔有限公司	002806.SZ	2018.0	3.0	8.5
河南科源电子铝箔有限公司	002806.SZ	2017.0	5.0	2.44
河南科源电子铝箔有限公司	603115.SH	2018.0	4.0	8.87
河南科源电子铝箔有限公司	603115.SH	2017.0	5.0	5.53
浙江华昇消防机电安装有限公司	002344.SZ	2019.0	5.0	3.06
浙江物产化工集团有限公司	688128.SH	2017.0	1.0	7.57
浙江物产化工集团有限公司	688128.SH	2018.0	1.0	12.05
海南永兴文荣贸易有限公司	002186.SZ	2017.0	2.0	2.94
深圳市远大迅通科技有限公司	300609.SZ	2017.0	2.0	6.38
湖北小胡鸭食品有限责任公司	603719.SH	2017.0	5.0	2.94
湖南恒顺金属有限公司	300338.SZ	2017.0	1.0	5.42
湖南恒顺金属有限公司	300338.SZ	2018.0	2.0	5.59
湖南盛世欣兴格力贸易有限公司	000419.SZ	2018.0	1.0	20.55
湖南盛世欣兴格力贸易有限公司	000419.SZ	2019.0	1.0	19.39
湖南省第三工程有限公司	002059.SZ	2019.0	1.0	3.56
盘锦北方沥青股份有限公司	600853.SH	2019.0	3.0	2.32
石嘴山市惠农区诺言煤炭运销有限公司	000635.SZ	2017.0	4.0	2.15
福建尤溪华港电源科技有限公司	300808.SZ	2017.0	1.0	10.81
福建尤溪华港电源科技有限公司	300808.SZ	2018.0	2.0	5.91
福建永丰伟业贸易有限公司	600929.SH	2017.0	3.0	3.12
窦广珍	688196.SH	2019.0	2.0	4.23
葫芦岛东北金城建设有限公司	002146.SZ	2018.0	3.0	2.52
长春市电力安装工程有限公司	000668.SZ	2019.0	5.0	4.14
长飞光纤光缆股份有限公司	000836.SZ	2017.0	1.0	55.8
长飞光纤光缆股份有限公司	000836.SZ	2018.0	1.0	49.87
长飞光纤光缆股份有限公司	000836.SZ	2019.0	3.0	6.76
项城市方启商贸有限公司	300829.SZ	2019.0	4.0	3.25
