mc	gpdm	bgnd	order	bl
ABB机器人(珠海)有限公司	688518.SH	2019.0	4.0	1.99
AirSep Corporation	300273.SZ	2018.0	2.0	2.46
AirSep Corporation	300273.SZ	2017.0	5.0	2.36
Exxon Mobil Chemical Asia Pacific	603657.SH	2017.0	3.0	5.14
Ferrotec	688012.SH	2017.0	1.0	10.67
Ferrotec	688012.SH	2018.0	2.0	9.19
GITI Tire Global Trading PTE.LTD.	600182.SH	2018.0	2.0	19.85
GITI Tire Global Trading PTE.LTD.	600182.SH	2019.0	2.0	17.34
HONG KONG ALBRIGHT ENTERPRISECO.,LTD.	000977.SZ	2018.0	5.0	4.98
SUNWAY INTERNATIONAL ENGINEERING S.A.	000925.SZ	2017.0	2.0	3.07
Sercel Inc	300191.SZ	2017.0	4.0	8.72
WT Microelectronics Co.,Ltd,	688007.SH	2017.0	4.0	4.02
三亚正庄实业有限责任公司	000613.SZ	2018.0	3.0	8.07
三亚正庄实业有限责任公司	000613.SZ	2019.0	4.0	7.75
上海华通	002943.SZ	2018.0	5.0	2.89
中国石化化工销售有限公司江苏分公司	605166.SH	2019.0	1.0	21.3
中国石化化工销售有限公司江苏分公司	605166.SH	2017.0	2.0	12.43
中国石化化工销售有限公司江苏分公司	605166.SH	2018.0	2.0	21.48
中国石化化工销售有限公司江苏分公司	000782.SZ	2018.0	1.0	24.98
中国石化化工销售有限公司江苏分公司	000782.SZ	2019.0	1.0	27.05
中国石化化工销售有限公司江苏分公司	002095.SZ	2018.0	2.0	8.06
中国石化化工销售有限公司江苏分公司	603948.SH	2018.0	1.0	6.96
中国石化化工销售有限公司江苏分公司	603948.SH	2019.0	2.0	7.97
中国石化化工销售有限公司江苏分公司	603948.SH	2017.0	3.0	6.98
云南佑成劳务派遣有限公司	002059.SZ	2018.0	5.0	0.91
十一	002487.SZ	2017.0	5.0	3.23
十一	002487.SZ	2018.0	5.0	4.97
南京普瑞斯汽车配件有限公司	603982.SH	2018.0	5.0	3.55
南昌卓远科技有限公司	300830.SZ	2018.0	3.0	5.36
南昌卓远科技有限公司	300830.SZ	2017.0	4.0	7.21
南昌卓远科技有限公司	300830.SZ	2019.0	4.0	3.09
南阳汇申商贸有限公司	001896.SZ	2018.0	4.0	2.89
咸阳建华煤炭经销有限公司	002109.SZ	2017.0	1.0	45.74
咸阳建华煤炭经销有限公司	002109.SZ	2018.0	1.0	44.02
四川他山石能源投资有限公司	000155.SZ	2019.0	5.0	7.36
国网宁夏电力有限公司宁东供电公司	600989.SH	2018.0	1.0	7.6
国网宁夏电力有限公司宁东供电公司	000912.SZ	2017.0	4.0	3.78
国网宁夏电力有限公司宁东供电公司	000912.SZ	2018.0	5.0	2.12
国网宁夏电力有限公司宁东供电公司	000912.SZ	2019.0	5.0	3.44
国药控股凯利泰(上海)医疗器械有限公司	300326.SZ	2018.0	5.0	6.08
大连凌致软件有限公司	688588.SH	2019.0	5.0	3.36
太钢集团	000825.SZ	2017.0	1.0	34.67
太钢集团	000825.SZ	2018.0	1.0	37.21
太钢集团	000825.SZ	2019.0	1.0	39.48
安徽鑫旭新材料有限公司	300670.SZ	2019.0	3.0	3.68
宝岛车业集团有限公司	000017.SZ	2017.0	1.0	38.63
宝帝流体控制系统(上海)有限公司	300800.SZ	2017.0	1.0	3.54
宝帝流体控制系统(上海)有限公司	300800.SZ	2018.0	2.0	6.69
客商1	600491.SH	2019.0	1.0	8.34
山东峰宝工业铝型材料科技有限公司	300337.SZ	2017.0	5.0	2.06
巴斯夫(中国)有限公司	688128.SH	2018.0	2.0	5.67
巴斯夫(中国)有限公司	688128.SH	2017.0	3.0	4.98
成都迈锐思科技有限公司	688369.SH	2017.0	1.0	5.81
成都迈锐思科技有限公司	688369.SH	2018.0	1.0	9.4
无锡华润上华科技有限公司	688368.SH	2017.0	5.0	8.32
无锡华润上华科技有限公司	300671.SZ	2017.0	1.0	39.27
杭州龙山化工有限公司	300459.SZ	2017.0	4.0	3.63
松下冷链(大连)有限公司	000530.SZ	2018.0	1.0	3.58
松下冷链(大连)有限公司	000530.SZ	2019.0	2.0	2.94
松下冷链(大连)有限公司	000530.SZ	2017.0	3.0	2.39
森鹤乐器股份有限公司	300329.SZ	2017.0	1.0	16.89
森鹤乐器股份有限公司	300329.SZ	2018.0	1.0	17.26
森鹤乐器股份有限公司	300329.SZ	2019.0	1.0	7.99
欧司朗(中国)照明有限公司	002963.SZ	2018.0	3.0	5.35
欧司朗(中国)照明有限公司	002963.SZ	2017.0	4.0	3.98
欧司朗(中国)照明有限公司	300070.SZ	2018.0	3.0	1.95
欧司朗(中国)照明有限公司	300070.SZ	2019.0	5.0	1.14
武汉美嘉装饰工程有限公司	000926.SZ	2017.0	4.0	2.81
武汉金信通钢材贸易有限公司	000926.SZ	2017.0	3.0	3.48
武汉金信通钢材贸易有限公司	000926.SZ	2018.0	4.0	3.24
武汉金信通钢材贸易有限公司	000926.SZ	2019.0	5.0	7.9
永煤集团股份有限公司	002597.SZ	2017.0	5.0	3.53
永煤集团股份有限公司	002597.SZ	2018.0	5.0	4.83
江苏九鼎环球建设科技集团有限公司	002077.SZ	2019.0	3.0	5.59
江西正导精密线材有限公司	300787.SZ	2017.0	3.0	3.13
江西正导精密线材有限公司	300787.SZ	2018.0	5.0	2.63
江阴昌岚新能源有限公司	688116.SH	2017.0	3.0	7.36
江阴昌岚新能源有限公司	688116.SH	2018.0	5.0	5.32
河南晨马科技有限公司	300075.SZ	2017.0	1.0	2.49
浙江金瑞泓科技股份有限公司	688396.SH	2017.0	1.0	8.43
浙江金瑞泓科技股份有限公司	688396.SH	2018.0	1.0	10.85
深圳市华旭科技开发有限公司	000809.SZ	2017.0	3.0	11.56
深圳市华旭科技开发有限公司	000809.SZ	2018.0	3.0	11.59
深圳英伦科技股份有限公司	603390.SH	2018.0	4.0	3.44
湖北冠宇商贸实业有限公司	600133.SH	2017.0	4.0	2.9
珠海易立方软件有限公司	300635.SZ	2017.0	4.0	2.2
珠海易立方软件有限公司	300635.SZ	2018.0	4.0	3.01
统一马口铁	002969.SZ	2017.0	1.0	29.87
统一马口铁	002969.SZ	2018.0	1.0	31.05
荆门德威格林美钨资源循环利用有限公司	000657.SZ	2017.0	5.0	1.41
葵花药业集团医药有限公司	300158.SZ	2017.0	4.0	2.26
青岛中裕五金机械有限公司	605001.SH	2017.0	5.0	2.9
青岛中裕五金机械有限公司	605001.SH	2018.0	5.0	3.06
