mc	gpdm	bgnd	order	bl
App工场株式会社	688588.SH	2017.0	4.0	5.34
App工场株式会社	688588.SH	2018.0	5.0	4.59
Basell Asia Pacific Ltd	603013.SH	2017.0	3.0	8.42
上海先达特种土木工程有限公司	300215.SZ	2019.0	4.0	2.41
上海耀扬自动化控制设备有限公司	300838.SZ	2019.0	5.0	2.69
东莞市沃玻玻璃有限公司	002613.SZ	2017.0	1.0	7.36
中国石化销售有限公司广东广州石油分公司	002973.SZ	2017.0	2.0	8.45
中国石化销售有限公司广东广州石油分公司	002973.SZ	2018.0	4.0	3.87
保鲨(上海)商贸有限公司	002656.SZ	2017.0	3.0	3.5
华强化工集团股份有限公司	002783.SZ	2017.0	5.0	3.34
大家的未来株式会社	688588.SH	2018.0	4.0	5.21
山东高速集团有限公司	000498.SZ	2017.0	1.0	5.46
山东高速集团有限公司	000498.SZ	2018.0	1.0	9.16
山东高速集团有限公司	000498.SZ	2019.0	1.0	8.27
广西柳州特种变压器有限责任公司	300831.SZ	2017.0	5.0	2.84
广西电网公司贵港供电局	000833.SZ	2017.0	4.0	4.38
杭州顺胤科技有限公司	300766.SZ	2018.0	5.0	4.8
沈阳透平机械股份有限公司	002140.SZ	2017.0	2.0	4.15
深圳市天成信服饰有限公司	603587.SH	2017.0	3.0	4.38
湖南鹏展化工贸易有限公司	002167.SZ	2018.0	3.0	6.47
珠海市升辉科技有限公司	688111.SH	2018.0	2.0	7.88
珠海联邦制药销售有限公司	688189.SH	2017.0	3.0	14.21
珠海联邦制药销售有限公司	688189.SH	2018.0	3.0	8.89
珠海联邦制药销售有限公司	688189.SH	2019.0	4.0	4.08
罗泊河矿石销售有限公司	000778.SZ	2019.0	1.0	2.1
罗泊河矿石销售有限公司	000778.SZ	2018.0	3.0	1.72
苏州柯利达装饰股份有限公司	002322.SZ	2019.0	4.0	2.4
辽宁沈焦国际贸易有限公司	000692.SZ	2018.0	1.0	17.94
辽宁沈焦国际贸易有限公司	000692.SZ	2017.0	3.0	9.88
辽宁沈焦国际贸易有限公司	000692.SZ	2019.0	5.0	5.38
重庆市大足区渝健农业发展有限公司	603697.SH	2017.0	2.0	7.62
重庆市大足区渝健农业发展有限公司	603697.SH	2018.0	3.0	8.6
镇江李长荣高性能材料有限公司	002095.SZ	2018.0	1.0	32.18
镇江李长荣高性能材料有限公司	002095.SZ	2019.0	1.0	24.58
青岛新华友建工集团股份有限公司	000537.SZ	2018.0	5.0	2.06
飞救医疗科技(赣州)有限公司	000638.SZ	2019.0	1.0	22.43
驰宏实业发展(上海)有限公司	300767.SZ	2019.0	4.0	4.97
