mc	gpdm	bgnd	order	bl
(不含山焦西山)	000983.SZ	2018.0	4.0	3.19
AmazonWebServices	688088.SH	2017.0	4.0	1.63
GLENCORE AGRICULTURE B.V.	601339.SH	2019.0	4.0	3.28
GLENCORE AGRICULTURE B.V.	601339.SH	2018.0	5.0	2.89
GLENCORE AGRICULTURE B.V.	002481.SZ	2017.0	1.0	56.64
GLENCORE AGRICULTURE B.V.	002481.SZ	2018.0	1.0	35.95
NAMOI COTTON ALLANCE	601339.SH	2018.0	3.0	5.53
SMC集团	002975.SZ	2017.0	3.0	3.96
上海扬晗信息技术有限公司	300609.SZ	2018.0	2.0	5.93
上海浦东威立雅自来水有限公司	000616.SZ	2017.0	3.0	3.12
上海麦田天然食品销售有限公司	603214.SH	2017.0	4.0	5.51
上海黄金交易所	000587.SZ	2017.0	3.0	6.21
上海黄金交易所	000587.SZ	2018.0	5.0	3.52
上海黄金交易所	002721.SZ	2017.0	1.0	48.47
上海黄金交易所	002721.SZ	2018.0	1.0	44.39
上海黄金交易所	002721.SZ	2019.0	1.0	50.29
上海黄金交易所	002119.SZ	2018.0	1.0	37.56
上海黄金交易所	002119.SZ	2019.0	1.0	31.76
上海黄金交易所	002119.SZ	2017.0	2.0	26.63
上海黄金交易所	002574.SZ	2017.0	1.0	72.93
上海黄金交易所	002574.SZ	2018.0	1.0	75.73
上海黄金交易所	002574.SZ	2019.0	1.0	85.36
上海黄金交易所	002867.SZ	2019.0	1.0	51.25
中云(上海)化妆品有限公司	000504.SZ	2018.0	3.0	4.63
中铁铁龙集装箱物流股份有限公司大连物流分公司	600811.SH	2019.0	3.0	3.24
北京唐合易成科技发展有限公司	002339.SZ	2017.0	3.0	3.31
北京顶尖时代科技发展有限公司	688228.SH	2018.0	1.0	7.17
匹克电子集团	002975.SZ	2017.0	1.0	4.84
匹克电子集团	002975.SZ	2018.0	3.0	3.44
华南蓝天航空油料有限公司	002928.SZ	2017.0	2.0	5.27
南京瑞协机电设备有限公司	300585.SZ	2018.0	5.0	1.9
南皮县旭日铁路配件有限公司	688033.SH	2018.0	1.0	20.98
南皮县旭日铁路配件有限公司	688033.SH	2017.0	4.0	13.61
南通市鼎丰生物能源有限公司	002605.SZ	2018.0	2.0	1.01
原平市二轻建筑工程有限公司	688466.SH	2017.0	5.0	3.5
国网山西省电力公司	600123.SH	2018.0	1.0	14.46
国网山西省电力公司	600123.SH	2019.0	1.0	13.94
国网江苏省电力有限公司泰兴市供电分公司	300798.SZ	2017.0	5.0	3.88
天地民生医药集团有限公司	300108.SZ	2018.0	2.0	8.13
