mc	gpdm	bgnd	order	bl
ExxonMobil Asia Pacific Pte. LTD.	603906.SH	2017.0	1.0	12.4
ExxonMobil Asia Pacific Pte. LTD.	603906.SH	2018.0	3.0	5.57
ExxonMobil Asia Pacific Pte. LTD.	603906.SH	2019.0	4.0	4.83
Markes International Ltd	300165.SZ	2018.0	1.0	7.97
Markes International Ltd	300165.SZ	2017.0	3.0	4.34
万向资源有限公司	002237.SZ	2019.0	1.0	7.32
上海中油白鹤石油燃气有限公司	300008.SZ	2019.0	1.0	6.01
上海中油白鹤石油燃气有限公司	300008.SZ	2018.0	2.0	4.27
上海锐镁新能源科技有限公司	000800.SZ	2019.0	4.0	3.79
中国机房设施工程有限公司	300330.SZ	2018.0	2.0	5.18
中国船舶重工集团有限公司	300527.SZ	2018.0	1.0	18.91
中国船舶重工集团有限公司	300527.SZ	2017.0	2.0	7.71
临沂江腾商贸有限公司	600212.SH	2017.0	5.0	1.43
丹阳市恒安化工有限公司	688321.SH	2018.0	3.0	7.05
丹阳市恒安化工有限公司	688321.SH	2017.0	4.0	0.57
南宁市武鸣区惠丰农机专业合作社	000911.SZ	2019.0	1.0	1.41
南宁市武鸣区惠丰农机专业合作社	000911.SZ	2017.0	2.0	5.62
南宁市武鸣区惠丰农机专业合作社	000911.SZ	2018.0	2.0	1.86
大连金凯旋再生资源收购连锁有限公司	603863.SH	2017.0	1.0	18.9
大连金凯旋再生资源收购连锁有限公司	603863.SH	2018.0	1.0	16.65
山东新城建工股份有限公司	000506.SZ	2017.0	4.0	2.72
山东新城建工股份有限公司	000506.SZ	2019.0	5.0	2.39
广州圣地房地产开发有限公司(广州圣地物业管理有限公司)	300635.SZ	2017.0	3.0	2.58
无锡威克亨盛机械制造有限公司	002549.SZ	2017.0	3.0	8.23
江苏科兴电器有限公司	300670.SZ	2019.0	4.0	2.95
沈阳哈轻东金属有限责任公司	000585.SZ	2018.0	2.0	18.36
沈阳海克机床有限公司	000410.SZ	2017.0	3.0	2.5
洛阳银冶金属炉料有限公司	002423.SZ	2018.0	2.0	8.15
深圳市华之晶科技有限公司	688208.SH	2017.0	4.0	3.11
深圳市英威腾电动汽车驱动技术有限公司	300742.SZ	2017.0	1.0	21.09
清远市金盛锆钛资源有限公司	002167.SZ	2019.0	2.0	10.07
湖北省国土测绘院	300826.SZ	2018.0	3.0	3.18
玺瑞通达(北京)电子技术有限公司	300830.SZ	2018.0	1.0	8.98
玺瑞通达(北京)电子技术有限公司	300830.SZ	2019.0	1.0	9.23
甘肃建投建设有限公司	300084.SZ	2017.0	3.0	4.28
索密克汽车配件有限公司	002703.SZ	2017.0	1.0	10.58
索密克汽车配件有限公司	002703.SZ	2018.0	1.0	7.09
索密克汽车配件有限公司	002703.SZ	2019.0	2.0	5.86
重庆信科通信建设监理咨询有限公司	300635.SZ	2019.0	3.0	2.73
陕西英发创联信息技术有限公司	300245.SZ	2019.0	4.0	4.29
