mc	gpdm	bgnd	order	bl
D	000600.SZ	2018.0	4.0	2.48
D	603607.SH	2017.0	4.0	3.06
D	000601.SZ	2018.0	4.0	2.68
D	000601.SZ	2019.0	4.0	2.25
D	600261.SH	2017.0	4.0	1.7
D	600261.SH	2019.0	4.0	1.25
D	601179.SH	2017.0	4.0	1.47
D	601179.SH	2019.0	4.0	1.23
D	603133.SH	2017.0	4.0	6.78
D	603133.SH	2019.0	4.0	3.91
D	688033.SH	2019.0	4.0	6.52
D	688123.SH	2019.0	4.0	2.96
D	300409.SZ	2017.0	4.0	4.75
D	603685.SH	2017.0	4.0	6.86
D	603685.SH	2019.0	4.0	6.67
D	600156.SH	2019.0	4.0	4.55
D	000962.SZ	2019.0	4.0	4.35
D	600687.SH	2017.0	4.0	1.79
D	600687.SH	2018.0	4.0	2.43
D	600687.SH	2019.0	4.0	""
D	002458.SZ	2018.0	4.0	3.24
D	600985.SH	2019.0	4.0	0.64
D	600228.SH	2017.0	4.0	2.4
D	600228.SH	2019.0	4.0	2.89
D	000737.SZ	2018.0	4.0	4.46
D	300398.SZ	2018.0	4.0	3.02
D	603188.SH	2017.0	4.0	3.27
D	603188.SH	2018.0	4.0	3.32
D	603188.SH	2019.0	4.0	4.39
D	688396.SH	2019.0	4.0	1.6
D	603885.SH	2017.0	5.0	2.3
D	603043.SH	2017.0	4.0	3.58
D	600987.SH	2017.0	4.0	""
D	600987.SH	2019.0	4.0	""
D	000039.SZ	2019.0	4.0	1.6
D	002727.SZ	2018.0	4.0	1.75
D	603883.SH	2017.0	4.0	1.68
D	603883.SH	2019.0	4.0	2.5
D	603233.SH	2017.0	4.0	1.84
D	603233.SH	2018.0	4.0	2.34
D	603233.SH	2019.0	4.0	2.32
D	603939.SH	2017.0	4.0	3.88
D	603939.SH	2019.0	4.0	2.45
D	603811.SH	2017.0	4.0	7.43
D	603303.SH	2017.0	4.0	2.1
D	600751.SH	2017.0	4.0	7.69
D	600448.SH	2018.0	4.0	2.92
Baker Hughes INTEQ GmbH	603619.SH	2018.0	3.0	2.79
HONG KONG TECHTRONICS IND. LTD	000977.SZ	2017.0	2.0	9.31
O2Micro	300822.SZ	2019.0	5.0	3
Ryoyo Trading Co.ltd	688128.SH	2018.0	4.0	3.1
Ryoyo Trading Co.ltd	688128.SH	2017.0	5.0	2.82
七	000802.SZ	2019.0	1.0	44.86
七	600309.SH	2019.0	2.0	4.04
七	600309.SH	2017.0	3.0	5.11
七	600309.SH	2018.0	4.0	3.52
上海宝钢商贸有限公司	000065.SZ	2018.0	5.0	3.28
上海连众电脑科技有限公司	688039.SH	2017.0	1.0	24.84
上海连众电脑科技有限公司	688039.SH	2018.0	1.0	20.16
中化二建集团有限公司	002323.SZ	2018.0	1.0	19.6
丰益油脂科技(天津)有限公司	300313.SZ	2018.0	1.0	6.74
乌拉特后旗易甫机电设备有限公司	000688.SZ	2019.0	4.0	3.28
佳道科技有限公司(香港)	002970.SZ	2018.0	5.0	3.21
公安部户政管理研究中心	300479.SZ	2017.0	5.0	2.54
北京市规划和国土资源管理委员会	601698.SH	2017.0	2.0	10.86
厦门华联电子股份有限公司	300282.SZ	2019.0	5.0	4.37
厦门华联电子股份有限公司	002614.SZ	2017.0	2.0	2.37
厦门华联电子股份有限公司	002614.SZ	2018.0	2.0	2.45
厦门华联电子股份有限公司	002614.SZ	2019.0	2.0	2.15
国网湖北省电力有限公司黄石供电公司	000088.SZ	2017.0	4.0	4.65
国网辽宁省电力有限公司葫芦岛供电公司	000751.SZ	2017.0	3.0	6.21
国网辽宁省电力有限公司葫芦岛供电公司	000751.SZ	2018.0	4.0	4.31
国网辽宁省电力有限公司葫芦岛供电公司	000751.SZ	2019.0	4.0	8.22
国网辽宁省电力有限公司葫芦岛供电公司	000818.SZ	2017.0	2.0	21.8
国网辽宁省电力有限公司葫芦岛供电公司	000818.SZ	2018.0	2.0	19.96
国网辽宁省电力有限公司葫芦岛供电公司	000818.SZ	2019.0	2.0	22.19
奕东相关	002952.SZ	2017.0	1.0	8.43
奕东相关	002952.SZ	2018.0	1.0	7.31
安徽国风塑业股份有限公司	300743.SZ	2017.0	1.0	16.98
宝鸡西北石油机械有限公司	002828.SZ	2019.0	2.0	7.97
山西新悦源能源有限公司	000683.SZ	2017.0	3.0	2.61
山西焦煤集团国际贸易有限责任公司	000778.SZ	2017.0	4.0	3.82
成都威路特光电技术有限公司	300168.SZ	2018.0	4.0	1.82
杭州朗迅科技有限公司	603068.SH	2017.0	4.0	5.11
杭州福莱蒽特精细化工有限公司	603790.SH	2017.0	4.0	4.15
沧州通达隆昌电子机箱有限公司	300248.SZ	2017.0	4.0	1.46
沧州通达隆昌电子机箱有限公司	300248.SZ	2018.0	5.0	1.5
海南祥隆船务有限公司	002320.SZ	2017.0	2.0	6.34
深圳市铂科新材料股份有限公司	002922.SZ	2017.0	3.0	2.8
石家庄盛华祥商贸有限公司白砂糖	603156.SH	2018.0	5.0	2.2
石钢京诚装备技术有限公司	000595.SZ	2017.0	3.0	5.51
福建医联康护信息技术有限公司	300096.SZ	2018.0	3.0	3.98
茂迪(苏州)新能源有限公司	300117.SZ	2018.0	5.0	2.68
金实盈信	300674.SZ	2017.0	5.0	1.79
镇江交广市政工程有限公司	300826.SZ	2018.0	5.0	2.45
陕西兴化集团有限责任公司	002827.SZ	2018.0	3.0	11.04
鸡西市申太新能源材料有限公司	688116.SH	2018.0	3.0	8.13
鹤壁市复青化工有限公司	688357.SH	2017.0	1.0	9.8
鹤壁市复青化工有限公司	688357.SH	2018.0	1.0	7.7
