mc	gpdm	bgnd	order	bl
e	600448.SH	2017.0	5.0	""
ALCONIX	603115.SH	2017.0	2.0	12.4
ALCONIX	603115.SH	2018.0	2.0	12.69
ALLENBERG COTTON CO.	601339.SH	2019.0	2.0	17.85
AceMetalCrafts	300362.SZ	2019.0	5.0	3.06
ESKOM	000923.SZ	2017.0	1.0	16.85
ESKOM	000923.SZ	2018.0	1.0	27.21
ESKOM	000923.SZ	2019.0	1.0	13.27
Heraeus Deutschland GmbH & Co.KG	688016.SH	2017.0	4.0	3.25
SINERJI ULUSLAR ARASI FUARCILIK LTD STI	300795.SZ	2017.0	5.0	4.61
SMC 株式会社	002957.SZ	2018.0	3.0	2.98
万众创供应链管理张家港保税区有限公司	002077.SZ	2019.0	2.0	6.51
万华化学(烟台)销售有限公司	000949.SZ	2017.0	3.0	5.79
万华化学(烟台)销售有限公司	603192.SH	2017.0	2.0	11.78
万华化学(烟台)销售有限公司	603187.SH	2017.0	3.0	7.18
上海思百吉仪器系统有限公司	300813.SZ	2019.0	2.0	4.43
上海思百吉仪器系统有限公司	300813.SZ	2018.0	3.0	3.25
上海通茂商贸有限公司	001896.SZ	2018.0	5.0	2.58
上药康德乐(大连)医药有限公司	300108.SZ	2019.0	3.0	3.56
介休市联华矿业有限公司	600408.SH	2017.0	5.0	5.93
兴机电器有限公司	300670.SZ	2017.0	4.0	3.26
兴机电器有限公司	300670.SZ	2018.0	4.0	3.2
北京**达轻工机械有限公司	300152.SZ	2019.0	5.0	1.61
北京金视觉装饰工程有限公司	688066.SH	2017.0	1.0	7.44
周大福珠宝金行(武汉)有限公司	000785.SZ	2017.0	1.0	2.26
周大福珠宝金行(武汉)有限公司	000785.SZ	2018.0	1.0	2
周大福珠宝金行(武汉)有限公司	000501.SZ	2017.0	1.0	2.16
周大福珠宝金行(武汉)有限公司	000501.SZ	2018.0	1.0	2.21
周大福珠宝金行(武汉)有限公司	000501.SZ	2019.0	1.0	2.46
唐山利民建筑工程有限责任公司	000856.SZ	2017.0	2.0	1.21
唐山利民建筑工程有限责任公司	000856.SZ	2018.0	2.0	1.65
嘉兴亨叠利商贸有限公司	000026.SZ	2017.0	5.0	3.22
四川摩天电缆有限公司	000720.SZ	2019.0	5.0	1.4
四川晨耀凸轮轴有限公司	300733.SZ	2019.0	5.0	2.74
天津市建工工程总承包有限公司	000897.SZ	2017.0	1.0	40.1
天津市建工工程总承包有限公司	000897.SZ	2018.0	1.0	32.06
天津市建工工程总承包有限公司	000897.SZ	2019.0	1.0	45.01
宁波昌兴建筑工程有限公司	002586.SZ	2017.0	1.0	3.46
安徽华骐环保科技股份有限公司	300388.SZ	2019.0	3.0	1.93
山东伊莱特重工股份有限公司	300569.SZ	2017.0	5.0	3.87
广东广青	603995.SH	2017.0	1.0	41.01
广东广青	603995.SH	2018.0	1.0	57.65
方圆阀门集团有限公司	300838.SZ	2017.0	4.0	3.15
无棣鑫岳化工集团有限公司	000698.SZ	2018.0	5.0	3.24
杭州市国土资源局余杭分局	600811.SH	2018.0	4.0	4.79
杭州市国土资源局余杭分局	000517.SZ	2017.0	3.0	12.62
武汉昱然智能科技有限公司	688118.SH	2018.0	4.0	8.57
江西伟强铜业科技有限公司,广东伟强铜业科技有限公司	603992.SH	2018.0	2.0	5.7
江西伟强铜业科技有限公司,广东伟强铜业科技有限公司	603992.SH	2017.0	3.0	3.38
沧州市鸿泽化工有限公司	600230.SH	2017.0	4.0	4.29
沧州市鸿泽化工有限公司	600230.SH	2018.0	5.0	2.48
河南鑫金汇不锈钢产业有限公司	300208.SZ	2019.0	2.0	12.12
泰兴新奥燃气有限公司	300798.SZ	2019.0	2.0	4.31
泰兴新奥燃气有限公司	300798.SZ	2018.0	5.0	3.94
液化空气(广东)工业气体有限公司	300811.SZ	2018.0	4.0	4.68
淄博供电公司	000655.SZ	2017.0	3.0	10
淄博供电公司	000655.SZ	2018.0	3.0	9.95
淄博供电公司	000655.SZ	2019.0	4.0	8.93
甘肃省公路建设管理集团有限公司	000779.SZ	2019.0	5.0	3.69
神华宁煤	600989.SH	2017.0	1.0	15.25
绍兴市恒顺金属材料有限公司	002633.SZ	2018.0	1.0	8.47
绍兴市恒顺金属材料有限公司	002633.SZ	2017.0	3.0	5.04
菲鹏生物股份有限公司	688298.SH	2017.0	5.0	3.04
西安凯旋国际铁道旅行社	000610.SZ	2017.0	1.0	1
西安蓝瑞生物科技有限公司	002030.SZ	2019.0	3.0	3.04
诸城东晓生物科技有限公司	688089.SH	2017.0	3.0	9.15
诸城东晓生物科技有限公司	603755.SH	2017.0	5.0	2.17
诸城东晓生物科技有限公司	603755.SH	2018.0	5.0	2.36
重庆市北碚三峡机械厂	603109.SH	2019.0	5.0	2.59
阿帕奇(北京)光纤激光技术有限公司	688518.SH	2017.0	1.0	18.34
阿帕奇(北京)光纤激光技术有限公司	688518.SH	2018.0	1.0	12.78
阿帕奇(北京)光纤激光技术有限公司	688333.SH	2017.0	2.0	7.11
阿帕奇(北京)光纤激光技术有限公司	688333.SH	2018.0	2.0	6.62
青岛华迪科技有限公司	300830.SZ	2018.0	4.0	5.27
