mc	gpdm	bgnd	order	bl
ENGELHART CTP(SWITZERLAND)SA	600096.SH	2018.0	5.0	""
Jasper Technologies  LLC	300310.SZ	2017.0	5.0	1.92
上海华虹宏力半导体制造有限公司	603068.SH	2017.0	2.0	20.61
上海华虹宏力半导体制造有限公司	603068.SH	2018.0	3.0	13
上海华虹宏力半导体制造有限公司	688368.SH	2017.0	1.0	27.69
上海华虹宏力半导体制造有限公司	688368.SH	2018.0	1.0	18.66
上海华虹宏力半导体制造有限公司	688368.SH	2019.0	3.0	11.56
上海华虹宏力半导体制造有限公司	603290.SH	2018.0	1.0	21.53
上海华虹宏力半导体制造有限公司	603290.SH	2017.0	2.0	13.5
上海康成铜业集团有限公司	300835.SZ	2017.0	4.0	5
上海泰坦科技股份有限公司	300149.SZ	2018.0	4.0	1.99
上海银轮实业有限公司	300527.SZ	2017.0	5.0	3.02
中国建筑第四工程局有限公司	600094.SH	2017.0	4.0	""
中国建筑第四工程局有限公司	600094.SH	2018.0	4.0	""
中国石油化工股份有限公司安庆分公司	002549.SZ	2017.0	1.0	18.43
中国石油化工股份有限公司安庆分公司	002549.SZ	2018.0	1.0	24.98
中国石油化工股份有限公司安庆分公司	002549.SZ	2019.0	2.0	9.49
中国铁路工程集团有限公司	688009.SH	2017.0	1.0	4.84
中国铁路工程集团有限公司	688009.SH	2018.0	1.0	3.44
中国铁路工程集团有限公司	688009.SH	2019.0	1.0	4.87
中央广播电视总台	002400.SZ	2019.0	1.0	7.47
中核北方核元件有限公司	601985.SH	2017.0	3.0	""
中铁二十二局集团第三工程有限公司	000993.SZ	2019.0	2.0	17.69
中铁二十二局集团第三工程有限公司	000993.SZ	2018.0	4.0	2.17
偃师华润热力有限公司	688357.SH	2019.0	5.0	4.94
内蒙古神舟硅业有限责任公司	600151.SH	2017.0	2.0	""
可乐丽国际贸易(上海)有限公司	002613.SZ	2019.0	3.0	4.44
可乐丽国际贸易(上海)有限公司	002613.SZ	2018.0	5.0	2.41
嘉祥县远东碳素制品有限公司	300029.SZ	2018.0	5.0	5.3
富源县佳盛经贸有限公司	002114.SZ	2018.0	3.0	5.32
广西惠民农业综合开发有限公司	000911.SZ	2017.0	5.0	1.05
广西惠民农业综合开发有限公司	000911.SZ	2018.0	5.0	0.86
广西河池富安贸易有限责任公司	600423.SH	2018.0	4.0	11.66
抚顺市鑫龙化工有限公司	002476.SZ	2017.0	2.0	11.11
无棣科亿化工有限公司	300798.SZ	2017.0	2.0	7.18
无棣科亿化工有限公司	300798.SZ	2018.0	2.0	6.04
无锡市一克拉精密机械有限公司	688516.SH	2019.0	4.0	3.12
无锡市一克拉精密机械有限公司	688516.SH	2018.0	5.0	2.88
杜邦贸易(上海)有限公司	603332.SH	2017.0	3.0	13.27
杭州奇天乐塑业有限公司	688068.SH	2017.0	2.0	7.45
杭州奇天乐塑业有限公司	688068.SH	2018.0	2.0	4.86
杭州弘丰电子配件有限公司	002242.SZ	2019.0	2.0	8.13
杭州弘丰电子配件有限公司	002242.SZ	2017.0	3.0	6.82
江苏业神物流设备有限公司	688360.SH	2019.0	3.0	3.88
江苏华昊建设集团有限公司	000718.SZ	2019.0	5.0	5.31
江苏港宁装璜有限公司	000011.SZ	2017.0	5.0	2.33
深圳市机场空港设备维修有限公司	000089.SZ	2017.0	3.0	0.73
深圳市机场空港设备维修有限公司	000089.SZ	2018.0	5.0	0.9
深圳市机场空港设备维修有限公司	000089.SZ	2019.0	5.0	1.08
温州市天虹印业有限公司	002646.SZ	2017.0	4.0	4.48
湖南同力科技发展有限公司	600538.SH	2017.0	3.0	7.04
甘肃公航旅国际贸易有限公司	601212.SH	2018.0	2.0	10.34
甘肃公航旅国际贸易有限公司	601212.SH	2019.0	5.0	""
甘肃公航旅国际贸易有限公司	601168.SH	2018.0	3.0	""
荆门市格林美新材料有限公司	000657.SZ	2017.0	2.0	3.69
荆门市格林美新材料有限公司	000657.SZ	2018.0	3.0	4.61
辽阳瑞兴化工有限公司	002942.SZ	2017.0	3.0	5.88
重庆华硕建设有限公司	000537.SZ	2017.0	4.0	3.81
